//X;Y;Z;Illuminance (PCV)
-3.901599884;5.264299870;3.707299948;1
-1.029000044;-0.806999981;2.816999912;1
-0.896000028;0.061999999;2.673000097;1
-2.111000061;5.843999863;4.609000206;1
-3.546000004;6.015500069;4.229000092;1
-0.829699993;0.304100007;2.649699926;1
-0.241999999;5.969999790;7.061999798;1
-0.911000013;2.094000101;7.070000172;1
-4.544000149;2.532000065;6.018000126;1
-3.502799988;4.625999928;7.649899960;1
-0.473699987;6.198200226;5.660799980;1
-0.763000011;2.701999903;4.061999798;1
-3.336999893;4.692999840;4.723000050;1
-4.359700203;2.849299908;5.991000175;1
-0.901899993;3.864000082;6.551199913;1
-3.850100040;3.243999958;7.443600178;1
-1.639299989;1.506999969;7.173799992;1
-2.695600033;2.588700056;3.710299969;1
-2.465199947;4.897200108;5.778600216;1
-4.454400063;3.634099960;6.571199894;1
-3.709300041;0.859300017;4.114900112;1
1.528499961;3.580800056;5.259200096;1
-2.765000105;4.708000183;4.744999886;1
-1.328899980;4.809000015;4.695700169;1
-1.006999969;5.060999870;3.451999903;1
-1.218700051;3.100500107;7.563399792;1
-2.348500013;4.179399967;5.157700062;1
-0.033000000;0.748000026;2.980999947;1
-3.963000059;7.000000000;3.127000093;1
-2.806099892;2.153300047;7.536399841;1
1.466199994;2.352499962;5.742800236;1
-2.364900112;1.451300025;5.632800102;1
-2.423300028;2.829999924;4.059800148;1
-2.512200117;4.197000027;4.657599926;1
-3.755500078;6.481699944;3.989900112;1
-2.063199997;5.609899998;4.916500092;1
1.773100019;2.775300026;5.750100136;1
-2.816999912;6.269000053;3.696000099;1
-0.938000023;-0.001000000;2.742000103;1
-3.725800037;7.245600224;3.232399940;1
-2.726000071;7.418300152;3.167000055;1
-1.172500014;4.708199978;4.492199898;1
-2.672699928;3.858500004;7.804900169;1
-0.689300001;2.678200006;4.237400055;1
-3.717299938;2.861500025;7.640500069;1
-4.171599865;2.163300037;5.995999813;1
-0.446000010;-0.609000027;2.674999952;1
-3.010999918;2.358999968;7.758999825;1
-2.238899946;2.478499889;5.116799831;1
-2.495300055;6.686999798;4.536900043;1
-2.038399935;3.118400097;7.058100224;1
1.381999969;3.977999926;5.091000080;1
-1.200000048;4.642000198;4.772999763;1
0.009700000;5.387700081;7.575200081;1
-1.993800044;6.324100018;4.893599987;1
0.185000002;1.401999950;3.410000086;1
-1.291100025;5.839099884;4.377600193;1
-4.470200062;2.394299984;5.946899891;1
0.688000023;1.435999990;3.361000061;1
-3.208800077;2.858099937;4.687200069;1
-3.331000090;2.607300043;4.500800133;1
-2.343199968;1.496500015;4.700300217;1
0.026699999;5.737199783;7.556799889;1
-1.437000036;2.046000004;4.806000233;1
-4.171899796;4.550600052;6.546999931;1
-4.354800224;1.555400014;4.199399948;1
-1.125300050;5.072100163;3.428600073;1
-2.500699997;2.240600109;3.638999939;1
-0.036499999;6.016300201;7.403699875;1
-4.080900192;5.242000103;3.596100092;1
-3.642199993;5.966700077;3.925600052;1
-2.842299938;3.117700100;4.599100113;1
-1.510300040;5.547200203;4.356299877;1
1.490800023;3.733500004;5.304599762;1
-3.362099886;6.684599876;4.522299767;1
-3.679100037;1.159600019;4.382900238;1
-0.945200026;5.050000191;3.292299986;1
-3.792999983;5.461400032;4.149000168;1
-3.881999969;5.414299965;4.215199947;1
-1.601799965;5.693600178;3.743200064;1
-3.210999966;2.874000072;7.467999935;1
-2.348200083;2.434999943;5.143599987;1
-3.546600103;2.488899946;7.305200100;1
-3.016200066;6.463799953;3.651099920;1
-1.620000005;3.973999977;4.967999935;1
-1.493999958;5.067999840;3.826999903;1
-2.841000080;2.785300016;4.145500183;1
0.284000009;0.193000004;2.549999952;1
-0.344999999;5.427999973;5.270999908;1
-0.351099998;5.534200191;5.613999844;1
-2.308300018;1.416200042;5.746200085;1
-3.989000082;1.123999953;4.513000011;1
-2.674000025;2.464999914;5.361999989;1
-0.861999989;3.467999935;7.760000229;1
-3.852299929;4.963099957;4.421299934;1
-1.600700021;1.895900011;4.979199886;1
-2.361200094;4.382400036;4.840799809;1
-0.275099993;3.392600060;6.765100002;1
-3.995199919;5.367700100;3.726300001;1
-2.947200060;6.630300045;2.300299883;1
-2.179800034;2.095499992;4.594500065;1
-4.425099850;1.863100052;6.056499958;1
-1.084800005;2.030900002;7.301599979;1
-4.575699806;2.610399961;6.247600079;1
-2.711999893;5.372000217;4.763999939;1
1.457299948;2.429500103;5.811999798;1
-0.641900003;5.205200195;2.897500038;1
-2.376899958;2.585799932;5.424099922;1
-1.231500030;5.417600155;3.849699974;1
-2.730799913;1.342900038;5.584599972;1
-4.144299984;4.804399967;5.746500015;1
-2.931299925;6.511199951;2.339699984;1
-4.242700100;6.569300175;3.579799891;1
-1.118999958;1.085999966;2.614000082;1
0.194999993;5.294700146;7.019400120;1
-0.307999998;-0.660000026;3.061000109;1
-0.637000024;2.637000084;4.703000069;1
0.558000028;5.984000206;7.275000095;1
-1.350600004;1.417299986;4.915699959;1
-3.032000065;4.840499878;4.735799789;1
-2.272900105;4.197999954;4.809999943;1
-2.736999989;5.681000233;2.990999937;1
-3.117300034;1.761000037;6.977799892;1
-4.204999924;5.020999908;6.742000103;1
-2.127000093;4.368999958;4.355000019;1
-1.305500031;1.861799955;4.725100040;1
-3.937000036;0.851700008;3.978600025;1
-2.770299911;2.058399916;7.616300106;1
-4.352600098;6.688399792;3.046999931;1
1.558099985;3.623300076;5.356999874;1
0.644299984;3.039200068;6.886000156;1
-3.520400047;2.448299885;7.823999882;1
-4.161600113;4.129000187;7.495100021;1
-1.539999962;2.292999983;8.048000336;1
-0.305599988;4.682899952;7.244599819;1
-1.506199956;5.116700172;3.040899992;1
-3.262099981;5.917099953;4.011899948;1
-1.458500028;1.566699982;5.046199799;1
-2.857300043;3.879300117;7.771599770;1
-0.388000011;1.029999971;3.237999916;1
-0.970000029;0.354000002;2.806999922;1
-1.302000046;3.177999973;4.184999943;1
-0.805000007;2.892600060;4.304100037;1
-2.750699997;2.759399891;3.505599976;1
-1.349099994;5.997799873;6.891699791;1
-3.495199919;4.933599949;4.781700134;1
1.094300032;3.546499968;5.081799984;1
-3.593100071;7.103799820;3.551399946;1
-0.800000012;4.959899902;8.729999542;1
-2.090199947;1.915799975;4.769899845;1
-1.758299947;4.308599949;6.321800232;1
-1.710800052;3.035900116;7.366099834;1
-3.050100088;2.248800039;7.771299839;1
-2.253999949;1.190999985;5.250999928;1
-4.320700169;3.530400038;6.711299896;1
-1.363000035;4.809000015;3.233000040;1
-3.788100004;5.799399853;3.896199942;1
-3.528199911;2.452300072;6.952199936;1
-2.724200010;2.465699911;3.822099924;1
-3.953299999;4.172599792;4.979700089;1
-3.657000065;5.495999813;3.194999933;1
-1.496000051;2.933099985;6.919600010;1
-0.482800007;5.399799824;5.228000164;1
-2.328000069;1.690899968;4.400400162;1
-3.338799953;4.592899799;4.897600174;1
1.031100035;3.077100039;5.585599899;1
-1.273000002;5.258600235;3.152100086;1
-1.077900052;2.025899887;8.357700348;1
-1.495000005;2.156100035;4.892399788;1
-3.293999910;6.360499859;4.539299965;1
-1.604400039;5.904200077;6.534699917;1
-3.282299995;2.747100115;3.805500031;1
-0.795300007;-0.493999988;2.946899891;1
-1.208999991;5.214200020;2.943500042;1
-1.422000051;1.692999959;7.177000046;1
-2.451600075;7.053500175;4.780399799;1
-0.381999999;0.419000000;3.161999941;1
1.046000004;2.756000042;4.945000172;1
-1.564000010;3.438999891;7.715000153;1
-3.566499949;3.350300074;4.185699940;1
-3.232599974;3.220200062;8.223500252;1
-4.118500233;7.014500141;2.871200085;1
-1.677999973;4.190999985;8.359000206;1
-4.484799862;6.912399769;3.256700039;1
0.564999998;1.891000032;2.828000069;1
-2.045099974;5.753399849;4.780700207;1
-0.351000011;0.619000018;2.845000029;1
-4.032999992;7.241000175;3.401999950;1
-0.143000007;4.828999996;7.114999771;1
-2.598799944;2.747499943;8.519499779;1
-2.185300112;5.715099812;4.760700226;1
-3.636800051;4.719399929;4.290500164;1
-1.937700033;7.248099804;4.763199806;1
-4.418399811;3.240700006;6.568799973;1
-2.231499910;5.868800163;4.542099953;1
-1.607399940;6.892799854;4.262499809;1
0.884999990;1.656000018;3.226000071;1
1.091599941;3.491400003;5.422299862;1
-2.832000017;5.857999802;3.521600008;1
-4.420700073;6.352499962;3.316699982;1
-0.407000005;-0.550999999;3.098999977;1
-2.950000048;4.165999889;6.901999950;1
-3.141000032;2.345000029;5.434999943;1
-2.959300041;4.361499786;4.747499943;1
-3.626600027;2.747400045;4.128399849;1
-1.187100053;-0.782800019;2.721499920;1
-3.101000071;2.655999899;5.480000019;1
-3.704600096;5.995699883;3.346400023;1
-4.629700184;2.448999882;6.214799881;1
-1.624899983;3.216700077;7.160200119;1
-0.444299996;4.007800102;6.755799770;1
-2.197999954;2.334000111;4.949999809;1
0.694400012;5.470200062;7.631199837;1
-2.166300058;5.415500164;4.948400021;1
-3.290299892;2.003000021;4.522299767;1
-2.300100088;4.516699791;4.491799831;1
-2.003700018;4.297599792;6.759900093;1
-2.501600027;7.791500092;3.098200083;1
-4.169000149;1.358000040;4.527999878;1
-2.880899906;3.402299881;7.729800224;1
-3.607700109;4.576200008;4.690999985;1
-0.799300015;3.695400000;7.201499939;1
-3.664999962;4.834000111;4.692999840;1
-1.207100034;4.843500137;3.272200108;1
-3.301300049;2.879400015;7.152400017;1
-3.299799919;1.674200058;7.592199802;1
-1.779399991;1.682399988;5.135600090;1
-1.353999972;2.463999987;8.935999870;1
1.454300046;3.469599962;5.128600121;1
-2.536000013;5.171999931;4.734000206;1
0.824999988;1.628999949;3.118000031;1
-0.256999999;3.607000113;6.563000202;1
-4.103600025;5.353899956;3.582900047;1
-2.567800045;4.670800209;4.882100105;1
-0.857299984;2.802900076;4.162600040;1
-0.542999983;5.973000050;5.487999916;1
-2.757999897;3.256999969;7.443999767;1
-1.070000052;1.167000055;2.546000004;1
-1.772899985;2.031899929;7.684800148;1
-1.977800012;2.594899893;8.704700470;1
-2.982100010;3.343499899;4.415299892;1
-4.259699821;6.968800068;3.760799885;1
-1.528499961;5.934999943;6.997099876;1
-3.207299948;2.069200039;4.668799877;1
-3.022900105;2.788100004;7.598999977;1
-2.924000025;4.760000229;4.735000134;1
-1.701300025;3.402699947;8.285799980;1
-4.226200104;4.551799774;6.399499893;1
1.405699968;3.307899952;5.595399857;1
-1.608000040;4.139999866;4.798999786;1
-3.006099939;6.673799992;2.395299911;1
-2.803499937;5.218999863;5.039400101;1
-2.459000111;4.318999767;7.932000160;1
-0.986000001;-1.067999959;2.888000011;1
-3.513000011;1.190000057;4.514999866;1
-2.378999949;2.710000038;8.534999847;1
-0.564000010;0.377999991;2.788000107;1
-2.463999987;5.939000130;3.869999886;1
-4.466899872;3.288199902;6.807499886;1
-4.059999943;4.991000175;6.718999863;1
-2.790699959;6.460599899;3.580800056;1
-2.837699890;3.820100069;8.038599968;1
-3.559700012;4.012000084;5.642099857;1
-4.747799873;3.444499969;6.070799828;1
-4.054999828;1.603999972;4.077000141;1
-1.726199985;1.624500036;5.256999969;1
-2.540800095;5.784500122;2.310600042;1
-1.172000051;-1.024799943;2.886800051;1
-3.790499926;3.412300110;6.521999836;1
-2.570100069;2.656699896;5.552599907;1
-4.173900127;4.557499886;6.697299957;1
-1.876199961;4.589300156;5.695000172;1
-1.474300027;4.226699829;5.579299927;1
-2.542799950;5.362999916;2.809999943;1
-2.066299915;1.840800047;4.955299854;1
-1.056800008;5.648499966;6.987699986;1
-4.613999844;3.279000044;6.048999786;1
-2.101799965;4.268799782;8.953399658;1
0.745000005;1.529000044;3.213000059;1
-0.592999995;0.470999986;3.213999987;1
-1.600600004;2.079200029;5.035999775;1
-2.216399908;5.479199886;7.733699799;1
-2.763999939;4.598000050;4.774000168;1
-4.026000023;1.291000009;4.605999947;1
-3.826999903;3.270999908;3.858999968;1
-0.949000001;3.046000004;7.813000202;1
-2.513999939;7.420499802;3.270499945;1
-1.886100054;2.017400026;7.683000088;1
-3.776999950;3.528000116;6.709000111;1
-4.352900028;1.059499979;3.934700012;1
-3.033299923;3.298000097;8.113200188;1
-3.808000088;6.033999920;3.845999956;1
-0.777999997;0.166999996;3.092000008;1
-2.482100010;2.669699907;3.938499928;1
-3.328000069;4.775100231;7.411099911;1
-2.195800066;4.581799984;4.684599876;1
-1.408900023;4.239799976;4.501500130;1
-3.901499987;1.332000017;4.604100227;1
-0.545000017;4.171999931;8.380000114;1
-4.034900188;5.638599873;3.821399927;1
-1.209200025;4.893000126;3.466500044;1
-1.728199959;5.114699841;7.513999939;1
-2.077699900;2.582099915;8.693599701;1
-1.649700046;2.839099884;7.443200111;1
-1.407500029;3.291500092;7.439000130;1
-0.041999999;5.166100025;7.121399879;1
-2.770900011;2.382400036;4.025599957;1
-1.620800018;2.152699947;8.008799553;1
-1.195500016;4.716899872;8.278699875;1
-2.910799980;3.559099913;6.351200104;1
-4.088900089;4.788799763;6.094699860;1
-3.767100096;5.219200134;4.253600121;1
1.330999970;3.763000011;5.093999863;1
-1.420099974;3.145800114;7.194499969;1
-2.331500053;6.147900105;3.158900023;1
-1.310400009;4.340000153;4.659500122;1
-4.109600067;5.352000237;3.827899933;1
-0.970000029;-0.266999990;2.621999979;1
-1.429999948;2.054199934;8.158800125;1
-2.934000015;1.434999943;5.823999882;1
-1.134099960;2.038100004;5.025599957;1
-3.364099979;2.684900045;7.336500168;1
-2.744400024;6.844299793;2.615900040;1
-3.039000034;2.650000095;7.124000072;1
1.672899961;2.283099890;5.302899837;1
-4.456799984;1.776499987;5.778500080;1
-3.042599916;4.410399914;4.517899990;1
-0.768100023;2.745100021;4.157999992;1
-4.153999805;2.912400007;5.992400169;1
-1.997900009;6.359300137;4.791299820;1
-2.851900101;4.348800182;4.742899895;1
0.774399996;1.491899967;3.109200001;1
-3.619499922;4.701900005;7.480199814;1
-2.694600105;2.573100090;8.163299561;1
-0.263999999;1.164000034;3.114000082;1
0.298999995;5.113999844;7.014999866;1
-1.432000041;3.026999950;6.833000183;1
-3.808000088;3.152400017;3.774399996;1
-3.206000090;2.825700045;4.014900208;1
-1.501799941;1.867200017;4.988100052;1
-3.940200090;3.267600060;3.884900093;1
-3.400199890;1.995900035;4.111199856;1
-1.475600004;6.070099831;5.131400108;1
-1.217700005;5.102000237;3.721499920;1
-0.853799999;2.779799938;4.687399864;1
-2.047600031;0.995800018;4.691800117;1
-0.999400020;5.749899864;6.905700207;1
-3.736999989;2.365000010;7.545000076;1
0.628000021;1.503999949;3.188999891;1
-4.357900143;6.151599884;4.081299782;1
-3.374300003;2.895200014;7.363299847;1
-3.814300060;6.810400009;3.023400068;1
-0.356999993;3.489000082;8.880000114;1
-0.938600004;1.043699980;3.219000101;1
-3.668200016;4.755700111;7.408699989;1
-2.999700069;6.318099976;3.322400093;1
-1.453799963;4.459199905;4.763800144;1
-0.780700028;2.277100086;4.371799946;1
-2.217999935;4.099999905;5.225999832;1
-3.441699982;2.328299999;7.648900032;1
-0.609200001;3.922199965;8.748399734;1
-4.291500092;2.288800001;6.237299919;1
-4.440999985;2.375799894;7.002999783;1
-0.973999977;-0.504999995;2.900000095;1
-1.023200035;6.056300163;3.878299952;1
-0.672999978;4.722099781;6.542799950;1
-1.967700005;5.881599903;5.681900024;1
-3.776999950;0.977999985;4.747000217;1
-1.152799964;2.894999981;8.795599937;1
-2.069999933;2.012500048;4.525800228;1
-0.393700004;5.200600147;5.257400036;1
-3.769799948;5.645800114;3.576299906;1
-2.376600027;4.544199944;5.161099911;1
-2.200500011;4.237500191;5.216499805;1
-3.061199903;2.729399920;3.938299894;1
-3.684099913;6.838300228;2.820600033;1
-0.213000000;0.943400025;3.148400068;1
-0.722599983;4.763800144;3.687599897;1
1.485200047;3.206799984;5.651599884;1
-0.992900014;3.305299997;4.195799828;1
-2.282000065;2.480999947;5.314000130;1
-2.951999903;3.528399944;8.302100182;1
-3.793999910;6.716000080;3.269999981;1
-2.755700111;4.471000195;4.383100033;1
-2.216000080;5.522999763;4.717000008;1
-1.436599970;2.243499994;5.368999958;1
-1.057999969;5.078999996;3.621000051;1
1.341099977;3.899499893;5.270100117;1
-3.486999989;5.709300041;3.981100082;1
1.218000054;2.495800018;4.963099957;1
-2.603199959;2.901099920;3.847199917;1
-3.813699961;7.201300144;3.364399910;1
-3.533900023;6.075699806;4.121200085;1
-3.835000038;0.913999975;4.216000080;1
-2.566999912;4.093999863;4.730000019;1
-0.924099982;2.305200100;4.970499992;1
-2.799900055;0.998199999;5.295100212;1
-1.490499973;5.357900143;3.388600111;1
-4.036699772;6.760799885;3.716599941;1
-3.732000113;0.708000004;4.421999931;1
-1.741999984;1.873000026;4.723000050;1
-4.171100140;6.502799988;2.595599890;1
0.407000005;6.254000187;7.230000019;1
-0.747300029;4.750500202;2.812099934;1
-0.805000007;2.415999889;4.368000031;1
-0.689899981;0.522000015;3.105700016;1
-3.770999908;5.666999817;3.391999960;1
-0.286000013;0.509000003;2.858999968;1
-3.293299913;5.332499981;5.120600224;1
-0.809000015;4.765999794;4.432000160;1
-3.395999908;2.796999931;7.467000008;1
-3.376800060;4.717999935;4.079999924;1
-4.192200184;6.925899982;3.536900043;1
-3.767999887;3.691999912;7.496699810;1
-1.107699990;2.873100042;4.503699780;1
-1.861400008;2.720400095;8.736599922;1
-3.459300041;3.904700041;6.472099781;1
-3.476000071;6.275000095;4.379000187;1
-0.095399998;0.911199987;2.845099926;1
-1.835000038;2.785000086;8.913000107;1
-1.370000005;2.269999981;8.633000374;1
-0.932399988;-0.189799994;2.734299898;1
-2.770800114;4.459700108;4.812799931;1
-3.691099882;0.812799990;4.020699978;1
-1.082900047;-1.029999971;2.637700081;1
-2.064399958;7.635300159;3.223500013;1
-3.684000015;5.347000122;4.315999985;1
-3.508699894;2.936100006;7.471199989;1
-1.962599993;5.656499863;5.681399822;1
-4.679900169;3.325099945;6.434899807;1
-4.525000095;2.358000040;6.217000008;1
-2.053800106;3.451100111;8.477399826;1
-4.322199821;4.124199867;7.407700062;1
-4.490300179;2.027299881;5.807499886;1
-3.458800077;2.252099991;4.510099888;1
-1.041300058;2.993499994;7.866399765;1
-2.855099916;6.531000137;3.501399994;1
-1.000000000;3.351000071;7.848999977;1
-2.336999893;2.062000036;5.065000057;1
-3.309400082;3.134599924;7.217700005;1
-1.405400038;2.222500086;8.131600380;1
-3.251600027;6.509300232;4.498300076;1
-3.695899963;6.981200218;3.422600031;1
-1.663800001;4.895699978;7.602700233;1
0.586099982;1.434599996;3.460799932;1
-3.508399963;2.021500111;4.437500000;1
-1.799999952;4.458000183;6.815999985;1
-0.259999990;5.927999973;5.395999908;1
-3.720599890;6.582200050;2.739000082;1
-3.426700115;6.124199867;4.353799820;1
-3.555599928;3.464099884;4.270500183;1
-2.936399937;2.304199934;5.441899776;1
-1.192499995;6.175799847;4.333899975;1
-1.342200041;1.789999962;4.620699883;1
-1.345199943;5.073900223;3.404900074;1
-3.172399998;2.704900026;4.381400108;1
-0.211999997;4.848100185;7.366600037;1
-2.760499954;3.010900021;4.667799950;1
-0.533800006;0.712400019;2.860399961;1
-2.651400089;2.256799936;3.438999891;1
-2.434400082;6.457699776;4.620399952;1
-3.793699980;1.832900047;7.229899883;1
-4.431799889;3.419899940;6.665699959;1
0.223600000;5.777400017;7.478400230;1
-3.592999935;1.121000051;4.474999905;1
-1.118999958;0.017999999;3.009999990;1
-3.591599941;4.233099937;7.114900112;1
-1.188799977;-0.922200024;2.705499887;1
-1.091699958;2.389600039;5.137800217;1
0.735599995;1.609400034;3.002099991;1
-2.571099997;4.705299854;4.999300003;1
-3.492000103;5.526100159;3.908799887;1
-2.986999989;6.427000046;3.078999996;1
0.150000006;1.648000002;3.207000017;1
-2.471299887;6.080699921;3.352200031;1
-2.127000093;3.845000029;4.849999905;1
-1.731099963;4.231400013;6.448599815;1
-1.069000006;3.365000010;7.633999825;1
-4.550199986;6.659100056;2.883199930;1
-3.437000036;6.538000107;4.373000145;1
-2.531300068;2.744800091;3.856499910;1
-2.367000103;6.705699921;2.860300064;1
-0.841000021;3.131000042;4.337999821;1
-2.424700022;6.225299835;3.252500057;1
-2.608999968;2.233000040;3.792000055;1
-2.696199894;1.653100014;5.442800045;1
-1.207999945;3.043999910;7.800000191;1
-3.753400087;2.907500029;4.363900185;1
-3.460799932;5.344699860;5.180699825;1
-1.713600039;6.049499989;6.491600037;1
-3.696000099;4.699999809;4.065999985;1
-0.745000005;0.220599994;2.990299940;1
-3.976999998;3.161999941;4.105999947;1
-1.292000055;4.480000019;4.777999878;1
-0.472000003;3.684999943;6.282999992;1
-3.026599884;3.108500004;7.374400139;1
-1.245000005;4.149000168;7.605999947;1
-1.595299959;4.316299915;4.680099964;1
-2.549200058;2.390500069;4.794799805;1
-5.013700008;3.569700003;5.891900063;1
-2.750799894;4.671800137;4.852399826;1
-3.574800014;4.241799831;7.444499969;1
-2.633599997;1.674600005;5.559199810;1
-3.437400103;3.337199926;3.927000046;1
-2.406899929;4.324299812;5.164800167;1
-2.690799952;7.362999916;3.259599924;1
-4.072199821;5.534999847;3.894999981;1
-1.157299995;-0.684199989;2.837500095;1
-2.005399942;5.703100204;6.645699978;1
-4.465000153;2.292999983;5.932000160;1
-3.730000019;5.605000019;3.940999985;1
-1.863100052;5.032199860;5.713200092;1
1.011299968;2.985399961;5.504199982;1
-0.685999990;4.112999916;8.720999718;1
-1.562700033;6.540500164;5.294899940;1
-0.215000004;3.953999996;8.895999908;1
-1.300400019;2.287100077;5.343999863;1
-1.134999990;4.487999916;3.782000065;1
-3.986999989;3.319000006;3.742000103;1
-1.472900033;4.819399834;5.910200119;1
-1.532799959;2.042299986;4.869299889;1
-0.791800022;6.429500103;5.358399868;1
-2.750999928;3.367000103;7.206999779;1
-0.745999992;2.996999979;4.464000225;1
-2.358900070;7.048900127;4.879399776;1
-0.112400003;0.286900014;2.603699923;1
-0.707000017;0.360000014;3.036999941;1
-2.956300020;6.889400005;3.448699951;1
1.266100049;2.612400055;5.665200233;1
-0.757000029;-0.560000002;2.716000080;1
-3.835000038;7.054999828;3.549000025;1
-1.467399955;2.240700006;8.245699883;1
-0.513499975;4.772699833;7.414000034;1
-1.062999964;2.351000071;5.004000187;1
-4.123099804;6.974500179;3.639400005;1
-2.095999956;4.064000130;5.210000038;1
-2.651999950;6.999000072;3.145999908;1
-3.565700054;2.353800058;7.106999874;1
-1.811400056;4.594999790;5.781400204;1
-2.290100098;5.436800003;4.846799850;1
-1.320899963;5.716700077;7.737800121;1
-3.949800014;3.826999903;7.354400158;1
-0.528699994;3.627099991;6.446599960;1
-3.763799906;6.985899925;3.516000032;1
-1.143000007;2.390000105;8.385999680;1
0.187000006;0.090999998;2.657000065;1
-1.029999971;3.140000105;7.710000038;1
-2.455499887;6.970099926;4.717800140;1
-4.370999813;6.782599926;3.194200039;1
-4.225299835;6.946199894;3.639899969;1
-2.695699930;6.121699810;3.269900084;1
-1.129999995;3.101999998;4.622000217;1
-0.547999978;-0.456999987;2.463000059;1
-2.214099884;4.507999897;5.529399872;1
-2.688899994;1.903100014;5.486299992;1
-3.858000040;3.391000032;3.921999931;1
-0.512000024;5.631999969;5.382999897;1
-2.948899984;3.187400103;4.449500084;1
-2.391000032;5.743999958;2.901000023;1
-1.606400013;5.905499935;4.746699810;1
-1.416300058;5.236999989;2.964099884;1
-4.328000069;1.212000012;4.343999863;1
-2.940000057;5.140999794;4.835000038;1
-0.140300006;1.043400049;2.951499939;1
-3.809999943;4.855999947;5.761000156;1
-1.315000057;2.865999937;4.815000057;1
0.689999998;1.728000045;2.944999933;1
-3.909800053;3.569999933;6.729300022;1
-4.144100189;3.791599989;7.522299767;1
-2.365999937;6.182000160;3.421999931;1
-0.283399999;4.931700230;6.825799942;1
-2.401200056;5.190899849;4.739600182;1
-2.955800056;2.538800001;4.238399982;1
-0.155000001;4.693999767;7.255000114;1
-2.283999920;1.327299953;4.393000126;1
-0.797299981;2.730400085;4.280900002;1
1.658599973;3.244400024;5.419300079;1
-4.016300201;6.770500183;3.561300039;1
-3.910200119;1.197399974;4.697400093;1
-2.080499887;7.838099957;3.201200008;1
-1.583699942;3.090899944;7.686500072;1
-3.239599943;2.374399900;4.934400082;1
-2.974100113;2.258199930;7.859899998;1
-2.292999983;6.896999836;4.903999805;1
-3.995300055;2.041300058;7.046400070;1
-2.599999905;2.364000082;5.526000023;1
-4.484700203;6.130499840;4.458700180;1
-0.166999996;0.221000001;3.181999922;1
-2.137000084;1.351999998;5.189000130;1
-3.909399986;6.881700039;3.220499992;1
-0.847500026;1.636800051;7.221700191;1
-3.045000076;2.140000105;7.785999775;1
-1.323600054;2.797399998;8.643300056;1
1.509899974;2.355000019;5.903500080;1
-1.579900026;5.548799992;4.788899899;1
-3.470599890;3.059900045;4.119999886;1
-0.014000000;1.050999999;2.848999977;1
-4.264200211;4.653100014;5.739299774;1
-4.173999786;4.431799889;6.623099804;1
-2.931999922;1.292000055;5.546999931;1
-0.563499987;4.640500069;8.605400085;1
-0.202999994;3.413000107;6.433000088;1
-2.323600054;6.029500008;3.224900007;1
-4.289500237;6.423099995;2.603800058;1
-4.676000118;3.200999975;5.992000103;1
-1.508599997;4.147999763;4.572899818;1
-0.094800003;5.112999916;7.002500057;1
-1.858999968;6.270999908;4.297999859;1
-0.786599994;4.895599842;3.690399885;1
-3.973000050;2.539999962;7.592000008;1
-3.987999916;6.701499939;3.799999952;1
-2.704200029;3.460900068;5.027400017;1
-0.181999996;0.009000000;2.785000086;1
-2.241899967;2.369299889;5.292300224;1
0.882000029;1.707000017;2.727999926;1
-3.165600061;2.767499924;7.271299839;1
-3.983999968;6.830999851;3.951999903;1
-3.654900074;2.882999897;4.064300060;1
-3.952899933;0.845099986;3.863800049;1
-3.038399935;6.650599957;3.378499985;1
-0.289000005;0.995000005;3.240999937;1
-0.549000025;-0.697000027;2.734999895;1
-3.637399912;3.290199995;4.231599808;1
-2.154599905;6.180799961;3.023400068;1
-2.933300018;1.042199969;5.495299816;1
-2.490499973;2.491400003;3.847399950;1
-2.788000107;6.158599854;3.924099922;1
-4.333000183;2.257999897;6.426000118;1
-1.435199976;4.489999771;4.627099991;1
-3.079999924;2.752500057;7.522299767;1
-2.571099997;6.469999790;4.670800209;1
-0.910000026;-0.245000005;2.851000071;1
-0.851000011;3.689699888;8.462300301;1
-2.599100113;5.282800198;5.160900116;1
-4.248499870;4.771800041;6.722599983;1
-3.170799971;5.128499985;5.126999855;1
-3.545000076;5.342000008;3.328000069;1
-0.806999981;4.921999931;2.805999994;1
0.041000001;6.355999947;7.291999817;1
-0.096400000;0.623899996;2.844500065;1
-1.328999996;4.590000153;5.500999928;1
-4.144599915;4.569399834;5.798699856;1
1.432999969;3.823999882;5.184000015;1
0.143000007;5.395999908;7.032000065;1
-1.185999990;2.954999924;8.638999939;1
-1.988199949;5.687300205;4.892000198;1
-3.227200031;5.179200172;5.210299969;1
-2.705100060;3.676899910;7.496799946;1
0.566999972;5.865499973;7.488100052;1
-2.323800087;4.250599861;4.960499763;1
-3.098500013;2.293100119;7.669600010;1
-3.147900105;4.636199951;4.825900078;1
-1.602300048;5.238299847;3.048399925;1
-3.986099958;5.042500019;5.459300041;1
-2.915499926;5.046800137;4.763500214;1
-4.324699879;1.141600013;3.992199898;1
-2.968499899;6.592500210;3.204299927;1
-1.789899945;3.064500093;7.056399822;1
-2.328900099;6.168499947;3.603100061;1
-3.136499882;1.907299995;7.054200172;1
-0.367199987;4.691599846;7.461200237;1
-2.653800011;5.026299953;4.863699913;1
-4.299200058;4.936500072;6.872900009;1
-0.136000007;0.256000012;3.026999950;1
-2.384999990;1.214400053;5.415500164;1
-3.328999996;4.190000057;7.158999920;1
-1.400099993;5.218400002;2.856800079;1
