//X;Y;Z;Illuminance (PCV)
9.450799942;-20.080900192;9.057100296;1
9.991800308;-19.409099579;6.547299862;1
7.916800022;-18.725400925;6.240699768;1
7.579500198;-19.289600372;5.072899818;1
9.938300133;-19.409400940;6.730500221;1
10.075099945;-19.299600601;6.418700218;1
10.142700195;-19.292699814;6.721700191;1
9.505599976;-19.191999435;5.995900154;1
9.685199738;-19.576000214;6.340600014;1
9.374199867;-19.156400681;6.159200191;1
10.093999863;-19.480499268;4.812900066;1
9.830200195;-19.381799698;5.938899994;1
7.519100189;-19.266799927;5.438600063;1
9.715900421;-19.186500549;6.619800091;1
7.560500145;-19.264900208;5.733600140;1
9.784500122;-18.968200684;6.451700211;1
7.680399895;-19.242399216;5.710999966;1
7.916699886;-19.451099396;4.837200165;1
8.342599869;-18.610000610;6.270500183;1
10.174200058;-19.183200836;6.361999989;1
10.240400314;-19.214500427;6.562300205;1
7.821800232;-19.591400146;4.821000099;1
9.919199944;-19.418500900;6.440599918;1
10.090800285;-18.871299744;6.487599850;1
10.367400169;-19.354900360;6.366499901;1
9.979499817;-19.139499664;5.179299831;1
7.481900215;-19.209299088;5.629199982;1
10.027299881;-18.854900360;4.895500183;1
9.996000290;-19.076299667;4.794099808;1
7.923999786;-19.741600037;5.274300098;1
8.679699898;-20.137599945;6.451399803;1
9.539500237;-19.358600616;6.247799873;1
9.673800468;-19.469900131;6.157700062;1
9.665900230;-18.924299240;5.210800171;1
10.124300003;-19.193000793;6.718200207;1
9.346599579;-18.238000870;5.981100082;1
9.770199776;-18.824499130;5.940100193;1
9.809300423;-19.045000076;6.528299809;1
10.297800064;-19.115600586;5.145500183;1
10.247500420;-19.448999405;6.391399860;1
10.098899841;-19.081399918;6.459000111;1
9.714200020;-18.899000168;6.419400215;1
7.780700207;-19.400699615;5.471399784;1
9.752599716;-19.201000214;6.209700108;1
9.611599922;-18.785900116;5.734700203;1
9.892100334;-19.565999985;6.380899906;1
7.877399921;-19.070299149;5.608900070;1
8.209300041;-18.546899796;6.068900108;1
9.951299667;-19.036199570;5.416600227;1
7.676599979;-19.389200211;5.302800179;1
10.197199821;-19.416799545;6.601500034;1
9.898900032;-19.449199677;5.005799770;1
7.508299828;-19.231300354;5.344299793;1
10.134900093;-18.995300293;5.224199772;1
9.942899704;-19.328899384;6.483099937;1
7.860799789;-19.039300919;5.830699921;1
7.762499809;-19.439199448;5.360499859;1
10.192600250;-19.369199753;6.502999783;1
8.815600395;-20.019899368;6.557000160;1
9.696399689;-19.444900513;6.436900139;1
9.753700256;-19.405399323;6.534299850;1
9.889300346;-19.334699631;4.975800037;1
8.380499840;-20.074499130;6.981200218;1
7.785399914;-19.153400421;5.561699867;1
9.765999794;-18.844499588;5.791299820;1
8.474100113;-19.817499161;6.704999924;1
9.971099854;-19.296699524;6.576700211;1
9.626199722;-19.253700256;6.039299965;1
9.886799812;-18.848800659;5.165200233;1
9.738400459;-19.078699112;6.247200012;1
7.481900215;-19.207899094;5.510399818;1
10.176899910;-18.976600647;4.806700230;1
9.858400345;-19.162900925;6.600500107;1
7.592299938;-19.156299591;5.825500011;1
7.800399780;-19.467599869;5.769100189;1
8.348500252;-19.994400024;6.565400124;1
7.807199955;-19.495100021;5.620200157;1
7.790500164;-19.249799728;5.712399960;1
7.803100109;-19.465599060;4.912399769;1
8.087900162;-18.728300095;4.709400177;1
8.143300056;-18.682899475;4.967999935;1
10.139699936;-18.898700714;6.400700092;1
7.790200233;-19.582700729;5.056900024;1
7.830399990;-18.860500336;6.542799950;1
8.661399841;-19.653699875;6.455699921;1
9.857099533;-19.292499542;6.709300041;1
8.717700005;-19.678600311;6.590899944;1
9.683199883;-18.617599487;5.906499863;1
9.922300339;-18.824100494;5.041600227;1
9.983499527;-19.516799927;6.485899925;1
9.583700180;-19.102100372;6.474500179;1
7.962600231;-19.116399765;5.718500137;1
7.895599842;-19.395200729;5.782199860;1
8.744299889;-20.007499695;6.449100018;1
9.876700401;-19.077400208;5.172399998;1
10.351900101;-19.257099152;5.140699863;1
8.785900116;-19.860900879;6.253699780;1
9.743200302;-18.756399155;6.055399895;1
9.912500381;-18.605100632;6.201300144;1
8.782699585;-19.984300613;6.276299953;1
9.721300125;-18.986299515;6.631599903;1
8.006099701;-18.903900146;6.698699951;1
8.013600349;-18.969600677;4.727000237;1
9.779399872;-19.199399948;6.727700233;1
8.665800095;-19.629899979;6.683599949;1
9.835200310;-19.037099838;6.753099918;1
10.555700302;-19.152200699;6.714499950;1
8.559599876;-19.851200104;6.421199799;1
8.222000122;-18.580499649;6.412399769;1
7.679399967;-19.103000641;4.770800114;1
8.374799728;-20.094600677;6.559999943;1
9.932100296;-18.860399246;6.282999992;1
10.362299919;-19.338199615;4.788300037;1
9.886300087;-18.806400299;6.394400120;1
7.534900188;-19.282300949;5.556099892;1
9.961600304;-19.322099686;5.810100079;1
7.587500095;-19.058900833;5.419300079;1
7.954899788;-19.107099533;5.410799980;1
9.428199768;-18.197999954;6.264800072;1
7.827899933;-19.293699265;5.022799969;1
10.194800377;-18.847099304;6.254499912;1
7.734799862;-19.086700439;4.898600101;1
7.966700077;-18.987600327;6.514599800;1
6.367199898;-17.325000763;9.136899948;1
5.933400154;-17.189800262;9.316499710;1
7.532100201;-17.059000015;9.535400391;1
5.926599979;-17.148099899;9.444800377;1
6.577700138;-17.075899124;9.193900108;1
7.583600044;-18.107900620;9.278800011;1
6.328899860;-17.094299316;9.268500328;1
6.791900158;-16.619499207;9.053799629;1
6.599199772;-17.115100861;9.310899734;1
7.558000088;-15.964699745;8.985199928;1
6.245100021;-17.014699936;9.292200089;1
6.081299782;-17.297899246;9.144800186;1
7.017799854;-16.275499344;9.027999878;1
6.178899765;-16.884099960;9.478899956;1
6.264999866;-17.285499573;9.299200058;1
6.097799778;-17.337099075;9.266699791;1
7.544000149;-17.024299622;9.439499855;1
6.479000092;-17.171100616;9.144900322;1
6.776500225;-17.577999115;9.509799957;1
6.058199883;-16.916700363;9.493499756;1
6.604700089;-17.397199631;9.314800262;1
6.288899899;-17.600900650;9.281599998;1
7.520999908;-16.065799713;8.951800346;1
7.861299992;-17.175899506;9.142200470;1
6.479199886;-16.838800430;9.216400146;1
6.415999889;-17.248500824;9.218199730;1
6.575900078;-17.191299438;9.463100433;1
7.771800041;-17.690000534;9.421799660;1
6.693900108;-17.493499756;9.588399887;1
7.143400192;-17.102899551;9.875800133;1
7.796100140;-17.795799255;9.361599922;1
7.347400188;-15.970899582;9.078200340;1
6.478300095;-17.040000916;9.383799553;1
6.399899960;-17.412500381;9.069899559;1
6.667099953;-17.123100281;9.224300385;1
6.508699894;-17.462600708;9.237600327;1
6.418300152;-17.735900879;9.313500404;1
6.319600105;-17.685899734;9.488800049;1
7.234899998;-16.700599670;9.782699585;1
7.459799767;-15.996299744;9.002099991;1
8.279000282;-15.402999878;8.993800163;1
8.234800339;-15.627400398;9.054400444;1
8.776200294;-16.329599380;9.515600204;1
8.578000069;-16.707599640;9.404600143;1
8.129899979;-15.871600151;9.034600258;1
9.467300415;-15.636599541;8.998600006;1
8.612600327;-16.243799210;9.423899651;1
8.057800293;-15.757900238;9.053999901;1
8.173999786;-15.730299950;9.128399849;1
8.979399681;-16.466100693;9.221099854;1
8.584799767;-16.684900284;9.142000198;1
9.247799873;-16.897899628;8.650099754;1
9.098699570;-15.753800392;7.875000000;1
10.206999779;-15.848999977;6.766499996;1
8.549400330;-15.353500366;7.887000084;1
8.741800308;-14.947799683;6.993700027;1
9.640899658;-16.132699966;8.445899963;1
9.818300247;-16.355600357;7.325300217;1
9.249899864;-16.659500122;8.826800346;1
9.131999969;-14.995300293;7.172399998;1
9.558199883;-16.877500534;7.395999908;1
8.764900208;-15.911299706;7.425600052;1
9.027400017;-15.784000397;7.154200077;1
9.151599884;-16.672800064;7.275400162;1
9.295000076;-15.447400093;7.082499981;1
9.689299583;-16.779300690;7.421100140;1
9.353799820;-14.957300186;6.940599918;1
8.557299614;-15.825300217;7.182499886;1
8.088500023;-16.033599854;8.766099930;1
8.918299675;-15.347299576;7.172100067;1
10.137200356;-16.430599213;6.865300179;1
8.645600319;-16.534400940;8.516200066;1
8.962900162;-16.866300583;8.332900047;1
9.722700119;-16.004699707;8.581800461;1
8.755900383;-15.796199799;7.630899906;1
9.777500153;-16.510400772;7.774899960;1
9.735400200;-16.482400894;7.173200130;1
8.908399582;-14.963100433;6.634900093;1
9.192700386;-15.056200027;6.655799866;1
8.850799561;-16.884399414;7.301599979;1
9.440999985;-16.536699295;8.658200264;1
9.318599701;-16.791700363;7.281000137;1
8.640800476;-15.235600471;7.041800022;1
8.603500366;-15.781900406;8.846599579;1
9.024600029;-15.709899902;7.384799957;1
8.888699532;-15.154800415;7.036200047;1
8.720600128;-16.250200272;8.919500351;1
9.184599876;-16.648899078;8.737199783;1
8.897100449;-15.380800247;7.436600208;1
8.501199722;-16.321300507;6.814199924;1
8.970000267;-15.197299957;7.326399803;1
9.212200165;-15.350299835;7.152699947;1
9.225099564;-16.686800003;8.274200439;1
9.412799835;-16.689500809;7.355400085;1
8.146400452;-15.053899765;8.808199883;1
9.370599747;-16.203300476;7.514999866;1
9.232700348;-17.042900085;7.922800064;1
7.881800175;-16.065299988;8.916999817;1
8.559800148;-16.306699753;7.232900143;1
8.692899704;-15.114700317;7.440400124;1
9.331399918;-15.125900269;6.899199963;1
8.986800194;-16.326599121;6.946800232;1
8.699399948;-15.610899925;6.859000206;1
8.586400032;-16.414100647;7.080399990;1
8.605999947;-16.441299438;6.972899914;1
9.458700180;-16.898700714;7.228799820;1
9.057999611;-15.652799606;7.187399864;1
9.421799660;-16.234699249;8.511300087;1
8.981399536;-15.940799713;8.042200089;1
9.456399918;-15.447400093;6.837600231;1
8.326499939;-16.057500839;7.612999916;1
9.176799774;-15.797699928;7.398099899;1
9.104000092;-16.224100113;7.512100220;1
8.523099899;-15.049799919;6.758600235;1
8.818300247;-15.272500038;7.108600140;1
9.466600418;-15.147600174;7.213200092;1
9.331000328;-16.979200363;8.025300026;1
8.198800087;-15.723600388;7.328400135;1
8.747900009;-15.211999893;7.263199806;1
8.431900024;-15.775500298;7.111100197;1
10.290200233;-16.123300552;7.649499893;1
8.053400040;-16.010700226;8.902899742;1
8.847200394;-15.085800171;6.780200005;1
9.831500053;-16.489900589;7.678100109;1
9.571000099;-15.936400414;7.722899914;1
9.787699699;-16.604099274;7.257800102;1
8.501799583;-15.218899727;8.146900177;1
10.240500450;-18.140800476;4.625400066;1
10.495800018;-17.798500061;3.283200026;1
11.487199783;-18.481700897;4.598899841;1
10.143899918;-17.714500427;3.744800091;1
9.782799721;-17.210800171;3.954099894;1
9.674400330;-17.746799469;4.459799767;1
9.428999901;-17.673599243;3.823299885;1
9.829199791;-18.159400940;4.336599827;1
10.592900276;-17.918300629;3.635799885;1
10.472700119;-17.747699738;3.466599941;1
9.987899780;-17.538400650;4.469299793;1
11.219699860;-18.466699600;4.507800102;1
9.453700066;-17.735700607;3.612799883;1
10.859399796;-18.602500916;4.541399956;1
11.216099739;-18.415000916;4.671400070;1
10.648500443;-18.012100220;3.624099970;1
11.451800346;-17.115200043;4.461200237;1
9.727800369;-17.894399643;3.782099962;1
9.576100349;-17.747100830;4.142700195;1
9.781200409;-18.167499542;3.888299942;1
9.901599884;-17.898199081;3.712699890;1
9.870100021;-18.270000458;3.815700054;1
9.995499611;-18.006399155;4.177599907;1
10.770299911;-18.590000153;4.637300014;1
11.763999939;-17.380899429;4.269999981;1
9.765000343;-17.378299713;4.014200211;1
9.304599762;-17.957700729;4.591499805;1
10.406499863;-18.240200043;4.369699955;1
9.330599785;-17.658000946;3.620100021;1
10.177700043;-17.645399094;3.233500004;1
9.872200012;-17.989400864;3.786000013;1
10.564000130;-17.943300247;3.514199972;1
10.932600021;-18.307699203;3.571300030;1
9.657799721;-18.169099808;3.976099968;1
10.276100159;-18.166799545;4.492899895;1
10.022100449;-18.585699081;4.152999878;1
10.124300003;-18.546899796;4.236000061;1
10.709099770;-18.684299469;4.705399990;1
10.351799965;-17.641700745;3.390599966;1
9.946299553;-17.680299759;3.296900034;1
7.421000004;-19.406700134;9.282899857;1
7.948900223;-19.609100342;9.434300423;1
7.283299923;-19.444999695;9.445599556;1
8.104999542;-19.688699722;9.403599739;1
6.963799953;-20.189800262;8.541999817;1
8.098400116;-20.052499771;8.569199562;1
7.889100075;-19.704599380;8.321200371;1
7.696400166;-20.457700729;8.104000092;1
6.815299988;-19.739999771;7.868299961;1
7.045700073;-19.882299423;7.384699821;1
6.491000175;-19.830600739;7.700699806;1
8.217599869;-20.398099899;8.207300186;1
7.505799770;-19.138500214;8.724900246;1
8.711700439;-20.435300827;8.057800293;1
8.633000374;-20.460800171;8.300499916;1
7.816400051;-20.193700790;8.454799652;1
6.358600140;-19.940399170;7.692900181;1
7.663400173;-20.619800568;7.565199852;1
7.691599846;-19.780599594;8.208399773;1
8.290499687;-20.330099106;8.198499680;1
7.549900055;-20.450599670;7.921100140;1
8.492899895;-20.613300323;8.025500298;1
7.772299767;-20.712799072;7.696000099;1
7.185999870;-20.368799210;7.397500038;1
8.093700409;-19.943300247;8.334799767;1
8.167699814;-20.127399445;8.454299927;1
8.025600433;-20.768699646;8.156000137;1
7.278800011;-20.726600647;7.499899864;1
8.454700470;-20.370199203;8.131699562;1
7.755499840;-20.350700378;8.444800377;1
7.924900055;-19.698699951;8.661000252;1
8.123600006;-20.404399872;8.549400330;1
8.377699852;-20.537799835;7.666100025;1
8.188699722;-19.802600861;8.152899742;1
7.822800159;-20.023599625;8.638500214;1
7.293799877;-20.807199478;7.988999844;1
6.996099949;-19.815900803;7.763199806;1
8.152700424;-20.342199326;8.679200172;1
8.457699776;-20.554000854;7.753499985;1
6.536099911;-19.876199722;7.796599865;1
8.294400215;-20.646799088;7.799699783;1
7.078400135;-20.346099854;7.942500114;1
8.025899887;-19.573400497;8.984499931;1
8.020999908;-19.788099289;8.099599838;1
7.319300175;-20.652299881;7.369299889;1
8.040100098;-19.659299850;8.336000443;1
8.458900452;-20.478500366;7.845300198;1
7.943699837;-19.809099197;8.190999985;1
7.155099869;-20.310800552;7.551899910;1
7.232999802;-20.596000671;7.414500237;1
7.355100155;-19.482599258;8.660400391;1
8.321900368;-20.038900375;8.516900063;1
7.755899906;-20.057399750;8.761599541;1
7.810900211;-20.651100159;7.768700123;1
8.375900269;-20.445100784;8.224599838;1
7.288899899;-20.683200836;7.670599937;1
8.254699707;-20.423700333;7.758100033;1
7.336500168;-19.329399109;7.696300030;1
7.204199791;-20.125000000;8.494700432;1
7.189799786;-20.252799988;7.364500046;1
8.560899734;-20.550399780;7.882299900;1
7.814000130;-20.556100845;7.822299957;1
8.471099854;-20.435600281;7.475100040;1
8.324299812;-20.680500031;8.167599678;1
7.690899849;-20.620100021;7.918499947;1
8.276200294;-20.347299576;7.433899879;1
7.420700073;-19.161800385;7.370699883;1
7.402500153;-19.078500748;7.095499992;1
7.645500183;-20.762699127;7.741399765;1
7.878900051;-20.765899658;7.820700169;1
7.674399853;-19.752000809;9.054800034;1
7.078199863;-20.382699966;7.229400158;1
8.539799690;-20.492399216;8.123399734;1
8.027899742;-20.676799774;7.741399765;1
7.333600044;-20.107500076;7.228099823;1
7.059299946;-19.815599442;9.086099625;1
8.143500328;-20.550100327;7.650800228;1
8.332099915;-20.115499496;7.282299995;1
8.290200233;-20.636800766;7.457799911;1
7.152400017;-19.331600189;8.247699738;1
7.222099781;-19.753599167;8.592599869;1
8.565899849;-20.561199188;8.258500099;1
6.361899853;-20.011800766;8.026000023;1
8.205800056;-19.960899353;7.819499969;1
7.097400188;-19.396200180;7.787000179;1
7.713500023;-20.336900711;7.697800159;1
7.572100163;-20.605800629;7.466899872;1
8.275500298;-20.514499664;7.878300190;1
7.749700069;-19.764900208;8.427900314;1
7.313600063;-19.990900040;8.364000320;1
8.630100250;-20.293899536;8.095299721;1
6.964099884;-19.868099213;7.458399773;1
7.030300140;-19.276599884;8.360799789;1
7.614099979;-20.716999054;7.476900101;1
7.739600182;-20.080499649;8.022700310;1
7.670499802;-20.001499176;8.880200386;1
7.832900047;-19.694400787;8.474200249;1
7.357900143;-20.514799118;7.403999805;1
8.572699547;-20.302400589;8.322500229;1
8.121399879;-20.668100357;7.589099884;1
7.342899799;-19.348499298;7.860199928;1
7.273900032;-20.371799469;7.226200104;1
8.324099541;-20.658000946;8.374400139;1
8.321800232;-20.661199570;7.903100014;1
7.517899990;-19.273700714;8.393099785;1
7.803500175;-20.461900711;8.122200012;1
7.379000187;-19.187299728;8.696800232;1
8.032899857;-20.126100540;8.518500328;1
7.198200226;-20.186000824;7.241199970;1
7.650800228;-20.468900681;7.751599789;1
7.078999996;-19.488700867;7.878600121;1
7.284299850;-20.380500793;7.931000233;1
8.118399620;-20.221700668;7.196499825;1
8.430800438;-20.241300583;7.382199764;1
8.423800468;-20.641099930;8.324899673;1
7.318900108;-20.470300674;7.166600227;1
7.073299885;-19.307899475;8.867400169;1
8.182999611;-20.785499573;7.954999924;1
6.707699776;-19.843900681;7.626900196;1
7.924399853;-20.209299088;8.047800064;1
7.729199886;-19.573600769;8.372699738;1
7.737299919;-19.728500366;8.035900116;1
7.594200134;-19.613899231;8.223999977;1
7.445499897;-19.376399994;8.563400269;1
7.439099789;-20.752199173;8.062000275;1
7.547800064;-20.667900085;7.736299992;1
7.643199921;-19.377599716;8.463899612;1
7.532700062;-20.065999985;8.061400414;1
8.133700371;-19.857200623;8.722599983;1
8.179800034;-19.757900238;8.796600342;1
6.432899952;-20.032400131;7.900499821;1
8.475700378;-20.605899811;8.204400063;1
6.779300213;-19.592500687;7.505700111;1
6.768700123;-19.970899582;7.772600174;1
8.121600151;-19.846399307;8.393600464;1
7.405200005;-19.399299622;8.209199905;1
7.167399883;-20.288299561;7.218999863;1
8.012299538;-20.053499222;8.443300247;1
8.196599960;-20.796100616;8.085000038;1
7.836500168;-20.075399399;8.191599846;1
6.596399784;-19.869199753;7.638899803;1
8.288100243;-20.505100250;7.548799992;1
8.133099556;-19.910999298;7.889699936;1
7.285600185;-19.326200485;7.072899818;1
7.299900055;-19.313699722;8.139499664;1
7.432300091;-20.641599655;7.513700008;1
7.237699986;-20.137100220;7.362400055;1
8.679200172;-20.523700714;7.955800056;1
7.486299992;-20.352199554;7.835700035;1
8.244299889;-20.525800705;8.022800446;1
8.369600296;-20.211099625;7.840600014;1
7.216100216;-19.876499176;8.689599991;1
8.078399658;-19.631799698;9.277799606;1
7.814700127;-19.803499222;8.528300285;1
7.614999771;-20.728599548;7.642000198;1
8.633500099;-20.415399551;8.187299728;1
6.818399906;-19.459299088;8.918299675;1
6.884900093;-19.790399551;7.652299881;1
7.200699806;-19.231899261;8.082400322;1
8.267000198;-20.490400314;8.305999756;1
8.656700134;-20.297500610;8.653100014;1
8.268300056;-19.972200394;8.611800194;1
8.007300377;-19.648899078;8.135399818;1
8.258600235;-20.627099991;8.010299683;1
7.297999859;-19.465299606;8.360099792;1
7.328999996;-20.789800644;7.167399883;1
7.503699780;-20.023799896;7.582099915;1
8.267000198;-20.762100220;8.396200180;1
8.131500244;-20.390800476;7.501500130;1
8.278499603;-19.919500351;8.364299774;1
8.072400093;-19.659799576;8.626099586;1
7.576300144;-19.230100632;8.600600243;1
7.407400131;-19.115699768;7.234099865;1
7.525400162;-20.302400589;7.944699764;1
7.779300213;-20.443199158;7.804200172;1
7.707300186;-20.570800781;7.793099880;1
7.131400108;-19.434799194;7.015299797;1
7.185200214;-19.952499390;8.597399712;1
8.311200142;-20.504400253;7.249499798;1
8.552599907;-20.494600296;7.763899803;1
8.502499580;-20.258899689;7.265399933;1
6.438700199;-19.884500504;7.888400078;1
8.343700409;-20.110099792;8.299400330;1
8.393899918;-20.620599747;8.092100143;1
8.550600052;-20.258699417;7.539599895;1
7.656599998;-19.665199280;8.095499992;1
7.722000122;-20.438999176;7.890399933;1
7.718400002;-19.835300446;9.226799965;1
7.671899796;-20.447399139;7.988999844;1
7.789000034;-19.639999390;8.833900452;1
6.796700001;-19.979799271;7.659299850;1
7.936399937;-19.858299255;8.326700211;1
8.187399864;-20.740600586;8.172599792;1
7.936900139;-20.466699600;8.051300049;1
7.222000122;-19.900899887;7.344999790;1
8.556599617;-20.232999802;7.639599800;1
8.255299568;-20.130599976;8.379500389;1
8.592599869;-20.301900864;7.456200123;1
7.268899918;-20.342199326;8.099800110;1
6.727900028;-19.678400040;7.589200020;1
7.140699863;-19.832199097;8.746199608;1
7.444200039;-20.182100296;8.083000183;1
8.147500038;-20.653600693;8.365200043;1
6.641699791;-19.935199738;7.771999836;1
7.747399807;-20.097799301;7.918099880;1
8.085000038;-19.682199478;8.793399811;1
8.718799591;-20.584600449;8.331600189;1
7.516799927;-20.310600281;8.168600082;1
7.196899891;-19.497200012;8.624300003;1
6.913899899;-19.344900131;8.896900177;1
8.082599640;-19.709400177;8.532799721;1
8.010299683;-20.371799469;7.546999931;1
6.724800110;-19.625699997;7.923500061;1
8.154199600;-20.730400085;7.831299782;1
6.977499962;-20.179199219;8.697899818;1
7.890900135;-19.518999100;8.829999924;1
7.868400097;-19.794900894;8.273900032;1
7.483099937;-19.439100266;9.200699806;1
8.376899719;-20.541500092;8.374300003;1
7.656700134;-20.593799591;7.191400051;1
7.788000107;-19.910699844;8.076399803;1
8.622400284;-20.482799530;8.422200203;1
6.977399826;-19.753999710;7.841000080;1
8.470000267;-20.443000793;7.716100216;1
8.067999840;-20.226499557;8.534299850;1
7.320400238;-20.572200775;7.157999992;1
7.898399830;-19.919099808;8.256899834;1
8.652299881;-20.384199142;8.373399734;1
7.493899822;-19.629899979;7.362599850;1
7.488800049;-19.178499222;8.627200127;1
7.641900063;-20.333999634;7.982900143;1
8.011599541;-20.200599670;7.309299946;1
7.685599804;-20.603000641;7.458199978;1
10.766699791;-15.559100151;6.741199970;1
7.355500221;-16.229099274;8.579000473;1
7.395899773;-18.584299088;7.211599827;1
8.011300087;-18.273599625;7.078499794;1
7.597300053;-17.565599442;7.406700134;1
6.719200134;-17.965000153;8.627799988;1
7.949600220;-17.430599213;8.755499840;1
6.227000237;-17.170600891;8.992199898;1
6.583499908;-16.918500900;7.903100014;1
7.547900200;-18.024200439;9.112899780;1
7.623099804;-18.475900650;7.065199852;1
7.104800224;-17.725000381;8.452099800;1
7.416100025;-18.759300232;7.704400063;1
7.284500122;-17.992200851;9.098600388;1
7.205100060;-17.750799179;7.441899776;1
7.368800163;-18.671899796;7.285500050;1
6.557199955;-16.896099091;8.414099693;1
7.605599880;-16.488399506;7.916699886;1
6.145800114;-17.223100662;8.823499680;1
8.040699959;-16.951200485;7.314199924;1
5.942200184;-17.204000473;8.804300308;1
7.203400135;-18.541999817;7.360199928;1
7.237500191;-16.397499084;7.681600094;1
8.045700073;-17.496000290;8.659099579;1
6.055200100;-17.127199173;8.900699615;1
7.047699928;-17.762199402;9.011099815;1
8.385499954;-16.807500839;7.485700130;1
7.370500088;-17.996599197;8.871100426;1
7.990900040;-18.114599228;8.024000168;1
7.171899796;-18.788499832;7.116499901;1
8.052499771;-17.808700562;7.088699818;1
6.417900085;-17.211599350;8.584099770;1
7.925899982;-17.882600784;6.892300129;1
7.082799911;-17.743600845;8.625599861;1
8.293299675;-18.097000122;7.212399960;1
6.466400146;-17.262500763;8.288499832;1
7.521999836;-18.701700211;7.254700184;1
6.897900105;-16.221599579;8.580300331;1
8.273099899;-17.283899307;8.581399918;1
7.313000202;-18.330699921;7.143099785;1
6.542600155;-17.503499985;8.979900360;1
7.306499958;-18.064699173;8.784600258;1
7.395800114;-18.576499939;7.350500107;1
7.417500019;-16.077800751;8.671999931;1
7.267000198;-18.125999451;8.875800133;1
8.084199905;-18.259899139;7.881400108;1
7.466700077;-18.714199066;7.597000122;1
6.005099773;-17.159799576;8.719300270;1
7.133399963;-16.211500168;8.602000237;1
7.648499966;-18.195999146;6.993599892;1
7.092599869;-18.287099838;7.115200043;1
8.352000237;-17.982099533;8.215900421;1
5.957799911;-17.278200150;8.883600235;1
10.024900436;-15.334099770;4.993800163;1
11.094599724;-15.580499649;4.963900089;1
10.498399734;-15.439299583;5.057000160;1
10.062000275;-15.244799614;4.723800182;1
10.272999763;-15.532999992;5.208000183;1
10.460700035;-14.822699547;4.698599815;1
10.553199768;-15.501000404;4.983699799;1
10.463500023;-15.015000343;5.183800220;1
10.780300140;-15.923199654;4.947999954;1
10.448900223;-15.259799957;5.101200104;1
10.956800461;-15.720700264;5.402500153;1
9.986700058;-15.140600204;4.475699902;1
9.753999710;-15.053099632;4.839200020;1
10.558199883;-15.140600204;4.559800148;1
9.808300018;-15.056300163;4.572899818;1
11.204600334;-15.596300125;5.237599850;1
10.465100288;-15.425299644;4.961500168;1
10.378199577;-15.064999580;4.773499966;1
10.407999992;-14.612099648;4.809899807;1
9.231900215;-14.435600281;6.311200142;1
10.569899559;-16.016300201;4.817699909;1
10.606699944;-16.017000198;4.702700138;1
10.615599632;-14.753700256;4.765200138;1
11.037899971;-15.735199928;4.810999870;1
10.205300331;-15.249500275;4.893300056;1
10.378100395;-15.446000099;4.851799965;1
10.238100052;-14.801099777;4.559299946;1
10.607899666;-15.501500130;6.499700069;1
10.176600456;-15.022600174;4.760000229;1
11.016400337;-15.492799759;6.182300091;1
10.576100349;-15.116999626;5.136700153;1
10.705200195;-16.101699829;4.599199772;1
10.250499725;-16.208299637;4.653600216;1
9.303400040;-15.183699608;6.477499962;1
8.456999779;-16.131399155;5.047800064;1
9.429100037;-15.483599663;4.726600170;1
7.831399918;-15.878399849;5.140999794;1
10.002699852;-15.941499710;4.923999786;1
10.286399841;-15.966799736;4.689700127;1
8.699799538;-15.378000259;6.611899853;1
10.345700264;-16.365200043;4.858099937;1
9.466699600;-15.178099632;6.336599827;1
9.695500374;-15.371500015;6.411200047;1
9.267900467;-15.445500374;4.704199791;1
9.577799797;-17.052200317;4.939000130;1
9.787500381;-15.981499672;4.517700195;1
8.297599792;-16.106800079;6.550899982;1
9.606200218;-15.442299843;4.779399872;1
9.581999779;-15.436800003;6.323699951;1
7.988500118;-15.574999809;6.201099873;1
8.516599655;-15.866200447;5.141099930;1
9.436900139;-17.280199051;5.018599987;1
9.647899628;-15.319199562;6.191999912;1
9.064399719;-15.350500107;6.089799881;1
9.933199883;-15.776499748;4.722099781;1
8.265899658;-15.921099663;4.989099979;1
9.563400269;-17.182199478;5.221600056;1
9.054800034;-15.400899887;6.387400150;1
10.153300285;-16.123100281;4.526700020;1
8.080200195;-15.655400276;6.283100128;1
9.801199913;-15.202899933;4.973899841;1
9.613300323;-15.837800026;4.710499763;1
10.173100471;-15.870200157;4.885099888;1
9.077699661;-14.428500175;6.202600002;1
8.805000305;-15.291500092;6.167300224;1
9.140299797;-15.297599792;6.045300007;1
8.129500389;-19.988899231;4.709599972;1
9.700900078;-18.833400726;2.594099998;1
7.776400089;-18.955799103;4.604300022;1
9.300000191;-19.093999863;4.053500175;1
9.209699631;-18.540000916;4.355199814;1
9.218600273;-19.002000809;4.080999851;1
9.612500191;-18.616399765;3.711600065;1
7.837999821;-19.734899521;3.970400095;1
7.885900021;-19.671100616;4.707499981;1
8.791299820;-18.167100906;3.733500004;1
9.317299843;-18.736000061;4.243199825;1
9.143699646;-19.213300705;4.336800098;1
9.270099640;-18.450599670;3.814100027;1
9.347299576;-19.209100723;4.152400017;1
8.936200142;-18.986400604;4.151500225;1
9.478699684;-18.873500824;4.218500137;1
7.974299908;-19.786899567;4.609099865;1
9.879400253;-19.350900650;4.633500099;1
9.167300224;-18.093900681;3.711600065;1
9.383799553;-18.499900818;3.866100073;1
9.025300026;-18.342899323;4.177299976;1
9.315600395;-18.904300690;3.952800035;1
9.134400368;-19.084199905;4.108200073;1
