//X;Y;Z;Scalar field;C2C absolute distances;Illuminance (PCV)
-33.338901520;34.986400604;13.451800346;494.000000;0.360372;0.877119
-25.837400436;38.330398560;4.359200001;494.000000;0.135944;0.720339
-25.756799698;38.092201233;4.414299965;494.000000;0.140036;0.745763
-25.965299606;38.160999298;4.230000019;494.000000;0.098208;0.733051
-26.047800064;38.374401093;4.885900021;494.000000;0.319124;0.618644
-25.739500046;38.114898682;4.588699818;494.000000;0.286702;0.694915
-25.835699081;38.191699982;4.443999767;494.000000;0.201994;0.711864
-25.769100189;38.928398132;5.080999851;494.000000;0.636895;0.817797
-25.913000107;38.794601440;4.799099922;494.000000;0.414870;0.745763
-27.712400436;42.977401733;14.081399918;494.000000;0.781175;0.864407
-28.969800949;43.562301636;14.823900223;494.000000;1.062533;0.813559
-28.030000687;42.486000061;12.699199677;494.000000;0.736846;0.817797
-27.626100540;42.621498108;14.499400139;494.000000;1.225883;0.851695
-23.106000900;40.953800201;13.479399681;494.000000;0.642727;0.813559
-22.814500809;40.918201447;14.063699722;494.000000;0.474186;0.817797
-22.183399200;41.360900879;12.943099976;494.000000;0.246031;0.838983
-22.621000290;41.193599701;12.703100204;494.000000;0.263712;0.783898
-24.617000580;43.034599304;12.703800201;494.000000;0.536643;0.817797
-23.793800354;41.488700867;12.482999802;494.000000;0.399707;0.834746
-23.617099762;41.411499023;13.456000328;494.000000;0.488821;0.826271
-23.264600754;41.169101715;13.044400215;494.000000;0.187769;0.750000
-23.540599823;41.265899658;14.010000229;494.000000;0.706254;0.817797
-23.239000320;41.851799011;14.390500069;494.000000;0.798506;0.881356
-32.866699219;39.695899963;16.138000488;494.000000;2.566091;0.983051
-33.620399475;39.961898804;15.191499710;494.000000;2.034672;0.932203
-32.612400055;41.086898804;15.589799881;494.000000;1.154533;0.851695
-33.729301453;40.008098602;15.027299881;494.000000;1.936016;0.889831
-25.441799164;41.538799286;13.453200340;494.000000;1.519318;0.898305
-27.229299545;42.675201416;13.775699615;494.000000;1.186153;0.847458
-26.050899506;41.888999939;13.590200424;494.000000;1.353968;0.864407
-33.078201294;38.311401367;13.399700165;494.000000;0.704225;0.877119
-34.362201691;38.245601654;14.228199959;494.000000;2.076681;0.885593
-34.177398682;38.204299927;13.708200455;494.000000;1.627236;0.826271
-32.787899017;38.479400635;13.600700378;494.000000;0.904506;0.902542
-33.187400818;38.639198303;13.078499794;494.000000;0.867384;0.822034
-32.924499512;37.791698456;13.713299751;494.000000;0.809284;0.860169
-33.578601837;38.256900787;13.098099709;494.000000;0.888845;0.894068
-32.970001221;38.216999054;13.244299889;494.000000;0.498594;0.834746
-33.229301453;38.018501282;13.665399551;494.000000;0.875210;0.881356
-33.531898499;39.612499237;12.207699776;494.000000;1.200345;0.864407
-32.790798187;38.864299774;13.883399963;494.000000;1.374675;0.847458
-33.034500122;38.179298401;13.177499771;494.000000;0.461958;0.800847
-33.081798553;38.584899902;14.204199791;494.000000;1.491743;0.889831
-33.560699463;39.817798615;12.475199699;494.000000;1.148310;0.843220
-32.723098755;39.726200104;14.415900230;494.000000;1.694332;0.898305
-33.217899323;39.063499451;13.548299789;494.000000;1.403625;0.851695
-33.613899231;39.788600922;12.274399757;494.000000;1.107982;0.851695
-32.777198792;38.227798462;13.334199905;494.000000;0.538576;0.864407
-33.709899902;39.787700653;12.440899849;494.000000;1.224605;0.855932
-32.998100281;38.124500275;13.314700127;494.000000;0.506796;0.851695
-33.021099091;38.818000793;14.108099937;494.000000;1.528908;0.877119
-32.892700195;37.781398773;13.207300186;494.000000;0.321130;0.843220
-34.245300293;38.290100098;13.730199814;494.000000;1.714205;0.885593
-33.614398956;39.898300171;12.553700447;494.000000;1.158185;0.877119
-34.490299225;38.785999298;14.070500374;494.000000;2.242295;0.902542
-32.798500061;37.750900269;13.249699593;494.000000;0.354887;0.826271
-33.500598907;39.869300842;12.405699730;494.000000;1.049235;0.813559
-32.651199341;39.665901184;14.316300392;494.000000;1.709696;0.877119
-33.117401123;38.201698303;13.474300385;494.000000;0.717772;0.881356
-32.892398834;38.499099731;13.830100060;494.000000;1.103244;0.894068
-28.881599426;41.200298309;10.050399780;494.000000;0.893240;0.771186
-29.895700455;41.744098663;11.880800247;494.000000;0.720116;0.745763
-28.488800049;41.302898407;10.522199631;494.000000;1.299984;0.779661
-28.481100082;41.236198425;10.365500450;494.000000;1.261855;0.771186
-27.937099457;41.243400574;10.071100235;494.000000;1.169785;0.754237
-28.380500793;41.405200958;10.495100021;494.000000;1.328553;0.762712
-29.910699844;41.785099030;11.271599770;494.000000;0.456752;0.817797
-28.115900040;41.565101624;10.681500435;494.000000;1.494254;0.796610
-28.597499847;41.065200806;11.221500397;494.000000;1.652231;0.796610
-28.505699158;41.067401886;10.109000206;494.000000;1.256597;0.728814
-28.593200684;41.583900452;11.432800293;494.000000;1.443748;0.834746
-28.770399094;41.473300934;11.254699707;494.000000;1.313547;0.796610
-28.215700150;41.167800903;10.225799561;494.000000;1.395994;0.771186
-29.743999481;41.257198334;10.984199524;494.000000;0.866539;0.830508
-28.655500412;41.756000519;11.303500175;494.000000;1.257631;0.834746
-27.954299927;41.134399414;10.040800095;494.000000;1.197865;0.783898
-28.623699188;41.590301514;11.096799850;494.000000;1.303510;0.754237
-28.759300232;41.623401642;10.773500443;494.000000;1.053335;0.737288
-28.867200851;41.745800018;10.851499557;494.000000;0.949155;0.728814
-29.558000565;42.055500031;10.894499779;494.000000;0.308143;0.737288
-28.457799911;41.436500549;10.939700127;494.000000;1.442264;0.817797
-28.529699326;41.131801605;10.205300331;494.000000;1.224326;0.796610
-28.063600540;41.787899017;10.786700249;494.000000;1.270781;0.737288
-28.537900925;41.167098999;10.316200256;494.000000;1.236447;0.762712
-30.063299179;41.229400635;10.283200264;494.000000;0.728964;0.788136
-28.585899353;41.568500519;10.974900246;494.000000;1.297737;0.745763
-27.958200455;41.568500519;10.644200325;494.000000;1.380317;0.813559
-28.011800766;41.747200012;10.906100273;494.000000;1.232726;0.788136
-25.707799911;40.244598389;9.724399567;494.000000;0.491243;0.822034
-27.805999756;41.391799927;9.064399719;494.000000;0.367458;0.817797
-32.437099457;38.284999847;8.883099556;494.000000;0.874345;0.834746
-30.763799667;39.314998627;9.606599808;494.000000;0.741183;0.813559
-31.310699463;38.437900543;8.975000381;494.000000;0.276582;0.741525
-31.572500229;39.684200287;8.295299530;494.000000;1.044588;0.800847
-31.833700180;39.092700958;8.341199875;494.000000;0.651198;0.762712
-32.625900269;38.509399414;9.314399719;494.000000;1.315917;0.822034
-31.372499466;38.005699158;9.524399757;494.000000;0.736863;0.813559
-32.236999512;38.339900970;8.256199837;494.000000;0.221094;0.805085
-32.511299133;38.535099030;8.020000458;494.000000;0.358885;0.843220
-32.726001740;38.555400848;8.139399529;494.000000;0.575676;0.805085
-31.341600418;38.674900055;8.898900032;494.000000;0.298921;0.741525
-31.664100647;38.824401855;8.132800102;494.000000;0.476614;0.792373
-32.598499298;38.507198334;8.660400391;494.000000;0.740683;0.796610
-32.706501007;38.525199890;9.413999557;494.000000;1.358269;0.809322
-30.839000702;39.544200897;7.730500221;494.000000;0.506519;0.754237
-30.660100937;38.590099335;8.211400032;494.000000;0.104799;0.838983
-32.260601044;38.546901703;7.951099873;494.000000;0.142464;0.847458
-32.264900208;39.139801025;8.091500282;494.000000;0.610949;0.771186
-31.580499649;38.732898712;8.188500404;494.000000;0.497680;0.809322
-31.447799683;38.389801025;9.285699844;494.000000;0.599877;0.779661
-31.482900620;39.344299316;8.349599838;494.000000;0.695141;0.758475
-31.997499466;38.856998444;9.782500267;494.000000;0.935501;0.877119
-31.516500473;39.065200806;9.075200081;494.000000;0.680259;0.762712
-31.360799789;38.962200165;9.598500252;494.000000;0.649767;0.817797
-32.360698700;38.269298553;8.137299538;494.000000;0.254078;0.860169
-32.138900757;38.344799042;8.610600471;494.000000;0.555642;0.792373
-31.656000137;38.732700348;9.399600029;494.000000;0.846455;0.830508
-30.610799789;38.286499023;9.182600021;494.000000;0.516081;0.817797
-30.835599899;38.813301086;9.224200249;494.000000;0.657857;0.796610
-31.537500381;39.328800201;7.677199841;494.000000;0.470547;0.728814
-32.046199799;39.292800903;8.393600464;494.000000;0.817707;0.745763
-32.010700226;38.765899658;7.864600182;494.000000;0.175326;0.809322
-31.687900543;38.718200684;9.674200058;494.000000;0.735980;0.783898
-32.379901886;38.361400604;8.975600243;494.000000;0.939702;0.813559
-31.096099854;38.546600342;8.963000298;494.000000;0.294808;0.796610
-32.099300385;39.141899109;8.390199661;494.000000;0.684659;0.737288
-32.377899170;38.576301575;8.316599846;494.000000;0.363090;0.754237
-30.559200287;38.269001007;9.096199989;494.000000;0.501283;0.813559
-31.470800400;38.721099854;8.063599586;494.000000;0.503343;0.809322
-31.306600571;38.409500122;9.131799698;494.000000;0.416237;0.741525
-32.249698639;38.428298950;8.757800102;494.000000;0.700990;0.796610
-32.006698608;39.055801392;8.486599922;494.000000;0.670504;0.792373
-32.625801086;38.562301636;8.085300446;494.000000;0.476158;0.783898
-30.457300186;38.721199036;9.251099586;494.000000;0.695076;0.826271
-32.723701477;38.427700043;9.064900398;494.000000;1.127172;0.792373
-30.835699081;39.722698212;7.871699810;494.000000;0.707398;0.733051
-30.630300522;39.173000336;9.293399811;494.000000;0.856201;0.805085
-31.742700577;38.759998322;9.548000336;494.000000;0.874030;0.813559
-30.860900879;38.857200623;9.098699570;494.000000;0.529029;0.788136
-31.941799164;39.101001740;8.368000031;494.000000;0.644579;0.745763
-31.296800613;38.551898956;9.010000229;494.000000;0.319127;0.809322
-31.862600327;38.853099823;8.384699821;494.000000;0.489256;0.805085
-32.338600159;38.230201721;8.738400459;494.000000;0.723117;0.783898
-30.540599823;39.555801392;7.706099987;494.000000;0.686390;0.762712
-32.709899902;38.644500732;8.854000092;494.000000;0.872888;0.855932
-30.751899719;39.798500061;7.847799778;494.000000;0.788089;0.733051
-30.767499924;39.644001007;8.165599823;494.000000;0.787229;0.817797
-32.120700836;38.668701172;7.984000206;494.000000;0.117245;0.817797
-32.519298553;38.363899231;8.992099762;494.000000;0.995325;0.817797
-31.513700485;37.939201355;9.678999901;494.000000;0.760414;0.750000
-31.908199310;40.845600128;14.190400124;494.000000;0.515281;0.881356
-31.599700928;41.269798279;13.157099724;494.000000;0.653827;0.834746
-31.819299698;40.846900940;13.251999855;494.000000;0.658940;0.822034
-31.802999496;40.129600525;13.076000214;494.000000;1.055694;0.860169
-30.377500534;41.644798279;12.522999763;494.000000;0.922411;0.805085
-32.047100067;42.133201599;12.492699623;494.000000;0.461134;0.834746
-31.763999939;40.101898193;12.950400352;494.000000;0.934572;0.788136
-30.537000656;41.897899628;12.565500259;494.000000;0.718372;0.817797
-32.244899750;40.115299225;13.673999786;494.000000;1.178151;0.889831
-30.572599411;41.931900024;13.108499527;494.000000;0.837540;0.868644
-31.854400635;41.389198303;12.858599663;494.000000;0.411234;0.830508
-22.461599350;40.617500305;11.309000015;494.000000;0.926133;0.817797
-22.516599655;40.564098358;11.189999580;494.000000;0.917437;0.855932
-23.396099091;40.121799469;10.462200165;494.000000;0.161052;0.775424
-23.257099152;39.891399384;10.847399712;494.000000;0.164972;0.843220
-22.458499908;41.064098358;10.321200371;494.000000;0.123661;0.762712
-23.331699371;40.711299896;10.623299599;494.000000;0.489189;0.703390
-25.346500397;40.556999207;8.845600128;494.000000;0.282345;0.800847
-23.902900696;41.162300110;9.809900284;494.000000;0.376779;0.699153
-23.953500748;41.305400848;9.888500214;494.000000;0.452481;0.656780
-23.900699615;40.786598206;9.799099922;494.000000;0.181785;0.694915
-23.732799530;41.128200531;9.911100388;494.000000;0.344213;0.690678
-25.196500778;40.639099121;9.887599945;494.000000;0.495277;0.766949
-25.146600723;40.601898193;9.626899719;494.000000;0.353397;0.750000
-25.114500046;40.733200073;9.892100334;494.000000;0.484442;0.750000
-23.584499359;41.304401398;9.015999794;494.000000;0.158071;0.762712
-25.172500610;40.657100677;9.735199928;494.000000;0.435335;0.758475
-23.974199295;41.217399597;8.546899796;494.000000;0.113162;0.822034
-33.482398987;37.462100983;11.557100296;494.000000;1.144667;0.843220
-24.635599136;42.353099823;10.580599785;494.000000;0.250014;0.745763
-24.641199112;41.968799591;10.483300209;494.000000;0.364387;0.783898
-25.033800125;41.403598785;11.678899765;494.000000;0.526229;0.805085
-23.720699310;41.802501678;10.643500328;494.000000;0.688165;0.775424
-24.168500900;42.980400085;11.316699982;494.000000;0.475140;0.716102
-24.723699570;42.156600952;11.286199570;494.000000;0.667155;0.758475
-24.613899231;41.695201874;10.528100014;494.000000;0.595201;0.758475
-24.429300308;43.298198700;11.102399826;494.000000;0.468889;0.737288
-24.456100464;41.741600037;10.541999817;494.000000;0.630755;0.733051
-23.322299957;42.784698486;11.618599892;494.000000;0.570061;0.745763
-24.396600723;43.495800018;10.831600189;494.000000;0.349571;0.800847
-24.657800674;42.402999878;10.668199539;494.000000;0.336441;0.750000
-23.390100479;41.482700348;10.477000237;494.000000;0.581403;0.771186
-32.528598785;40.251300812;13.378800392;494.000000;0.896969;0.855932
-33.385898590;41.241600037;12.894300461;494.000000;0.805356;0.813559
-32.737499237;40.160800934;13.267000198;494.000000;0.972338;0.868644
-32.694900513;40.388198853;13.262200356;494.000000;0.742080;0.805085
-34.024299622;40.695400238;13.318699837;494.000000;1.288840;0.860169
-32.706798553;40.498100281;13.264900208;494.000000;0.634427;0.826271
-32.905998230;42.272800446;13.047300339;494.000000;0.273120;0.796610
-32.383998871;42.061298370;12.638600349;494.000000;0.166926;0.805085
-32.736999512;40.066898346;14.056500435;494.000000;1.231193;0.868644
-33.330898285;41.847198486;13.409700394;494.000000;0.642579;0.881356
-26.078599930;42.805099487;11.027799606;494.000000;0.454249;0.809322
-26.129600525;42.513599396;11.667699814;494.000000;0.744965;0.792373
-26.172800064;42.231700897;11.084400177;494.000000;0.594592;0.805085
-33.842601776;38.638801575;10.060500145;494.000000;1.637865;0.834746
-34.738300323;38.282398224;10.466199875;494.000000;2.411603;0.877119
-33.839500427;38.372001648;10.542300224;494.000000;1.878892;0.838983
-33.716598511;38.350601196;10.397000313;494.000000;1.887606;0.809322
-34.282600403;39.301399231;10.070599556;494.000000;1.706077;0.872881
-33.902099609;38.335098267;10.466500282;494.000000;1.976804;0.800847
-33.853500366;39.199501038;10.087599754;494.000000;1.592157;0.809322
-32.918899536;38.132598877;11.559800148;494.000000;0.602535;0.885593
-33.330699921;39.486198425;11.999899864;494.000000;1.220520;0.830508
-33.486801147;38.701698303;9.944499969;494.000000;1.492828;0.855932
-25.739999771;43.916198730;15.080800056;494.000000;2.144517;0.889831
-31.160900116;41.242801666;11.566900253;494.000000;0.196541;0.771186
-32.237701416;40.432998657;11.471500397;494.000000;0.381793;0.817797
-31.382499695;41.258998871;11.307399750;494.000000;0.146945;0.796610
-30.468000412;40.590599060;10.161899567;494.000000;0.241332;0.792373
-30.143999100;41.676101685;11.967399597;494.000000;0.758749;0.843220
-31.445600510;41.149799347;10.087900162;494.000000;0.578989;0.830508
-31.549400330;41.103199005;10.995100021;494.000000;0.104015;0.847458
-31.293100357;41.613700867;12.037199974;494.000000;0.566231;0.754237
-32.140998840;40.129901886;11.903400421;494.000000;0.442952;0.809322
-32.167400360;42.061100006;12.427900314;494.000000;0.318056;0.792373
-32.129699707;41.709899902;12.183799744;494.000000;0.107862;0.779661
-32.158100128;40.129901886;11.671099663;494.000000;0.489480;0.830508
-27.925399780;41.967899323;9.842800140;494.000000;0.660476;0.758475
-28.557600021;41.396301270;8.175399780;494.000000;0.108808;0.788136
-29.546400070;41.483898163;8.227700233;494.000000;0.688800;0.694915
-30.206600189;40.836799622;8.031900406;494.000000;0.524083;0.809322
-28.022899628;41.166801453;8.362400055;494.000000;0.421243;0.775424
-28.371599197;41.301101685;8.864299774;494.000000;0.303665;0.754237
-29.476999283;41.108798981;7.933100224;494.000000;0.337336;0.766949
-27.973100662;41.191799164;8.098799706;494.000000;0.365022;0.796610
-29.843299866;41.479198456;8.875000000;494.000000;0.664592;0.758475
-27.983900070;41.150398254;9.590100288;494.000000;0.845857;0.779661
-28.938199997;41.724201202;8.157400131;494.000000;0.282900;0.703390
-27.983100891;41.209300995;9.499199867;494.000000;0.743844;0.720339
-28.101100922;41.772598267;8.809499741;494.000000;0.191506;0.716102
-28.138799667;41.176200867;8.795100212;494.000000;0.390534;0.766949
-30.105600357;40.976299286;8.170100212;494.000000;0.473020;0.733051
-29.881500244;40.842300415;7.948999882;494.000000;0.209949;0.754237
-28.049900055;41.395999908;9.118900299;494.000000;0.437787;0.762712
-30.009000778;41.885101318;9.289400101;494.000000;0.578410;0.733051
-29.948600769;41.316799164;8.124199867;494.000000;0.432184;0.762712
-28.797399521;41.693599701;8.876500130;494.000000;0.210482;0.703390
-29.855899811;41.534999847;8.483900070;494.000000;0.699512;0.754237
-27.839899063;41.698200226;8.790900230;494.000000;0.102724;0.728814
-27.851699829;41.600498199;9.890199661;494.000000;0.877057;0.754237
-28.702600479;42.191299438;8.166000366;494.000000;0.482632;0.686441
-28.054000854;41.302600861;9.520999908;494.000000;0.714700;0.741525
-28.397800446;41.223800659;9.031999588;494.000000;0.457233;0.750000
-29.674499512;41.874900818;8.314700127;494.000000;0.773665;0.771186
-28.247800827;40.998798370;8.155400276;494.000000;0.470091;0.762712
-28.340999603;41.255901337;8.769100189;494.000000;0.313267;0.750000
-28.166400909;40.927600861;8.249699593;494.000000;0.597630;0.754237
-27.933700562;41.311798096;8.519599915;494.000000;0.294911;0.779661
-29.868600845;41.397499084;8.087900162;494.000000;0.435325;0.669492
-27.911500931;41.152400970;9.875100136;494.000000;1.045908;0.775424
-29.387800217;40.199600220;8.157799721;494.000000;0.347483;0.792373
-25.557800293;44.413898468;12.821800232;494.000000;0.355598;0.826271
-25.197900772;44.482200623;13.285099983;494.000000;0.389981;0.724576
-27.853300095;44.098201752;15.042400360;494.000000;0.848846;0.834746
-27.867300034;43.822700500;15.333200455;494.000000;1.102887;0.851695
-27.946500778;43.767700195;15.384499550;494.000000;1.167978;0.868644
-22.698499680;41.520198822;11.768300056;494.000000;0.546786;0.741525
-21.457500458;41.244499207;10.985899925;494.000000;0.660046;0.881356
-22.884000778;41.691501617;11.602499962;494.000000;0.689377;0.750000
-28.482900620;42.411998749;11.150500298;494.000000;1.071466;0.847458
-28.761100769;43.203800201;10.786299706;494.000000;0.486113;0.779661
-29.538400650;42.722698212;11.239399910;494.000000;0.280175;0.779661
-29.025800705;42.616600037;11.465999603;494.000000;0.776478;0.817797
-28.780599594;42.407600403;11.164600372;494.000000;0.928956;0.750000
-31.851999283;42.953498840;14.616100311;494.000000;1.333373;0.813559
-30.543899536;42.022098541;12.868700027;494.000000;0.678070;0.805085
-30.206899643;42.933700562;12.648900032;494.000000;0.356639;0.817797
-29.995899200;43.440101624;12.877799988;494.000000;0.888132;0.817797
-31.290199280;42.506000519;14.434499741;494.000000;1.354902;0.834746
-31.021999359;42.641601563;14.146900177;494.000000;1.465204;0.855932
-30.198099136;42.380298615;12.287400246;494.000000;0.169069;0.783898
-30.111999512;42.225601196;12.062000275;494.000000;0.252614;0.745763
-24.853000641;41.432998657;7.212999821;494.000000;0.293338;0.805085
-25.049999237;41.140201569;6.530200005;494.000000;0.212177;0.830508
-24.911899567;41.446399689;7.344299793;494.000000;0.383558;0.830508
-25.059700012;41.209300995;7.281099796;494.000000;0.224088;0.822034
-33.486198425;42.401298523;13.460499763;494.000000;0.785040;0.902542
-31.695299149;38.075500488;5.648700237;494.000000;0.149632;0.758475
-32.016201019;36.538700104;6.959400177;494.000000;0.521943;0.788136
-31.199300766;38.021499634;6.605299950;494.000000;0.334076;0.847458
-32.312198639;37.392299652;6.941899776;494.000000;0.670153;0.813559
-32.409599304;36.989700317;7.288899899;494.000000;0.810860;0.838983
-32.163101196;38.392799377;6.163300037;494.000000;0.322761;0.750000
-32.004901886;36.841701508;6.796599865;494.000000;0.208120;0.813559
-32.732898712;37.604999542;7.129700184;494.000000;0.859638;0.877119
-32.702999115;37.722698212;6.408899784;494.000000;0.371030;0.750000
-32.266998291;37.473701477;6.182400227;494.000000;0.442726;0.737288
-32.793201447;37.755298615;6.487500191;494.000000;0.330850;0.766949
-32.877998352;37.440898895;6.305799961;494.000000;0.405914;0.788136
-32.109199524;37.319900513;6.658699989;494.000000;0.359792;0.822034
-32.760200500;36.468399048;6.446300030;494.000000;0.887004;0.822034
-32.686901093;37.532199860;6.828700066;494.000000;0.700842;0.817797
-31.052799225;37.117801666;5.729499817;494.000000;0.234508;0.864407
-32.632198334;37.369098663;7.104199886;494.000000;0.960191;0.838983
-32.491901398;38.071399689;6.081200123;494.000000;0.131120;0.724576
-32.015201569;37.319900513;6.564599991;494.000000;0.235036;0.745763
-32.042598724;37.240699768;6.633500099;494.000000;0.263925;0.800847
-31.417200089;38.182399750;6.047200203;494.000000;0.507410;0.758475
-32.575298309;37.612998962;7.033599854;494.000000;0.883507;0.855932
-32.653999329;37.739200592;6.321400166;494.000000;0.345238;0.699153
-32.716899872;37.398399353;7.178299904;494.000000;0.970570;0.885593
-32.387798309;37.284000397;6.911499977;494.000000;0.650067;0.792373
-31.838600159;37.956199646;5.561699867;494.000000;0.148518;0.737288
-32.782600403;36.685199738;6.440299988;494.000000;0.739942;0.754237
-31.978300095;37.076000214;6.766699791;494.000000;0.180206;0.822034
-30.737699509;38.133800507;5.671899796;494.000000;0.234044;0.758475
-32.514099121;36.670700073;6.575500011;494.000000;0.704910;0.775424
-32.918300629;37.569099426;6.856599808;494.000000;0.556050;0.796610
-32.619998932;36.845001221;6.658400059;494.000000;0.750875;0.733051
-32.271598816;37.451099396;7.029500008;494.000000;0.724003;0.826271
-32.653598785;37.331199646;6.925000191;494.000000;0.859928;0.783898
-32.582298279;38.115798950;6.136899948;494.000000;0.169417;0.762712
-32.337200165;37.926700592;6.182000160;494.000000;0.323450;0.733051
-32.491401672;37.311798096;6.967599869;494.000000;0.766430;0.800847
-32.948398590;36.709400177;6.259399891;494.000000;0.603341;0.766949
-31.174200058;41.317699432;9.932800293;494.000000;0.611388;0.771186
-31.148899078;41.392101288;9.647999763;494.000000;0.824059;0.762712
-30.726499557;41.832698822;9.109100342;494.000000;0.551133;0.771186
-30.735599518;41.401298523;9.796799660;494.000000;0.607821;0.766949
-30.805999756;41.219600677;9.619000435;494.000000;0.549820;0.783898
-30.932100296;41.524700165;9.808899879;494.000000;0.760138;0.733051
-30.759000778;41.047798157;9.411399841;494.000000;0.507856;0.750000
-30.480600357;41.407299042;7.960400105;494.000000;0.412871;0.745763
-30.318199158;40.984001160;8.245699883;494.000000;0.387561;0.754237
-30.737600327;41.141300201;9.249600410;494.000000;0.660135;0.758475
-31.402099609;41.080799103;9.954500198;494.000000;0.622150;0.775424
-31.786199570;40.711101532;8.553000450;494.000000;1.106626;0.762712
-30.788099289;41.117099762;8.315400124;494.000000;0.308425;0.783898
-30.388399124;41.197399139;8.543999672;494.000000;0.207413;0.750000
-30.739900589;40.990699768;9.120699883;494.000000;0.673864;0.792373
-30.252399445;41.077598572;9.086899757;494.000000;0.538750;0.788136
-33.374500275;40.653499603;12.097999573;494.000000;0.369849;0.881356
-32.551101685;40.134899139;12.165900230;494.000000;0.673295;0.851695
-33.173400879;40.747398376;12.206299782;494.000000;0.344218;0.847458
-24.691299438;43.858001709;8.664899826;494.000000;0.980486;0.728814
-24.706199646;42.968799591;8.529100418;494.000000;0.729023;0.703390
-24.222900391;43.555198669;9.411299706;494.000000;0.858890;0.716102
-24.424600601;43.064201355;8.690799713;494.000000;1.053291;0.724576
-24.475900650;43.254199982;8.308600426;494.000000;0.784718;0.724576
-24.915500641;43.734500885;9.487700462;494.000000;0.650972;0.656780
-23.986799240;41.660099030;8.191100121;494.000000;0.457562;0.796610
-24.458700180;41.607700348;9.831199646;494.000000;0.178766;0.677966
-24.249000549;41.841598511;8.449500084;494.000000;0.535690;0.817797
-25.785400391;40.909301758;6.793799877;494.000000;0.141809;0.834746
-32.843399048;38.426300049;9.318200111;494.000000;1.279454;0.877119
-32.902900696;39.542098999;9.053299904;494.000000;0.924964;0.817797
-34.237300873;38.407100677;9.411800385;494.000000;1.315514;0.851695
-32.937400818;38.808898926;8.898400307;494.000000;0.727639;0.800847
-34.472900391;38.726299286;9.389599800;494.000000;1.299381;0.834746
-32.774398804;39.037300110;8.768099785;494.000000;0.654148;0.805085
-32.766700745;38.520698547;8.776200294;494.000000;0.864052;0.788136
-32.912899017;38.546501160;8.269000053;494.000000;0.600702;0.788136
-34.589900970;38.454799652;9.559599876;494.000000;1.589017;0.864407
-34.380401611;38.440101624;9.576899529;494.000000;1.486585;0.872881
-33.052799225;38.320499420;9.352600098;494.000000;1.281269;0.838983
-32.754699707;38.801799774;8.897800446;494.000000;0.813921;0.779661
-33.736198425;38.982398987;9.496199608;494.000000;0.999633;0.855932
-33.361400604;38.861698151;8.797200203;494.000000;0.449477;0.817797
-32.861801147;38.261600494;9.450699806;494.000000;1.467528;0.809322
-33.863700867;39.033000946;9.766699791;494.000000;1.281065;0.855932
-33.680698395;38.228500366;9.670800209;494.000000;1.466262;0.881356
-32.681999207;39.421901703;8.732099533;494.000000;0.766873;0.775424
-32.997501373;38.728401184;9.595800400;494.000000;1.291666;0.860169
-32.955501556;38.273799896;9.237099648;494.000000;1.275548;0.800847
-34.284400940;38.412498474;8.932000160;494.000000;1.075567;0.779661
-34.534698486;38.831298828;9.630999565;494.000000;1.485294;0.851695
-32.771701813;39.492900848;8.965100288;494.000000;0.911638;0.792373
-33.016998291;38.883800507;8.914199829;494.000000;0.692614;0.775424
-32.876998901;38.189300537;8.892999649;494.000000;1.114930;0.817797
-33.158000946;39.063598633;7.978700161;494.000000;0.136242;0.783898
-32.745098114;38.541801453;9.267499924;494.000000;1.215611;0.796610
-33.263301849;38.463100433;9.652999878;494.000000;1.356695;0.830508
-33.184398651;38.525798798;9.723400116;494.000000;1.407641;0.889831
-33.510700226;38.687301636;9.315999985;494.000000;0.917187;0.843220
-32.856498718;39.686500549;8.762100220;494.000000;0.838135;0.792373
-32.839099884;39.010799408;8.945199966;494.000000;0.765341;0.843220
-33.420898438;38.985298157;8.229399681;494.000000;0.173806;0.792373
-33.401500702;39.049499512;9.765500069;494.000000;1.262084;0.817797
-33.650299072;38.404201508;8.081800461;494.000000;0.814909;0.830508
-34.600898743;37.220401764;9.103400230;494.000000;2.234675;0.877119
-33.569198608;36.467201233;7.390699863;494.000000;1.638770;0.927966
-33.603500366;36.638099670;7.355400085;494.000000;1.495983;0.889831
-34.431598663;38.125701904;8.669899940;494.000000;1.313487;0.800847
-34.229099274;37.756599426;8.912400246;494.000000;1.561793;0.855932
-34.166698456;37.872600555;8.944899559;494.000000;1.444316;0.855932
-33.379699707;38.331298828;7.803599834;494.000000;0.896366;0.830508
-34.294399261;38.412799835;8.264800072;494.000000;1.023634;0.800847
-34.714401245;37.894100189;8.988900185;494.000000;1.730410;0.843220
-33.879501343;37.737098694;9.049799919;494.000000;1.517239;0.877119
-34.396099091;37.683998108;9.341500282;494.000000;1.845453;0.898305
-34.475299835;37.702899933;9.412400246;494.000000;1.898927;0.872881
-34.298999786;37.893901825;8.713800430;494.000000;1.434033;0.834746
-29.674999237;39.527698517;4.752200127;494.000000;0.136958;0.745763
-29.178699493;39.500000000;4.399199963;494.000000;0.238281;0.805085
-29.060899734;39.572700500;4.280900002;494.000000;0.302708;0.766949
-29.474199295;39.342201233;4.448100090;494.000000;0.157979;0.796610
-29.140199661;39.653701782;4.376999855;494.000000;0.171233;0.796610
-28.995199203;39.442600250;4.177400112;494.000000;0.471389;0.762712
-30.031400681;40.274200439;5.099899769;494.000000;0.344376;0.648305
