//X;Y;Z;Scalar field;Approx. distances;Illuminance (PCV)
-10.178000450;-6.910699844;12.166299820;589.000000;0.665738;0.927966
-10.996600151;-7.704400063;10.918100357;589.000000;0.192182;0.919492
-10.969200134;-8.163299561;10.666700363;589.000000;0.303866;0.855932
-10.166899681;-6.874400139;11.970499992;589.000000;0.560302;0.911017
-10.911600113;-8.116100311;10.875300407;589.000000;0.192182;0.860169
-10.983599663;-8.084899902;10.943499565;589.000000;0.192182;0.902542
-10.306099892;-6.609000206;11.971899986;589.000000;0.692922;0.872881
-10.969699860;-8.050399780;11.320199966;589.000000;0.489970;0.940678
-11.024200439;-8.125399590;10.856499672;589.000000;0.192182;0.864407
-10.856699944;-8.166000366;10.680199623;589.000000;0.192182;0.860169
-10.852999687;-7.960899830;11.144900322;589.000000;0.303866;0.944915
-11.109399796;-7.904500008;10.976699829;589.000000;0.271786;0.889831
-10.197099686;-7.061299801;12.162199974;589.000000;0.592344;0.906780
-11.160400391;-6.553100109;11.268199921;589.000000;0.429732;0.944915
3.601500034;-0.769800007;11.620699883;589.000000;0.731807;0.809322
3.379100084;-0.717499971;11.593000412;589.000000;0.692922;0.796610
3.528000116;-0.708199978;11.587200165;589.000000;0.731807;0.817797
3.636399984;-0.812900007;11.464500427;589.000000;0.891111;0.826271
3.647000074;-0.887099981;11.546600342;589.000000;0.731807;0.800847
3.774800062;-0.801699996;11.646599770;589.000000;0.792386;0.805085
3.749099970;-1.025900006;11.655200005;589.000000;0.576546;0.864407
3.737999916;-0.927999973;11.556699753;589.000000;0.731807;0.813559
-4.447100163;-4.574200153;6.607600212;589.000000;0.407679;0.860169
-4.153900146;-4.672599792;8.020400047;589.000000;0.407679;0.851695
-3.866600037;-4.747499943;8.501000404;589.000000;0.303866;0.868644
-3.625799894;-4.285799980;8.368499756;589.000000;0.271786;0.851695
-4.442500114;-4.999599934;6.987100124;589.000000;0.429732;0.847458
-5.041900158;-4.910699844;6.716499805;589.000000;0.235374;0.889831
-4.820499897;-4.876999855;6.512700081;589.000000;0.271786;0.817797
-4.700900078;-5.342700005;6.877799988;589.000000;0.192182;0.855932
-4.515299797;-5.312699795;7.154799938;589.000000;0.407679;0.902542
-4.029200077;-4.723700047;8.348299980;589.000000;0.303866;0.889831
-3.696700096;-4.392000198;8.246800423;589.000000;0.271786;0.872881
-3.967999935;-4.489999771;7.425000191;589.000000;0.192182;0.864407
-4.210000038;-5.302299976;6.594099998;589.000000;0.192182;0.843220
-4.515600204;-4.410600185;6.608200073;589.000000;0.384364;0.864407
-4.519400120;-5.139599800;7.051599979;589.000000;0.384364;0.868644
-5.259799957;-4.798799992;6.647500038;589.000000;0.508466;0.864407
-3.794100046;-4.896900177;8.188300133;589.000000;0.489970;0.851695
-5.033199787;-5.309400082;6.856299877;589.000000;0.192182;0.864407
-3.893199921;-4.544300079;8.081299782;589.000000;0.192182;0.838983
-3.817899942;-4.317699909;8.444000244;589.000000;0.192182;0.915254
-4.400899887;-4.971499920;7.124000072;589.000000;0.489970;0.902542
-4.940299988;-5.427899837;6.890699863;589.000000;0.303866;0.864407
-4.674699783;-4.940000057;6.484799862;589.000000;0.192182;0.855932
-4.079500198;-5.154300213;6.939499855;589.000000;0.271786;0.894068
-3.974900007;-4.225699902;7.832300186;589.000000;0.192182;0.872881
-4.914000034;-5.490900040;6.726399899;589.000000;0.303866;0.826271
-3.863399982;-4.819399834;8.266799927;589.000000;0.407679;0.872881
-4.726699829;-5.042200089;7.044099808;589.000000;0.407679;0.872881
-4.196800232;-5.819200039;6.909699917;589.000000;0.303866;0.894068
-5.013599873;-5.078899860;6.606800079;589.000000;0.192182;0.834746
-3.630100012;-4.237699986;8.483799934;589.000000;0.303866;0.864407
-4.656199932;-5.113399982;6.527699947;589.000000;0.192182;0.822034
-5.089799881;-5.283500195;6.467199802;589.000000;0.192182;0.851695
-3.998500109;-4.040999889;7.679999828;589.000000;0.192182;0.860169
-3.848099947;-4.325699806;8.758600235;589.000000;0.192182;0.868644
-4.108200073;-5.157400131;7.046700001;589.000000;0.235374;0.855932
-4.021900177;-5.158899784;6.809899807;589.000000;0.271786;0.826271
-3.915299892;-4.045100212;7.930099964;589.000000;0.192182;0.872881
-4.964900017;-5.415500164;6.777999878;589.000000;0.192182;0.851695
-4.530200005;-4.920100212;7.132599831;589.000000;0.489970;0.906780
-4.307199955;-4.517499924;6.672599792;589.000000;0.332869;0.889831
-4.386000156;-4.979199886;6.882199764;589.000000;0.429732;0.822034
-3.914700031;-4.691500187;8.380900383;589.000000;0.303866;0.868644
-4.590000153;-4.577799797;6.598899841;589.000000;0.384364;0.864407
-3.781699896;-4.785299778;7.392899990;589.000000;0.235374;0.851695
-3.692300081;-4.684800148;6.790900230;589.000000;0.192182;0.889831
-3.758300066;-4.625599861;8.435199738;589.000000;0.332869;0.864407
-3.937900066;-4.628099918;7.851600170;589.000000;0.192182;0.877119
-3.843199968;-4.542699814;8.272199631;589.000000;0.192182;0.843220
-3.771600008;-4.491199970;8.344499588;589.000000;0.192182;0.838983
-3.803299904;-4.182499886;7.704500198;589.000000;0.235374;0.805085
-3.711299896;-4.651100159;7.538400173;589.000000;0.192182;0.872881
-5.052899837;-5.296500206;6.617700100;589.000000;0.192182;0.843220
-3.696000099;-4.263000011;8.241100311;589.000000;0.271786;0.830508
-3.703000069;-4.773300171;6.634600163;589.000000;0.192182;0.822034
-3.823400021;-4.800799847;8.407400131;589.000000;0.450707;0.864407
-4.898700237;-5.522099972;6.876999855;589.000000;0.332869;0.860169
-4.270299911;-5.566100121;7.260099888;589.000000;0.332869;0.919492
-4.493599892;-5.273700237;6.974699974;589.000000;0.192182;0.838983
-3.912499905;-4.032599926;7.809299946;589.000000;0.271786;0.847458
-4.042399883;-4.172500134;8.229100227;589.000000;0.192182;0.864407
-4.726699829;-5.189300060;6.970200062;589.000000;0.235374;0.868644
-4.432899952;-5.246399879;6.546400070;589.000000;0.192182;0.877119
-5.050099850;-5.159999847;6.808899879;589.000000;0.303866;0.860169
-4.250100136;-4.590099812;6.615399837;589.000000;0.271786;0.877119
-3.850300074;-4.659500122;8.032199860;589.000000;0.235374;0.817797
-4.149199963;-5.530399799;7.102700233;589.000000;0.192182;0.877119
-3.888799906;-4.177400112;7.816199780;589.000000;0.192182;0.826271
-5.013700008;-5.210899830;6.922299862;589.000000;0.332869;0.911017
-5.097499847;-5.249800205;6.759300232;589.000000;0.192182;0.838983
-4.713900089;-5.036600113;6.612999916;589.000000;0.192182;0.834746
-4.822700024;-4.765299797;6.502299786;589.000000;0.271786;0.830508
-3.859400034;-4.833899975;8.552499771;589.000000;0.407679;0.911017
-4.606400013;-5.090899944;6.915599823;589.000000;0.303866;0.826271
-5.164700031;-5.013400078;6.713600159;589.000000;0.332869;0.889831
-3.697099924;-4.496099949;8.208999634;589.000000;0.192182;0.826271
-5.183800220;-5.006499767;6.551099777;589.000000;0.303866;0.847458
-3.755899906;-4.761300087;6.749599934;589.000000;0.192182;0.868644
-4.708000183;-5.202300072;7.143599987;589.000000;0.332869;0.906780
-4.928800106;-4.970099926;6.621300220;589.000000;0.192182;0.834746
-3.870699883;-4.696000099;7.364099979;589.000000;0.192182;0.864407
-3.709399939;-4.102000237;7.514400005;589.000000;0.192182;0.847458
-5.447100163;-5.077499866;6.660900116;589.000000;0.303866;0.898305
-3.953999996;-4.626999855;8.178400040;589.000000;0.271786;0.864407
-3.763799906;-4.268799782;8.670499802;589.000000;0.235374;0.898305
-4.652500153;-5.224299908;6.890100002;589.000000;0.192182;0.855932
-3.712599993;-4.424399853;8.400300026;589.000000;0.192182;0.881356
-3.878400087;-4.344600201;6.763999939;589.000000;0.235374;0.911017
-3.894000053;-4.772200108;6.730000019;589.000000;0.192182;0.885593
-4.731900215;-5.162399769;6.862299919;589.000000;0.303866;0.877119
-5.196000099;-4.768700123;6.561299801;589.000000;0.384364;0.838983
-3.822200060;-4.649899960;7.214200020;589.000000;0.192182;0.885593
-4.099699974;-3.920799971;7.877699852;589.000000;0.192182;0.889831
1.250599980;-0.220599994;11.450400352;589.000000;0.692922;0.809322
1.968799949;-0.944899976;11.094400406;589.000000;0.560302;0.788136
1.439900041;-0.234099999;11.313400269;589.000000;0.768728;0.758475
1.149899960;-0.069600001;10.915100098;589.000000;0.837701;0.796610
1.476300001;-0.323799998;11.230400085;589.000000;0.706121;0.783898
1.219200015;-0.626600027;11.413000107;589.000000;0.384364;0.800847
1.077499986;-1.136600018;10.531299591;589.000000;0.303866;0.788136
1.311599970;-0.035799999;11.107299805;589.000000;0.803955;0.766949
1.103399992;-0.115500003;11.216600418;589.000000;0.744317;0.822034
2.044399977;0.048999999;11.436499596;589.000000;1.310506;0.894068
1.489799976;-0.371199995;11.365500450;589.000000;0.744317;0.775424
1.100000024;-0.966099977;10.699500084;589.000000;0.303866;0.834746
1.506899953;-0.535300016;11.395500183;589.000000;0.622741;0.792373
2.369899988;-1.264899969;11.258600235;589.000000;0.192182;0.809322
2.022700071;-0.048700001;11.376399994;589.000000;1.200176;0.838983
1.112400055;-0.091399997;11.111499786;589.000000;0.744317;0.822034
1.213199973;0.120499998;10.784799576;589.000000;1.061359;0.881356
1.442000031;-0.492199987;11.279000282;589.000000;0.560302;0.775424
1.578199983;-0.352899998;11.439000130;589.000000;0.744317;0.779661
1.559200048;-0.649999976;11.200599670;589.000000;0.429732;0.766949
2.602499962;-0.908399999;11.305399895;589.000000;0.429732;0.864407
0.860800028;-1.099200010;10.819399834;589.000000;0.271786;0.822034
1.692199945;-1.882699966;10.593799591;589.000000;0.192182;0.843220
1.631600022;-0.351700008;11.190999985;589.000000;0.731807;0.775424
1.342100024;-0.060500000;11.223999977;589.000000;0.880688;0.762712
1.687600017;-0.131600007;11.372799873;589.000000;1.025971;0.762712
2.213599920;-1.258200049;11.076800346;589.000000;0.303866;0.762712
0.894999981;-1.218400002;10.438699722;589.000000;0.271786;0.805085
1.043300033;-1.080100060;10.758999825;589.000000;0.384364;0.766949
0.971400023;-0.229200006;11.363300323;589.000000;0.576546;0.843220
1.658699989;-1.536399961;10.998399734;589.000000;0.407679;0.834746
1.892199993;-0.749100029;11.132300377;589.000000;0.607733;0.813559
1.233600020;-0.113799997;10.986800194;589.000000;0.837701;0.809322
2.344199896;-1.168200016;11.417699814;589.000000;0.332869;0.872881
0.821099997;-1.077900052;10.590700150;589.000000;0.332869;0.813559
1.981299996;-1.054100037;10.938099861;589.000000;0.607733;0.826271
1.192800045;-0.438300014;11.451000214;589.000000;0.489970;0.796610
1.613899946;-0.574000001;11.401700020;589.000000;0.560302;0.788136
1.237200022;-0.191799998;11.079299927;589.000000;0.731807;0.775424
0.717299998;-1.134099960;10.529199600;589.000000;0.303866;0.851695
1.210000038;-0.128299996;10.769300461;589.000000;0.960909;0.800847
1.068600059;0.005200000;11.311599731;589.000000;0.859464;0.830508
0.839600027;-1.272699952;11.012100220;589.000000;0.192182;0.779661
1.993499994;-0.110600002;11.251500130;589.000000;1.104001;0.792373
1.497099996;-0.149200007;11.344499588;589.000000;0.837701;0.817797
1.987499952;0.069499999;11.103300095;589.000000;1.215465;0.809322
2.341300011;-1.088099957;10.753899574;589.000000;0.508466;0.838983
0.634199977;-1.242900014;10.461700439;589.000000;0.271786;0.800847
1.161399961;-1.109400034;10.586700439;589.000000;0.303866;0.826271
3.239700079;-0.504999995;11.600099564;589.000000;0.870141;0.851695
1.447199941;0.149100006;11.354700089;589.000000;1.095605;0.834746
1.123399973;-1.240900040;10.592900276;589.000000;0.192182;0.830508
1.496399999;0.041200001;11.505700111;589.000000;1.095605;0.838983
1.840000033;-0.517400026;11.490599632;589.000000;0.731807;0.838983
1.607699990;-0.207000002;11.414600372;589.000000;0.901413;0.779661
1.746299982;-1.587800026;10.910699844;589.000000;0.429732;0.792373
1.833600044;-0.719200015;11.353699684;589.000000;0.508466;0.855932
1.673099995;-1.702800035;10.975099564;589.000000;0.407679;0.822034
2.100199938;-1.043400049;10.936300278;589.000000;0.560302;0.809322
1.294700027;-0.133399993;11.496700287;589.000000;0.837701;0.851695
1.860599995;-0.021700000;11.035300255;589.000000;1.043815;0.805085
1.687800050;-1.736199975;10.846899986;589.000000;0.407679;0.813559
2.463399887;-1.148100019;11.272899628;589.000000;0.192182;0.813559
1.577499986;-0.560100019;11.250300407;589.000000;0.450707;0.762712
1.314200044;-0.350899994;11.459400177;589.000000;0.592344;0.775424
1.365599990;-0.555499971;11.369500160;589.000000;0.489970;0.745763
1.570999980;-0.216399997;11.526200294;589.000000;0.880688;0.822034
1.471099973;-0.716899991;11.451700211;589.000000;0.407679;0.813559
1.020300031;-1.142500043;10.682700157;589.000000;0.271786;0.805085
1.137899995;0.010100000;10.828100204;589.000000;0.951252;0.822034
1.374899983;-0.140100002;11.095899582;589.000000;0.780647;0.783898
2.158400059;-0.884700000;11.019399643;589.000000;0.508466;0.792373
1.279500008;-0.227200001;11.353899956;589.000000;0.679466;0.796610
1.408599973;0.094400004;11.262499809;589.000000;0.979939;0.834746
0.827700019;-1.191799998;10.562199593;589.000000;0.271786;0.805085
1.905900002;-0.469399989;11.387900352;589.000000;0.815359;0.826271
0.960399985;-0.634500027;11.328200340;589.000000;0.192182;0.783898
1.895599961;-0.056200001;11.412799835;589.000000;1.128813;0.851695
2.512700081;-1.061100006;11.241299629;589.000000;0.303866;0.809322
1.808200002;-0.884999990;11.529199600;589.000000;0.592344;0.783898
1.488899946;-0.852800012;11.341099739;589.000000;0.235374;0.800847
1.223999977;-0.091499999;11.164199829;589.000000;0.803955;0.771186
1.119500041;-0.013300000;10.697899818;589.000000;0.911599;0.830508
2.158299923;0.106799997;11.327300072;589.000000;1.365709;0.838983
1.606999993;-0.476399988;11.346599579;589.000000;0.622741;0.771186
2.455199957;-1.288800001;10.933899879;589.000000;0.271786;0.851695
1.512199998;-0.662100017;11.312500000;589.000000;0.450707;0.830508
0.857800007;-1.175500035;10.656900406;589.000000;0.271786;0.838983
2.057600021;-1.182000041;11.064299583;589.000000;0.450707;0.830508
1.281299949;-0.553699970;11.470100403;589.000000;0.384364;0.779661
1.999899983;-1.013200045;11.226099968;589.000000;0.508466;0.813559
2.124700069;-0.856299996;11.224399567;589.000000;0.576546;0.847458
1.479900002;-0.402300000;11.464200020;589.000000;0.744317;0.817797
0.972999990;-0.971700013;10.835200310;589.000000;0.303866;0.826271
1.600299954;-0.468499988;11.460599899;589.000000;0.665738;0.830508
1.559100032;-0.036300000;11.445799828;589.000000;0.970471;0.826271
1.287999988;-0.703700006;11.369500160;589.000000;0.303866;0.830508
1.384099960;-0.555100024;11.508099556;589.000000;0.508466;0.826271
1.571400046;-0.319799989;11.336099625;589.000000;0.706121;0.779661
1.692700028;-0.650300026;11.468299866;589.000000;0.560302;0.805085
1.751999974;-1.848799944;10.987700462;589.000000;0.450707;0.822034
1.790899992;-1.713799953;10.915499687;589.000000;0.407679;0.737288
2.261100054;-1.161399961;10.798800468;589.000000;0.508466;0.855932
0.781099975;-1.015400052;10.671799660;589.000000;0.332869;0.796610
1.303099990;-0.768400013;11.292699814;589.000000;0.303866;0.800847
1.046800017;-0.034299999;11.198800087;589.000000;0.706121;0.826271
2.301199913;-1.113499999;11.314999580;589.000000;0.235374;0.838983
1.342499971;-1.118600011;11.280400276;589.000000;0.192182;0.817797
1.846300006;-0.975300014;11.326999664;589.000000;0.429732;0.796610
-3.782799959;-4.058599949;8.486000061;589.000000;0.303866;0.851695
-3.730200052;-4.053299904;7.815999985;589.000000;0.303866;0.855932
-3.801899910;-3.917399883;7.989099979;589.000000;0.303866;0.860169
-4.428199768;-1.291599989;8.736399651;589.000000;0.332869;0.809322
-3.959599972;-2.469500065;8.810199738;589.000000;0.192182;0.847458
-4.495200157;-1.341400027;8.633399963;589.000000;0.450707;0.830508
-3.782299995;-3.951499939;7.887199879;589.000000;0.303866;0.838983
-4.406300068;-2.227699995;8.235899925;589.000000;0.192182;0.881356
-3.661000013;-4.004300117;8.178799629;589.000000;0.271786;0.851695
-4.192500114;-2.347899914;8.611100197;589.000000;0.192182;0.796610
-4.109300137;-1.595100045;8.811300278;589.000000;0.332869;0.822034
-3.536499977;-4.119400024;8.530099869;589.000000;0.303866;0.877119
-3.525199890;-2.682300091;8.641500473;589.000000;0.192182;0.860169
-3.695100069;-4.110300064;8.062500000;589.000000;0.192182;0.843220
-4.125400066;-2.386499882;8.710900307;589.000000;0.235374;0.838983
-4.461900234;-1.567700028;8.571700096;589.000000;0.303866;0.826271
-3.950999975;-3.917999983;8.039199829;589.000000;0.192182;0.889831
-3.978800058;-2.144999981;8.705900192;589.000000;0.271786;0.851695
-0.450199991;-2.031599998;9.067399979;589.000000;0.303866;0.800847
-0.504800022;-1.799700022;8.895099640;589.000000;0.303866;0.796610
-0.379099995;-2.224900007;8.638199806;589.000000;0.303866;0.762712
-0.122199997;-2.217400074;8.631600380;589.000000;0.303866;0.792373
0.024100000;-1.879299998;8.400300026;589.000000;0.332869;0.847458
-0.189500004;-1.653300047;8.885999680;589.000000;0.576546;0.809322
0.026100000;-1.348199964;8.639499664;589.000000;0.870141;0.822034
-0.145300001;-1.661700010;9.087300301;589.000000;0.692922;0.805085
-0.223100007;-2.263499975;8.299799919;589.000000;0.271786;0.792373
-0.579599977;-1.547899961;8.616800308;589.000000;0.429732;0.805085
-0.620899975;-1.169299960;8.826100349;589.000000;0.470748;0.872881
0.019500000;-1.114500046;8.198900223;589.000000;0.960909;0.805085
-0.449699998;-1.684900045;8.911800385;589.000000;0.332869;0.809322
0.078500003;-1.345499992;8.526800156;589.000000;0.870141;0.805085
0.093300000;-1.209499955;8.226499557;589.000000;0.960909;0.838983
-0.592499971;-1.717700005;8.486300468;589.000000;0.407679;0.779661
-0.160799995;-1.329499960;8.781800270;589.000000;0.859464;0.885593
-0.133599997;-1.746899962;8.984600067;589.000000;0.679466;0.809322
0.042900000;-1.325399995;8.377599716;589.000000;0.837701;0.855932
-0.385399997;-1.900500059;8.896599770;589.000000;0.429732;0.745763
-0.350699991;-1.679100037;8.632900238;589.000000;0.560302;0.809322
-0.464199990;-1.730700016;8.710100174;589.000000;0.407679;0.741525
0.136700004;-1.250699997;8.342700005;589.000000;0.815359;0.847458
-0.212200001;-2.115799904;8.593000412;589.000000;0.407679;0.771186
0.182099998;-1.234699965;8.462400436;589.000000;0.826606;0.847458
-0.732500017;-1.195199966;8.737799644;589.000000;0.429732;0.843220
-0.023300000;-1.420199990;8.420800209;589.000000;0.706121;0.826271
-0.081500001;-2.132499933;9.047499657;589.000000;0.429732;0.792373
0.238000005;-1.819200039;8.931599617;589.000000;0.731807;0.813559
-0.553300023;-1.677800059;8.653400421;589.000000;0.407679;0.779661
-0.556299984;-1.554900050;8.309399605;589.000000;0.576546;0.847458
-0.744400024;-1.253600001;8.822699547;589.000000;0.303866;0.864407
-0.257800013;-1.392099977;8.450900078;589.000000;0.744317;0.805085
0.121100001;-2.071300030;9.013600349;589.000000;0.622741;0.788136
-0.195299998;-1.935899973;8.745100021;589.000000;0.407679;0.758475
-0.849600017;-1.214100003;8.730400085;589.000000;0.429732;0.868644
0.277599990;-1.353999972;8.317399979;589.000000;0.815359;0.860169
-0.020500001;-1.438400030;8.570899963;589.000000;0.744317;0.813559
-0.557500005;-1.929299951;8.900300026;589.000000;0.271786;0.766949
-0.436300009;-1.646700025;9.023900032;589.000000;0.429732;0.805085
-0.061999999;-1.290400028;8.756400108;589.000000;0.859464;0.877119
-0.232400000;-1.716400027;8.443400383;589.000000;0.592344;0.766949
0.147599995;-1.422700047;8.539500237;589.000000;0.731807;0.805085
-0.599099994;-1.565000057;8.464699745;589.000000;0.384364;0.813559
0.105200000;-1.788100004;9.103899956;589.000000;0.780647;0.872881
-0.174799994;-1.839300036;9.022600174;589.000000;0.576546;0.792373
-0.714999974;-1.979900002;9.050900459;589.000000;0.192182;0.830508
-0.262199998;-1.533900023;8.796899796;589.000000;0.622741;0.800847
-0.326700002;-1.739500046;8.556799889;589.000000;0.560302;0.758475
-0.355599999;-1.995200038;8.783900261;589.000000;0.303866;0.754237
-0.273799986;-2.313600063;8.517700195;589.000000;0.235374;0.800847
-0.628199995;-1.462499976;8.574600220;589.000000;0.332869;0.809322
-0.306300014;-1.286200047;8.495400429;589.000000;0.780647;0.817797
0.166400000;-1.370000005;8.437899590;589.000000;0.692922;0.843220
0.240199998;-1.619799972;9.144300461;589.000000;0.979939;0.855932
-0.262499988;-1.810400009;8.468999863;589.000000;0.508466;0.762712
0.249599993;-1.472200036;8.637399673;589.000000;0.731807;0.872881
-0.664399981;-1.650799990;9.029600143;589.000000;0.192182;0.855932
-0.715399981;-1.792199969;8.727800369;589.000000;0.235374;0.792373
0.033300001;-1.979500055;8.347299576;589.000000;0.192182;0.800847
-0.398499995;-1.732599974;8.371600151;589.000000;0.622741;0.817797
-0.730700016;-1.248499990;8.619199753;589.000000;0.332869;0.851695
-0.470600009;-1.589100003;8.458600044;589.000000;0.489970;0.766949
0.124499999;-1.077200055;8.226900101;589.000000;1.087145;0.822034
-0.410400003;-2.030100107;8.948800087;589.000000;0.303866;0.758475
-0.330700010;-1.725299954;9.052100182;589.000000;0.450707;0.834746
-0.870000005;-1.810199976;8.551500320;589.000000;0.271786;0.796610
-0.018700000;-1.816400051;8.970499992;589.000000;0.679466;0.788136
-0.671400011;-1.877599955;8.544099808;589.000000;0.332869;0.851695
-0.615000010;-1.805699944;8.591799736;589.000000;0.332869;0.792373
-0.092299998;-1.361400008;8.339500427;589.000000;0.859464;0.843220
-0.802399993;-1.807899952;8.673399925;589.000000;0.192182;0.872881
-0.380299985;-2.228100061;8.342200279;589.000000;0.407679;0.788136
-0.388599992;-1.651999950;8.820500374;589.000000;0.450707;0.783898
-0.037700001;-1.803400040;8.800100327;589.000000;0.622741;0.779661
-0.174799994;-1.930600047;8.954099655;589.000000;0.489970;0.750000
-0.195899993;-1.690500021;8.716199875;589.000000;0.622741;0.783898
-0.004300000;-1.389700055;8.293499947;589.000000;0.692922;0.775424
-0.657700002;-1.165199995;8.654299736;589.000000;0.489970;0.851695
-0.433800012;-1.840000033;8.761500359;589.000000;0.450707;0.745763
0.169900000;-1.496899962;8.446900368;589.000000;0.692922;0.860169
-0.180600002;-2.292500019;8.446299553;589.000000;0.303866;0.822034
-0.572899997;-1.742900014;8.384699821;589.000000;0.508466;0.788136
-0.245299995;-2.039000034;8.846400261;589.000000;0.384364;0.775424
-0.277599990;-2.110800028;8.913599968;589.000000;0.303866;0.758475
-0.091899998;-1.283599973;8.480799675;589.000000;0.870141;0.813559
-0.229300007;-1.357200027;8.337400436;589.000000;0.837701;0.826271
-0.142299995;-1.578799963;8.610300064;589.000000;0.665738;0.809322
-0.267600000;-1.321599960;8.857099533;589.000000;0.731807;0.847458
0.128999993;-1.036000013;8.344599724;589.000000;1.087145;0.855932
-0.578899980;-1.080999970;8.777000427;589.000000;0.679466;0.902542
-0.412699997;-1.780900002;8.512800217;589.000000;0.508466;0.745763
-0.195899993;-2.226399899;8.786800385;589.000000;0.271786;0.758475
-0.720499992;-1.279299974;9.051199913;589.000000;0.192182;0.889831
0.136800006;-1.755399942;8.869199753;589.000000;0.679466;0.771186
-0.057200000;-1.815199971;8.428600311;589.000000;0.407679;0.813559
-0.144700006;-1.456099987;8.396699905;589.000000;0.744317;0.766949
0.079899997;-1.182999969;8.121000290;589.000000;0.960909;0.838983
-0.043499999;-1.870499969;8.279700279;589.000000;0.384364;0.809322
-0.200100005;-1.766000032;8.852299690;589.000000;0.576546;0.762712
-0.271699995;-1.403399944;8.664199829;589.000000;0.692922;0.817797
0.060699999;-1.187199950;8.393300056;589.000000;0.970471;0.838983
-0.072600000;-1.763599992;8.616299629;589.000000;0.560302;0.792373
-0.465099990;-1.929600000;8.685000420;589.000000;0.303866;0.758475
-0.230399996;-1.383800030;9.079500198;589.000000;0.679466;0.872881
-0.311600000;-1.826400042;8.891400337;589.000000;0.429732;0.754237
-0.529299974;-1.488700032;8.494299889;589.000000;0.508466;0.817797
-0.440499991;-1.508100033;8.537899971;589.000000;0.560302;0.813559
-0.246399999;-2.066299915;8.692199707;589.000000;0.332869;0.771186
0.182500005;-1.373700023;8.684499741;589.000000;0.792386;0.881356
-0.225099996;-1.455100060;8.893600464;589.000000;0.692922;0.826271
-0.178100005;-1.561300039;8.977299690;589.000000;0.607733;0.851695
-0.394899994;-2.107199907;8.830599785;589.000000;0.192182;0.750000
-0.109999999;-1.950099945;9.109399796;589.000000;0.508466;0.830508
-0.393700004;-2.275300026;8.476499557;589.000000;0.384364;0.817797
-0.547500014;-1.780599952;9.012100220;589.000000;0.271786;0.796610
0.238100007;-1.735399961;9.031000137;589.000000;0.792386;0.788136
0.178000003;-1.123299956;8.340600014;589.000000;0.951252;0.898305
0.207300007;-1.237699986;8.261500359;589.000000;0.815359;0.847458
0.051100001;-1.679000020;8.990699768;589.000000;0.768728;0.788136
-0.090400003;-1.516299963;8.797900200;589.000000;0.744317;0.834746
-0.549300015;-2.877899885;9.009200096;589.000000;0.303866;0.809322
-0.355199993;-2.051000118;9.040200233;589.000000;0.192182;0.796610
-0.061999999;-1.393499970;8.659500122;589.000000;0.826606;0.864407
-0.045400001;-1.672799945;8.819999695;589.000000;0.679466;0.817797
-0.686900020;-1.649500012;8.689200401;589.000000;0.303866;0.796610
-0.270200014;-1.878800035;9.025199890;589.000000;0.489970;0.805085
0.049100000;-1.923900008;8.843999863;589.000000;0.576546;0.788136
0.083999999;-1.965199947;9.035799980;589.000000;0.607733;0.838983
-0.564599991;-1.641199946;9.039500237;589.000000;0.303866;0.813559
-0.669099987;-1.520699978;8.389900208;589.000000;0.384364;0.822034
-0.227100000;-2.312999964;8.696299553;589.000000;0.192182;0.779661
-0.462700009;-1.568799973;8.936900139;589.000000;0.384364;0.817797
-0.148900002;-1.438799977;8.574299812;589.000000;0.780647;0.805085
-0.381599993;-1.658400059;8.527999878;589.000000;0.560302;0.783898
-0.320100009;-1.652400017;8.981499672;589.000000;0.429732;0.788136
0.576499999;-0.208299994;10.950200081;589.000000;0.692922;0.792373
0.657700002;-0.222000003;11.435600281;589.000000;0.543572;0.872881
0.654100001;-0.495999992;11.357199669;589.000000;0.271786;0.855932
0.562399983;-0.436500013;11.286399841;589.000000;0.303866;0.817797
0.753400028;-0.034499999;11.223199844;589.000000;0.692922;0.847458
0.761200011;-0.459100008;11.467599869;589.000000;0.271786;0.817797
0.947300017;0.024000000;11.384099960;589.000000;0.837701;0.885593
0.590099990;-0.451099992;11.012200356;589.000000;0.407679;0.775424
0.883899987;-0.030600000;11.275199890;589.000000;0.679466;0.826271
0.892499983;0.155000001;11.118000031;589.000000;0.960909;0.838983
0.296600014;-1.123299956;10.601400375;589.000000;0.192182;0.800847
0.711700022;-0.112300001;11.282600403;589.000000;0.679466;0.830508
0.451400012;-0.993399978;10.972000122;589.000000;0.235374;0.817797
0.842700005;0.077600002;11.372400284;589.000000;0.826606;0.881356
0.578000009;-0.614600003;11.317999840;589.000000;0.192182;0.800847
0.972899973;0.085100003;11.195899963;589.000000;0.837701;0.838983
0.998600006;0.169100001;11.074399948;589.000000;0.998606;0.813559
0.572399974;-0.308699995;10.975500107;589.000000;0.508466;0.800847
0.890999973;0.056499999;11.071299553;589.000000;0.859464;0.817797
1.000000000;0.166600004;11.293999672;589.000000;0.960909;0.885593
0.659799993;-0.370999992;10.996800423;589.000000;0.489970;0.792373
0.421299994;-0.365300000;11.098199844;589.000000;0.508466;0.813559
1.056699991;0.019700000;10.923100471;589.000000;0.951252;0.805085
0.488400012;-0.208499998;11.722299576;589.000000;0.665738;0.944915
0.619700015;-0.347400010;11.603300095;589.000000;0.450707;0.868644
0.711600006;-0.608699977;11.518600464;589.000000;0.192182;0.826271
