//X;Y;Z;Scalar field;Original cloud index;ID;C2C absolute distances;Illuminance (PCV)
14.767200470;3.277400017;14.895700455;275.000000;0.000000;nan;1.145231;0.877119
15.829099655;2.732700109;14.354599953;275.000000;0.000000;nan;0.820503;0.902542
14.327699661;2.718899965;14.109800339;275.000000;0.000000;nan;0.158982;0.889831
14.463100433;2.458499908;15.063099861;275.000000;0.000000;nan;1.142717;0.919492
15.461299896;3.771800041;14.506199837;275.000000;0.000000;nan;0.941717;0.898305
15.233300209;2.823800087;14.437100410;275.000000;0.000000;nan;0.809136;0.868644
15.949199677;3.601999998;14.628800392;275.000000;0.000000;nan;1.077265;0.923729
16.070699692;2.882900000;14.393899918;275.000000;0.000000;nan;0.928712;0.923729
14.294699669;2.315200090;15.126999855;275.000000;0.000000;nan;1.232187;0.894068
14.196499825;2.869699955;15.018099785;275.000000;0.000000;nan;1.030375;0.872881
14.934399605;2.403800011;14.782199860;275.000000;0.000000;nan;1.115622;0.906780
14.240200043;2.462199926;14.108799934;275.000000;0.000000;nan;0.346807;0.860169
14.589599609;2.486000061;14.955800056;275.000000;0.000000;nan;1.067608;0.911017
15.885199547;3.038399935;14.303999901;275.000000;0.000000;nan;0.704545;0.902542
15.519200325;2.623899937;14.391500473;275.000000;0.000000;nan;0.788174;0.894068
15.286899567;2.782200098;14.338000298;275.000000;0.000000;nan;0.734518;0.868644
16.035699844;2.901099920;14.152899742;275.000000;0.000000;nan;0.748384;0.847458
15.636699677;3.618200064;14.471099854;275.000000;0.000000;nan;0.846887;0.860169
14.536600113;2.038199902;14.732799530;275.000000;0.000000;nan;1.093801;0.902542
16.189300537;4.123600006;14.733599663;275.000000;0.000000;nan;1.527287;0.911017
15.596500397;3.863399982;14.485899925;275.000000;0.000000;nan;0.993968;0.911017
14.527500153;2.082000017;14.838700294;275.000000;0.000000;nan;1.138437;0.911017
15.720899582;3.300899982;14.571800232;275.000000;0.000000;nan;0.862187;0.906780
15.906399727;2.789900064;14.150500298;275.000000;0.000000;nan;0.712004;0.855932
14.275500298;2.308300018;13.862600327;275.000000;0.000000;nan;0.468606;0.881356
15.530699730;3.574100018;14.310999870;275.000000;0.000000;nan;0.672473;0.834746
15.639399529;3.386600018;14.335399628;275.000000;0.000000;nan;0.635786;0.868644
15.706700325;2.970999956;14.561599731;275.000000;0.000000;nan;0.870254;0.923729
16.114500046;4.091800213;14.822699547;275.000000;0.000000;nan;1.534655;0.894068
14.995499611;2.729399920;15.237500191;275.000000;0.000000;nan;1.454869;0.949153
15.200099945;2.711499929;15.201899529;275.000000;0.000000;nan;1.542319;0.953390
14.843799591;3.108099937;13.546799660;275.000000;0.000000;nan;0.535524;0.915254
14.663900375;2.726099968;14.744600296;275.000000;0.000000;nan;0.863260;0.855932
16.048900604;3.179800034;14.408300400;275.000000;0.000000;nan;0.871729;0.906780
15.234499931;2.755800009;14.076700211;275.000000;0.000000;nan;0.586974;0.868644
15.085900307;3.503999949;13.950400352;275.000000;0.000000;nan;0.414618;0.885593
14.318400383;2.681400061;14.234800339;275.000000;0.000000;nan;0.275787;0.877119
14.410699844;3.693599939;14.899600029;275.000000;0.000000;nan;0.978866;0.843220
14.668999672;2.689800024;14.645799637;275.000000;0.000000;nan;0.784811;0.864407
14.601400375;2.672199965;14.809300423;275.000000;0.000000;nan;0.899269;0.855932
14.487999916;3.432499886;14.499099731;275.000000;0.000000;nan;0.817206;0.877119
14.879699707;2.151900053;14.688099861;275.000000;0.000000;nan;1.135504;0.872881
14.320300102;2.388200045;14.818200111;275.000000;0.000000;nan;0.922351;0.902542
15.751099586;3.449500084;15.068599701;275.000000;0.000000;nan;1.368977;0.936441
14.364299774;3.695499897;15.179699898;275.000000;0.000000;nan;1.000243;0.915254
14.741700172;2.795099974;14.861100197;275.000000;0.000000;nan;1.000712;0.919492
14.430399895;2.617300034;14.222399712;275.000000;0.000000;nan;0.340511;0.898305
14.391799927;2.488699913;14.514599800;275.000000;0.000000;nan;0.620533;0.860169
15.117300034;2.868700027;14.423299789;275.000000;0.000000;nan;0.817530;0.894068
16.082199097;3.727099895;14.573900223;275.000000;0.000000;nan;1.152978;0.898305
16.191200256;4.025100231;14.784999847;275.000000;0.000000;nan;1.505976;0.932203
15.728899956;3.018699884;14.676699638;275.000000;0.000000;nan;0.974031;0.957627
15.527600288;2.789799929;14.399200439;275.000000;0.000000;nan;0.763564;0.906780
16.333599091;3.043900013;14.432999611;275.000000;0.000000;nan;1.105880;0.927966
14.812199593;2.439500093;15.031299591;275.000000;0.000000;nan;1.233960;0.906780
15.140600204;3.180399895;13.940600395;275.000000;0.000000;nan;0.304121;0.923729
14.298600197;3.337500095;14.569100380;275.000000;0.000000;nan;0.787438;0.877119
15.181699753;4.027400017;14.887000084;275.000000;0.000000;nan;1.283129;0.838983
14.853500366;2.514400005;14.975399971;275.000000;0.000000;nan;1.187853;0.936441
14.491999626;2.660399914;14.929499626;275.000000;0.000000;nan;0.978707;0.889831
16.147699356;4.082099915;13.667699814;275.000000;0.000000;nan;0.845587;0.894068
15.232099533;2.822400093;14.176199913;275.000000;0.000000;nan;0.605861;0.817797
14.540399551;2.296600103;14.798000336;275.000000;0.000000;nan;0.989463;0.881356
14.499799728;2.517100096;14.647000313;275.000000;0.000000;nan;0.753514;0.860169
15.945400238;3.176700115;14.567299843;275.000000;0.000000;nan;0.941049;0.940678
16.229999542;3.120599985;14.425399780;275.000000;0.000000;nan;1.014145;0.919492
15.582900047;3.201100111;14.768099785;275.000000;0.000000;nan;1.021205;0.949153
14.697699547;3.176199913;14.594499588;275.000000;0.000000;nan;0.839373;0.881356
14.574899673;2.379199982;15.118200302;275.000000;0.000000;nan;1.243363;0.906780
14.327699661;2.894900084;15.261099815;275.000000;0.000000;nan;1.275786;0.902542
15.583600044;3.545399904;15.017000198;275.000000;0.000000;nan;1.315447;0.902542
16.290700912;3.589900017;14.317999840;275.000000;0.000000;nan;1.069390;0.932203
14.758299828;2.355799913;14.857399940;275.000000;0.000000;nan;1.094658;0.906780
14.406200409;3.497999907;14.911700249;275.000000;0.000000;nan;1.051164;0.864407
16.396799088;3.421200037;13.942000389;275.000000;0.000000;nan;0.968880;0.927966
14.209500313;2.269599915;15.190699577;275.000000;0.000000;nan;1.308393;0.932203
14.923399925;4.056499958;14.760299683;275.000000;0.000000;nan;1.116337;0.868644
14.373900414;2.485199928;13.692799568;275.000000;0.000000;nan;0.408340;0.889831
14.760499954;2.242100000;14.688300133;275.000000;0.000000;nan;1.023205;0.911017
15.790900230;2.662199974;14.248499870;275.000000;0.000000;nan;0.692142;0.906780
14.741200447;2.613300085;14.750699997;275.000000;0.000000;nan;0.922613;0.868644
15.879500389;2.515799999;13.636699677;275.000000;0.000000;nan;0.280781;0.889831
15.683799744;3.962100029;14.561300278;275.000000;0.000000;nan;1.129247;0.881356
14.881199837;2.089200020;14.565699577;275.000000;0.000000;nan;1.104100;0.906780
15.758500099;2.608900070;13.972000122;275.000000;0.000000;nan;0.460532;0.860169
15.027199745;3.431600094;13.853899956;275.000000;0.000000;nan;0.370587;0.877119
16.099199295;4.144999981;14.595700264;275.000000;0.000000;nan;1.413436;0.889831
14.338100433;3.547699928;14.650199890;275.000000;0.000000;nan;0.789199;0.838983
16.294500351;3.941699982;14.649700165;275.000000;0.000000;nan;1.427631;0.923729
14.242600441;2.154799938;15.120800018;275.000000;0.000000;nan;1.295982;0.940678
14.537199974;2.385699987;14.932600021;275.000000;0.000000;nan;1.064521;0.889831
15.561800003;3.648900032;14.397899628;275.000000;0.000000;nan;0.789251;0.872881
15.339500427;2.852699995;14.423000336;275.000000;0.000000;nan;0.760416;0.864407
14.137100220;3.964099884;15.139100075;275.000000;0.000000;nan;0.658888;0.843220
14.394499779;3.628700018;14.819199562;275.000000;0.000000;nan;0.921058;0.834746
15.030200005;3.228800058;15.374699593;275.000000;0.000000;nan;1.645221;0.923729
14.747900009;3.096499920;15.602700233;275.000000;0.000000;nan;1.712564;0.966102
14.328399658;2.926599979;15.385100365;275.000000;0.000000;nan;1.401710;0.898305
15.139399529;3.913899899;15.731399536;275.000000;0.000000;nan;1.721709;0.987288
14.326800346;3.073600054;15.350199699;275.000000;0.000000;nan;1.387700;0.923729
14.444499969;2.947099924;15.460399628;275.000000;0.000000;nan;1.489325;0.923729
14.495300293;2.938899994;15.306599617;275.000000;0.000000;nan;1.345402;0.906780
15.027799606;3.105900049;15.381500244;275.000000;0.000000;nan;1.622613;0.944915
14.334300041;2.246200085;15.276399612;275.000000;0.000000;nan;1.398394;0.961864
15.194899559;4.032800198;15.593199730;275.000000;0.000000;nan;1.671936;0.944915
15.047400475;3.836800098;15.703900337;275.000000;0.000000;nan;1.658482;0.961864
15.078300476;3.917500019;15.569399834;275.000000;0.000000;nan;1.592405;0.936441
14.975899696;3.134799957;15.498200417;275.000000;0.000000;nan;1.706146;0.953390
14.897700310;3.248500109;15.380700111;275.000000;0.000000;nan;1.597054;0.919492
14.518300056;3.005199909;15.590200424;275.000000;0.000000;nan;1.634255;0.949153
15.373700142;3.881000042;15.611700058;275.000000;0.000000;nan;1.873847;0.978814
14.484800339;3.105400085;15.402500153;275.000000;0.000000;nan;1.462447;0.906780
14.911299706;3.445600033;15.442399979;275.000000;0.000000;nan;1.624277;0.957627
14.291700363;3.514400005;15.668899536;275.000000;0.000000;nan;1.328470;0.932203
14.863400459;3.989399910;15.703300476;275.000000;0.000000;nan;1.467047;0.949153
15.011199951;4.006000042;15.651900291;275.000000;0.000000;nan;1.551410;0.936441
14.970899582;4.015299797;15.487400055;275.000000;0.000000;nan;1.436447;0.936441
15.004799843;4.027599812;15.383799553;275.000000;0.000000;nan;1.420456;0.923729
14.411299706;2.828900099;15.332099915;275.000000;0.000000;nan;1.351284;0.932203
14.610300064;3.986700058;15.844200134;275.000000;0.000000;nan;1.382300;0.983051
14.139900208;2.610800028;15.365900040;275.000000;0.000000;nan;1.391550;0.940678
10.424599648;6.028299809;15.188599586;275.000000;0.000000;nan;0.615148;0.940678
10.522100449;6.001299858;15.218299866;275.000000;0.000000;nan;0.646080;0.940678
6.019400120;2.096600056;5.834099770;275.000000;0.000000;nan;0.196221;0.889831
5.771500111;2.406500101;6.020999908;275.000000;0.000000;nan;0.175274;0.872881
5.926099777;2.075900078;5.778200150;275.000000;0.000000;nan;0.173081;0.881356
5.875699997;2.168200016;6.094699860;275.000000;0.000000;nan;0.271990;0.855932
5.733099937;2.436899900;5.926799774;275.000000;0.000000;nan;0.199270;0.838983
5.803999901;2.281399965;6.111999989;275.000000;0.000000;nan;0.273954;0.881356
5.698400021;2.512599945;5.724899769;275.000000;0.000000;nan;0.187655;0.826271
5.779500008;2.302999973;6.015299797;275.000000;0.000000;nan;0.249975;0.847458
5.818399906;2.252700090;6.216800213;275.000000;0.000000;nan;0.300598;0.889831
5.762000084;2.291800022;5.832099915;275.000000;0.000000;nan;0.231005;0.822034
4.698200226;1.048200011;4.838699818;275.000000;0.000000;nan;0.268873;0.838983
4.679999828;0.898599982;4.762000084;275.000000;0.000000;nan;0.324262;0.877119
4.692900181;1.231600046;4.881599903;275.000000;0.000000;nan;0.281119;0.826271
5.731299877;1.410200000;5.292900085;275.000000;0.000000;nan;0.268205;0.855932
5.656899929;1.318699956;5.414199829;275.000000;0.000000;nan;0.245780;0.834746
4.776800156;1.172999978;4.941999912;275.000000;0.000000;nan;0.173082;0.872881
4.750000000;1.271999955;5.397699833;275.000000;0.000000;nan;0.395758;0.860169
4.674099922;1.299299955;4.972099781;275.000000;0.000000;nan;0.293287;0.847458
4.691500187;1.385300040;5.568299770;275.000000;0.000000;nan;0.515329;0.864407
4.725599766;1.371999979;5.118299961;275.000000;0.000000;nan;0.187624;0.788136
4.543099880;1.238600016;5.139699936;275.000000;0.000000;nan;0.380598;0.843220
4.617400169;0.986100018;4.853799820;275.000000;0.000000;nan;0.365091;0.877119
4.509900093;1.207299948;5.487199783;275.000000;0.000000;nan;0.584005;0.864407
4.542600155;1.290199995;4.794099808;275.000000;0.000000;nan;0.438961;0.838983
10.275600433;3.908600092;12.780200005;275.000000;0.000000;nan;0.769355;0.843220
10.487600327;3.944099903;12.196000099;275.000000;0.000000;nan;0.854335;0.843220
10.504699707;3.942100048;12.647399902;275.000000;0.000000;nan;1.015376;0.805085
10.005700111;3.838700056;12.511500359;275.000000;0.000000;nan;0.602289;0.855932
14.615400314;4.072500229;15.776499748;275.000000;0.000000;nan;1.313420;0.961864
15.026100159;4.103899956;15.666700363;275.000000;0.000000;nan;1.549026;0.966102
14.936100006;4.237400055;15.646800041;275.000000;0.000000;nan;1.442626;0.953390
15.232899666;4.312500000;15.555299759;275.000000;0.000000;nan;1.649406;0.953390
15.192500114;4.167099953;15.460300446;275.000000;0.000000;nan;1.589539;0.932203
14.208399773;4.224800110;15.354999542;275.000000;0.000000;nan;0.708092;0.906780
15.049400330;4.110400200;15.515999794;275.000000;0.000000;nan;1.494520;0.936441
14.165300369;4.387800217;15.431699753;275.000000;0.000000;nan;0.715940;0.894068
14.926799774;4.072400093;15.637999535;275.000000;0.000000;nan;1.459077;0.961864
14.800800323;4.267399788;15.530699730;275.000000;0.000000;nan;1.263586;0.944915
14.485099792;4.478099823;15.665300369;275.000000;0.000000;nan;1.101716;0.953390
14.312899590;4.391099930;15.786899567;275.000000;0.000000;nan;1.093407;0.978814
14.330200195;4.501399994;15.640999794;275.000000;0.000000;nan;0.986339;0.953390
14.169199944;4.524499893;15.432700157;275.000000;0.000000;nan;0.728034;0.906780
15.206899643;4.589799881;15.440099716;275.000000;0.000000;nan;1.578306;0.961864
15.080499649;4.314400196;15.408699989;275.000000;0.000000;nan;1.450916;0.940678
14.029399872;4.416800022;15.759900093;275.000000;0.000000;nan;0.950261;0.966102
14.315500259;4.437500000;15.429300308;275.000000;0.000000;nan;0.812135;0.902542
14.546299934;4.712299824;15.539299965;275.000000;0.000000;nan;1.098687;0.940678
14.075900078;4.754199982;15.681200027;275.000000;0.000000;nan;0.956410;0.944915
14.114700317;4.306200027;15.328300476;275.000000;0.000000;nan;0.611268;0.864407
14.634200096;4.091300011;15.635199547;275.000000;0.000000;nan;1.226844;0.940678
14.801300049;4.188099861;15.799599648;275.000000;0.000000;nan;1.436222;0.978814
14.058600426;4.495200157;15.405400276;275.000000;0.000000;nan;0.641280;0.902542
14.687899590;4.192500114;15.931400299;275.000000;0.000000;nan;1.449268;0.974576
14.293100357;4.341499805;15.450200081;275.000000;0.000000;nan;0.813994;0.877119
14.774000168;4.169899940;15.465999603;275.000000;0.000000;nan;1.222422;0.919492
14.857500076;4.172800064;15.631799698;275.000000;0.000000;nan;1.379329;0.932203
14.001099586;4.568500042;15.775699615;275.000000;0.000000;nan;0.970556;0.961864
14.348999977;4.346000195;15.356599808;275.000000;0.000000;nan;0.789759;0.881356
13.977499962;4.456500053;15.569100380;275.000000;0.000000;nan;0.754219;0.877119
15.463100433;4.472599983;15.512100220;275.000000;0.000000;nan;1.831509;0.978814
14.288100243;4.582600117;15.749799728;275.000000;0.000000;nan;1.063018;0.966102
15.149399757;4.298399925;15.480299950;275.000000;0.000000;nan;1.543387;0.927966
14.050200462;4.474199772;15.635600090;275.000000;0.000000;nan;0.842475;0.906780
14.305199623;4.666100025;15.374799728;275.000000;0.000000;nan;0.808449;0.906780
7.016600132;5.250899792;10.213500023;275.000000;0.000000;nan;0.558081;0.750000
6.651599884;4.177800179;9.453800201;275.000000;0.000000;nan;0.331357;0.817797
6.536099911;5.165800095;9.366399765;275.000000;0.000000;nan;0.517469;0.817797
7.287199974;5.540299892;9.552300453;275.000000;0.000000;nan;0.307252;0.817797
6.478600025;4.356100082;8.834199905;275.000000;0.000000;nan;0.164319;0.822034
7.365499973;5.108099937;10.078200340;275.000000;0.000000;nan;0.382335;0.750000
6.504600048;5.584199905;8.894800186;275.000000;0.000000;nan;0.476713;0.872881
6.992300034;5.537799835;9.486000061;275.000000;0.000000;nan;0.300326;0.758475
7.065499783;4.940899849;10.091699600;275.000000;0.000000;nan;0.278687;0.711864
7.376900196;5.155300140;10.251799583;275.000000;0.000000;nan;0.503344;0.737288
6.149799824;4.625400066;8.825499535;275.000000;0.000000;nan;0.520457;0.847458
6.156400204;4.333899975;8.823499680;275.000000;0.000000;nan;0.437903;0.817797
7.230400085;5.523900032;9.440600395;275.000000;0.000000;nan;0.390727;0.805085
7.445899963;5.484200001;9.508999825;275.000000;0.000000;nan;0.261103;0.771186
7.245600224;5.235099792;9.549599648;275.000000;0.000000;nan;0.248162;0.762712
6.691800117;5.575900078;8.572799683;275.000000;0.000000;nan;0.507107;0.826271
7.216300011;4.151800156;9.032600403;275.000000;0.000000;nan;0.134715;0.809322
6.439899921;4.952600002;9.389100075;275.000000;0.000000;nan;0.566091;0.822034
7.262100220;5.207600117;10.009699821;275.000000;0.000000;nan;0.397162;0.775424
7.058700085;4.101799965;9.025500298;275.000000;0.000000;nan;0.150132;0.851695
7.264900208;5.348700047;9.557399750;275.000000;0.000000;nan;0.343431;0.750000
7.356999874;5.273300171;9.648599625;275.000000;0.000000;nan;0.266212;0.733051
6.831999779;5.528299809;9.535900116;275.000000;0.000000;nan;0.361590;0.826271
7.238999844;5.091400146;9.987400055;275.000000;0.000000;nan;0.409149;0.771186
7.018599987;5.046000004;10.307800293;275.000000;0.000000;nan;0.480740;0.758475
6.420300007;4.543399811;8.900099754;275.000000;0.000000;nan;0.352582;0.817797
6.386899948;4.717100143;8.798399925;275.000000;0.000000;nan;0.431297;0.796610
6.910600185;4.618599892;9.203599930;275.000000;0.000000;nan;0.405418;0.783898
6.264699936;4.684899807;8.860600471;275.000000;0.000000;nan;0.539229;0.847458
7.355599880;5.448400021;9.547800064;275.000000;0.000000;nan;0.268454;0.788136
6.145800114;4.727600098;8.802300453;275.000000;0.000000;nan;0.572448;0.809322
7.113999844;5.062300205;10.041600227;275.000000;0.000000;nan;0.338196;0.788136
7.115600109;5.615799904;9.479299545;275.000000;0.000000;nan;0.297164;0.771186
7.225299835;5.453599930;8.495900154;275.000000;0.000000;nan;0.463487;0.881356
7.210199833;5.453700066;9.583399773;275.000000;0.000000;nan;0.340315;0.813559
7.326900005;5.519499779;8.699000359;275.000000;0.000000;nan;0.451774;0.855932
6.696000099;5.415200233;9.406599998;275.000000;0.000000;nan;0.392680;0.779661
7.131199837;4.600699902;10.178199768;275.000000;0.000000;nan;0.128450;0.758475
7.114699841;5.637199879;9.359000206;275.000000;0.000000;nan;0.211945;0.766949
7.103499889;4.182799816;9.064299583;275.000000;0.000000;nan;0.188105;0.826271
7.207399845;5.067800045;9.632200241;275.000000;0.000000;nan;0.249096;0.805085
7.130799770;5.466400146;9.678500175;275.000000;0.000000;nan;0.369187;0.826271
6.484899998;5.684899807;8.898599625;275.000000;0.000000;nan;0.502304;0.847458
6.598400116;5.466100216;9.536600113;275.000000;0.000000;nan;0.513718;0.834746
6.191299915;4.742700100;9.167900085;275.000000;0.000000;nan;0.674400;0.834746
6.595799923;4.271800041;8.966600418;275.000000;0.000000;nan;0.194121;0.830508
7.167399883;5.149099827;9.832400322;275.000000;0.000000;nan;0.391409;0.728814
7.485099792;5.053100109;10.031599998;275.000000;0.000000;nan;0.308472;0.762712
6.273499966;4.556600094;9.181699753;275.000000;0.000000;nan;0.566580;0.809322
7.384900093;5.133900166;9.982399940;275.000000;0.000000;nan;0.296164;0.750000
7.287099838;5.609200001;9.383099556;275.000000;0.000000;nan;0.376687;0.817797
6.923200130;4.541699886;9.484399796;275.000000;0.000000;nan;0.190097;0.822034
6.461400032;4.395999908;9.100899696;275.000000;0.000000;nan;0.387991;0.783898
6.665100098;5.210599899;9.372500420;275.000000;0.000000;nan;0.470999;0.783898
6.798299789;4.086699963;9.231499672;275.000000;0.000000;nan;0.153381;0.779661
7.363299847;5.090600014;9.682000160;275.000000;0.000000;nan;0.255902;0.745763
6.376900196;5.535299778;8.781299591;275.000000;0.000000;nan;0.626569;0.851695
7.225299835;4.699699879;10.256999969;275.000000;0.000000;nan;0.192429;0.758475
7.213600159;5.751999855;9.564299583;275.000000;0.000000;nan;0.350072;0.830508
6.464200020;4.699999809;8.865500450;275.000000;0.000000;nan;0.358241;0.796610
7.064400196;5.090600014;9.952699661;275.000000;0.000000;nan;0.304136;0.754237
7.454100132;5.376900196;9.721799850;275.000000;0.000000;nan;0.129641;0.796610
6.915999889;5.221899986;9.302100182;275.000000;0.000000;nan;0.266542;0.779661
6.403100014;4.376200199;8.906800270;275.000000;0.000000;nan;0.266209;0.788136
7.361899853;4.763400078;9.610500336;275.000000;0.000000;nan;0.299549;0.788136
6.445700169;5.119800091;9.341600418;275.000000;0.000000;nan;0.533877;0.813559
6.988999844;4.164800167;8.757499695;275.000000;0.000000;nan;0.241431;0.851695
6.682400227;4.592599869;9.125200272;275.000000;0.000000;nan;0.371079;0.796610
7.383600235;5.252600193;10.333299637;275.000000;0.000000;nan;0.411760;0.758475
7.009399891;5.437200069;9.428899765;275.000000;0.000000;nan;0.325183;0.779661
6.812699795;5.422500134;9.488400459;275.000000;0.000000;nan;0.399068;0.805085
6.719399929;5.464200020;8.647199631;275.000000;0.000000;nan;0.376067;0.851695
6.174799919;4.650000095;8.923600197;275.000000;0.000000;nan;0.590554;0.843220
6.774199963;4.046199799;9.463800430;275.000000;0.000000;nan;0.230869;0.822034
7.099899769;4.755099773;10.128700256;275.000000;0.000000;nan;0.138734;0.788136
6.809800148;4.894499779;10.307499886;275.000000;0.000000;nan;0.473525;0.745763
7.038499832;5.346799850;9.548500061;275.000000;0.000000;nan;0.359532;0.817797
6.626599789;5.240799904;9.839099884;275.000000;0.000000;nan;0.537808;0.843220
7.102200031;5.194499969;10.275099754;275.000000;0.000000;nan;0.574306;0.750000
6.712900162;4.115699768;9.400300026;275.000000;0.000000;nan;0.237305;0.847458
6.940999985;5.108900070;10.318200111;275.000000;0.000000;nan;0.538587;0.758475
6.922699928;5.282000065;10.231399536;275.000000;0.000000;nan;0.591748;0.783898
6.491399765;4.473599911;8.921099663;275.000000;0.000000;nan;0.278380;0.771186
6.949800014;5.375800133;9.488400459;275.000000;0.000000;nan;0.385400;0.813559
7.214200020;4.266900063;9.059200287;275.000000;0.000000;nan;0.250639;0.864407
6.540400028;4.314499855;9.618300438;275.000000;0.000000;nan;0.174557;0.800847
6.409299850;4.380000114;9.210300446;275.000000;0.000000;nan;0.466560;0.813559
6.230999947;4.964000225;9.203399658;275.000000;0.000000;nan;0.604424;0.796610
6.985099792;5.341899872;10.099699974;275.000000;0.000000;nan;0.573805;0.758475
6.683100224;5.402400017;8.889599800;275.000000;0.000000;nan;0.290242;0.898305
6.748899937;5.834400177;9.461799622;275.000000;0.000000;nan;0.167419;0.813559
7.312799931;5.369400024;9.646599770;275.000000;0.000000;nan;0.248575;0.775424
6.971700191;5.513700008;9.271900177;275.000000;0.000000;nan;0.152797;0.796610
7.253799915;5.637499809;9.522899628;275.000000;0.000000;nan;0.376990;0.822034
7.043200016;5.384300232;8.609800339;275.000000;0.000000;nan;0.324075;0.855932
6.480999947;4.734700203;8.767900467;275.000000;0.000000;nan;0.345633;0.796610
6.890999794;5.434500217;10.315299988;275.000000;0.000000;nan;0.764251;0.783898
7.027100086;4.495999813;10.028200150;275.000000;0.000000;nan;0.168773;0.783898
6.409999847;4.303800106;9.053099632;275.000000;0.000000;nan;0.351079;0.800847
6.557400227;3.949199915;9.199000359;275.000000;0.000000;nan;0.195293;0.851695
6.742599964;5.154399872;9.682399750;275.000000;0.000000;nan;0.436222;0.805085
7.466199875;4.534999847;10.402000427;275.000000;0.000000;nan;0.414576;0.741525
7.002200127;5.221000195;9.180999756;275.000000;0.000000;nan;0.180142;0.758475
6.557499886;5.385099888;9.437800407;275.000000;0.000000;nan;0.514087;0.779661
6.899199963;5.428299904;9.372500420;275.000000;0.000000;nan;0.288638;0.733051
6.757999897;5.599699974;10.008399963;275.000000;0.000000;nan;0.662506;0.826271
7.460000038;4.643099785;10.219400406;275.000000;0.000000;nan;0.277583;0.745763
7.260099888;5.008800030;9.739899635;275.000000;0.000000;nan;0.353018;0.750000
6.951200008;4.441400051;9.305600166;275.000000;0.000000;nan;0.265814;0.822034
7.302299976;5.020299911;9.555399895;275.000000;0.000000;nan;0.174683;0.817797
7.187799931;5.030300140;9.807700157;275.000000;0.000000;nan;0.316243;0.779661
7.154699802;5.464300156;9.498299599;275.000000;0.000000;nan;0.394932;0.788136
6.254899979;4.559700012;8.658100128;275.000000;0.000000;nan;0.455794;0.868644
7.460400105;5.030399799;10.159399986;275.000000;0.000000;nan;0.429456;0.771186
6.587900162;4.078499794;9.433899879;275.000000;0.000000;nan;0.280709;0.796610
6.882299900;5.140999794;10.241000175;275.000000;0.000000;nan;0.501239;0.703390
7.439300060;4.935900211;9.568599701;275.000000;0.000000;nan;0.173649;0.762712
7.121300220;5.326399803;9.472299576;275.000000;0.000000;nan;0.270944;0.779661
6.287300110;4.535500050;8.960800171;275.000000;0.000000;nan;0.454374;0.826271
6.717000008;5.560699940;8.729999542;275.000000;0.000000;nan;0.397936;0.843220
6.299600124;4.780399799;9.408100128;275.000000;0.000000;nan;0.534274;0.792373
7.237699986;5.557199955;8.559000015;275.000000;0.000000;nan;0.508064;0.851695
6.294000149;4.255599976;8.835000038;275.000000;0.000000;nan;0.310420;0.868644
7.520800114;4.673600197;9.958800316;275.000000;0.000000;nan;0.285132;0.741525
6.840300083;5.197999954;10.017499924;275.000000;0.000000;nan;0.425592;0.775424
7.395299911;5.045300007;10.295599937;275.000000;0.000000;nan;0.487886;0.741525
6.412499905;5.199299812;9.281299591;275.000000;0.000000;nan;0.534885;0.809322
7.360799789;4.902100086;9.671500206;275.000000;0.000000;nan;0.295889;0.745763
6.967500210;5.232699871;10.310899734;275.000000;0.000000;nan;0.608534;0.750000
6.416800022;5.424900055;8.849399567;275.000000;0.000000;nan;0.540769;0.877119
7.083499908;5.539899826;9.548800468;275.000000;0.000000;nan;0.370763;0.792373
6.640900135;4.028900146;9.353500366;275.000000;0.000000;nan;0.176491;0.868644
6.579800129;5.142899990;9.214500427;275.000000;0.000000;nan;0.365861;0.838983
7.285099983;5.210800171;10.380399704;275.000000;0.000000;nan;0.508437;0.800847
6.464799881;4.202799797;9.517900467;275.000000;0.000000;nan;0.187170;0.855932
7.225200176;4.635799885;10.362199783;275.000000;0.000000;nan;0.292642;0.754237
6.146999836;4.299300194;8.929499626;275.000000;0.000000;nan;0.451204;0.868644
6.578800201;5.539000034;9.290300369;275.000000;0.000000;nan;0.371356;0.813559
7.211699963;5.260900021;10.122599602;275.000000;0.000000;nan;0.473807;0.809322
6.825399876;5.046000004;10.002099991;275.000000;0.000000;nan;0.297230;0.796610
6.873400211;4.542500019;9.134400368;275.000000;0.000000;nan;0.404762;0.699153
6.638500214;4.691400051;9.240799904;275.000000;0.000000;nan;0.425225;0.796610
6.236199856;4.810200214;9.640399933;275.000000;0.000000;nan;0.415290;0.838983
7.418700218;5.208000183;9.887800217;275.000000;0.000000;nan;0.201088;0.754237
7.049900055;5.122399807;10.404700279;275.000000;0.000000;nan;0.584495;0.711864
6.596000195;5.555300236;8.710399628;275.000000;0.000000;nan;0.488750;0.813559
6.541600227;5.251200199;9.464300156;275.000000;0.000000;nan;0.599107;0.800847
7.127900124;4.711900234;10.288800240;275.000000;0.000000;nan;0.232513;0.707627
7.164500237;4.583199978;10.289699554;275.000000;0.000000;nan;0.210749;0.724576
6.894400120;5.298999786;10.028900146;275.000000;0.000000;nan;0.511394;0.745763
7.087500095;5.074800014;9.629300117;275.000000;0.000000;nan;0.295124;0.783898
6.244900227;4.641900063;9.603500366;275.000000;0.000000;nan;0.298756;0.843220
6.746600151;5.898499966;9.641400337;275.000000;0.000000;nan;0.244046;0.800847
