//X;Y;Z;R;G;B;Illuminance (PCV);Nx;Ny;Nz
-29.434043884;22.252702713;8.362216949;138;150;166;1;-0.577350;0.577350;0.577350
-35.539066315;20.250362396;15.851515770;239;237;250;1;-0.577350;0.577350;0.577350
-25.479228973;18.541545868;13.640852928;67;61;75;1;-0.577350;0.577350;0.577350
-32.970012665;22.699232101;17.098953247;202;218;231;1;-0.577350;0.577350;0.577350
-34.002151489;22.411602020;16.144046783;116;113;190;1;-0.577350;0.577350;0.577350
-25.561429977;18.302923203;14.883632660;159;161;199;1;-0.577350;0.577350;0.577350
-31.166700363;21.139431000;9.784351349;104;95;98;1;-0.577350;0.577350;0.577350
-29.835397720;23.418607712;10.500695229;100;99;117;1;-0.577350;0.577350;0.577350
-26.568807602;19.246637344;11.466787338;118;130;144;1;-0.577350;0.577350;0.577350
-31.483100891;20.224792480;16.174900055;74;62;108;1;-0.577350;0.577350;0.577350
-22.955654144;17.935913086;14.174763680;102;117;160;1;-0.577350;0.577350;0.577350
-33.926326752;19.564033508;10.082018852;227;235;254;1;-0.577350;0.577350;0.577350
-28.810144424;18.290599823;18.523756027;97;93;128;1;-0.577350;0.577350;0.577350
-29.816879272;20.745401382;6.964942455;94;91;134;1;-0.577350;0.577350;0.577350
-31.633495331;22.148780823;9.001911163;184;186;207;1;-0.577350;0.577350;0.577350
-31.314836502;14.829781532;9.889944077;85;85;109;1;-0.577350;0.577350;0.577350
-31.525026321;23.385925293;10.931883812;99;93;105;1;-0.577350;0.577350;0.577350
-28.031845093;19.077766418;17.288537979;161;165;192;1;-0.577350;0.577350;0.577350
-30.979770660;22.887609482;9.365744591;98;104;138;1;-0.577350;0.577350;0.577350
-33.752143860;20.612344742;15.931731224;71;76;132;1;-0.577350;0.577350;0.577350
-30.386829376;20.575239182;7.147980213;1;1;1;1;-0.577350;0.577350;0.577350
-29.989006042;23.952444077;11.031006813;127;132;161;1;-0.577350;0.577350;0.577350
-28.634078979;18.376409531;18.485706329;128;129;149;1;-0.577350;0.577350;0.577350
-35.209262848;15.570219040;14.820189476;209;218;247;1;-0.577350;0.577350;0.577350
-36.692440033;17.944253922;14.518209457;111;127;160;1;-0.577350;0.577350;0.577350
-29.225261688;20.362939835;13.919030190;126;127;158;1;-0.577350;0.577350;0.577350
-37.848495483;19.599205017;12.324834824;233;234;229;1;-0.577350;0.577350;0.577350
-30.794281006;19.327541351;8.787123680;63;53;64;1;-0.577350;0.577350;0.577350
-32.386501312;20.172264099;13.976132393;71;76;105;1;-0.577350;0.577350;0.577350
-28.909486771;18.265254974;18.559474945;194;202;223;1;-0.577350;0.577350;0.577350
-26.394264221;19.332946777;11.112447739;71;66;88;1;-0.577350;0.577350;0.577350
-29.932445526;17.829145432;11.097399712;232;223;250;1;-0.577350;0.577350;0.577350
-25.875827789;17.512531281;14.845614433;178;175;204;1;-0.577350;0.577350;0.577350
-26.761150360;20.073705673;11.309211731;64;56;69;1;-0.577350;0.577350;0.577350
-33.735500336;22.624782562;17.281679153;124;131;173;1;-0.577350;0.577350;0.577350
-25.969472885;19.734384537;13.112107277;113;121;144;1;-0.577350;0.577350;0.577350
-32.842853546;22.935668945;15.088401794;141;150;189;1;-0.577350;0.577350;0.577350
-30.557161331;20.805410385;7.429664612;83;88;110;1;-0.577350;0.577350;0.577350
-28.305086136;18.529672623;11.306091309;49;44;67;1;-0.577350;0.577350;0.577350
-27.308530807;17.908781052;13.782941818;87;100;144;1;-0.577350;0.577350;0.577350
-34.340740204;20.186376572;14.643034935;123;131;154;1;-0.577350;0.577350;0.577350
-28.285310745;18.544485092;17.772211075;69;68;86;1;-0.577350;0.577350;0.577350
-33.348167419;22.025613785;16.957754135;120;115;145;1;-0.577350;0.577350;0.577350
-28.185253143;17.740413666;11.776900291;166;178;228;1;-0.577350;0.577350;0.577350
-24.089273453;17.467050552;15.435291290;96;97;115;1;-0.577350;0.577350;0.577350
-34.138320923;18.346740723;9.121673584;155;158;173;1;-0.577350;0.577350;0.577350
-36.154006958;18.894155502;13.981740952;218;194;252;1;-0.577350;0.577350;0.577350
-35.227100372;14.611774445;11.221159935;58;57;62;1;-0.577350;0.577350;0.577350
-38.762607574;17.953346252;10.248312950;130;134;143;1;-0.577350;0.577350;0.577350
-34.942199707;20.127311707;15.666594505;121;124;165;1;-0.577350;0.577350;0.577350
-30.748184204;21.336730957;7.932492733;78;86;109;1;-0.577350;0.577350;0.577350
-30.862239838;23.454170227;9.879016876;72;76;85;1;-0.577350;0.577350;0.577350
-26.313539505;22.411073685;15.776937485;74;79;98;1;-0.577350;0.577350;0.577350
-25.549800873;17.627071381;13.068675995;150;146;160;1;-0.577350;0.577350;0.577350
-27.814193726;18.753044128;17.989110947;171;176;206;1;-0.577350;0.577350;0.577350
-32.927570343;21.004360199;14.143490791;148;140;164;1;-0.577350;0.577350;0.577350
-27.810497284;18.756898880;12.635280609;174;179;209;1;-0.577350;0.577350;0.577350
-31.094352722;20.500440598;17.702873230;51;50;110;1;-0.577350;0.577350;0.577350
-33.727993011;16.280008316;11.827717781;213;221;244;1;-0.577350;0.577350;0.577350
-24.535797119;18.458951950;14.708811760;102;107;136;1;-0.577350;0.577350;0.577350
-34.706584930;17.830202103;6.797190666;96;77;81;1;-0.577350;0.577350;0.577350
-31.206588745;24.176204681;13.666894913;123;136;170;1;-0.577350;0.577350;0.577350
-26.915205002;17.234518051;15.002120018;116;121;151;1;-0.577350;0.577350;0.577350
-27.893125534;18.730203629;15.347415924;70;67;94;1;-0.577350;0.577350;0.577350
-28.111766815;18.636194229;9.487975121;105;111;127;1;-0.577350;0.577350;0.577350
-35.406970978;15.591642380;14.807454109;190;196;210;1;-0.577350;0.577350;0.577350
-38.776096344;18.948951721;9.971284866;234;233;229;1;-0.577350;0.577350;0.577350
-30.460708618;19.611839294;17.309310913;52;54;53;1;-0.577350;0.577350;0.577350
-31.607830048;24.150548935;9.222772598;98;91;109;1;-0.577350;0.577350;0.577350
-32.118389130;24.357013702;14.668605804;58;49;92;1;-0.577350;0.577350;0.577350
-32.534614563;22.842205048;11.287664413;59;58;72;1;-0.577350;0.577350;0.577350
-35.357181549;19.940298080;14.519467354;93;94;124;1;-0.577350;0.577350;0.577350
-28.365447998;18.539657593;17.426923752;86;89;120;1;-0.577350;0.577350;0.577350
-29.483407974;18.568096161;12.387030602;56;60;69;1;-0.577350;0.577350;0.577350
-29.602338791;19.659854889;18.110719681;70;67;112;1;-0.577350;0.577350;0.577350
-26.177606583;19.449178696;11.296949387;136;138;163;1;-0.577350;0.577350;0.577350
-28.393114090;18.530136108;17.598445892;120;130;165;1;-0.577350;0.577350;0.577350
-32.100967407;21.498130798;10.469500542;102;117;148;1;-0.577350;0.577350;0.577350
-32.762973785;16.620244980;7.908232689;242;251;250;1;-0.577350;0.577350;0.577350
-28.618080139;18.435985565;12.300941467;87;87;89;1;-0.577350;0.577350;0.577350
-33.043777466;18.228824615;7.773271561;88;74;87;1;-0.577350;0.577350;0.577350
-28.547117233;18.470159531;17.958143234;73;76;93;1;-0.577350;0.577350;0.577350
-35.411949158;18.153869629;12.117811203;56;50;60;1;-0.577350;0.577350;0.577350
-27.505449295;18.900606155;9.613272667;171;192;197;1;-0.577350;0.577350;0.577350
-33.733161926;16.607316971;7.328372955;66;60;72;1;-0.577350;0.577350;0.577350
-25.661577225;22.478450775;16.220476151;224;233;228;1;-0.577350;0.577350;0.577350
-30.426532745;20.624370575;16.369071960;84;75;68;1;-0.577350;0.577350;0.577350
-29.121486664;18.233375549;12.452220917;136;133;160;1;-0.577350;0.577350;0.577350
-26.734176636;18.798526764;14.360206604;108;113;142;1;-0.577350;0.577350;0.577350
-29.291894913;18.845787048;17.105657578;150;158;179;1;-0.577350;0.577350;0.577350
-33.077831268;20.648025513;13.390615463;75;75;111;1;-0.577350;0.577350;0.577350
-35.481254578;20.435445786;15.107114792;118;122;170;1;-0.577350;0.577350;0.577350
-36.957843781;19.376773834;14.641487122;193;193;227;1;-0.577350;0.577350;0.577350
-26.944568634;19.138469696;12.225143433;74;75;103;1;-0.577350;0.577350;0.577350
-33.319347382;16.559284210;10.441704750;187;193;229;1;-0.577350;0.577350;0.577350
-33.336769104;23.044130325;17.671789169;138;158;191;1;-0.577350;0.577350;0.577350
-35.826862335;14.297250748;9.153285027;248;250;249;1;-0.577350;0.577350;0.577350
-35.091850281;17.575050354;11.604966164;182;190;211;1;-0.577350;0.577350;0.577350
-35.560146332;19.643877029;14.867796898;101;99;149;1;-0.577350;0.577350;0.577350
-28.608587265;19.251987457;16.091567993;133;141;164;1;-0.577350;0.577350;0.577350
-29.248792648;18.193237305;11.507491112;74;63;93;1;-0.577350;0.577350;0.577350
-33.428852081;21.288566589;15.325922012;110;114;149;1;-0.577350;0.577350;0.577350
-28.271373749;18.597381592;10.043976784;66;59;93;1;-0.577350;0.577350;0.577350
-29.457061768;20.229856491;6.507076263;243;249;249;1;-0.577350;0.577350;0.577350
-32.493644714;18.718723297;8.422953606;163;160;167;1;-0.577350;0.577350;0.577350
-24.076877594;16.629785538;14.438559532;37;42;36;1;-0.577350;0.577350;0.577350
-29.579633713;24.082489014;11.491177559;113;117;152;1;-0.577350;0.577350;0.577350
-34.017143250;18.851110458;10.132872581;230;228;250;1;-0.577350;0.577350;0.577350
-34.145156860;19.329381943;15.982723236;157;153;176;1;-0.577350;0.577350;0.577350
-35.642692566;15.752640724;10.926496506;60;50;74;1;-0.577350;0.577350;0.577350
-29.083976746;16.224205017;14.158297539;82;68;85;1;-0.577350;0.577350;0.577350
-35.132759094;20.289747238;15.049003601;66;56;90;1;-0.577350;0.577350;0.577350
-27.627161026;18.919246674;13.638561249;141;149;170;1;-0.577350;0.577350;0.577350
-30.659227371;14.525356293;11.430648804;165;169;196;1;-0.577350;0.577350;0.577350
-25.315761566;21.584678650;16.280149460;68;70;95;1;-0.577350;0.577350;0.577350
-38.769191742;18.085762024;9.296511650;239;239;237;1;-0.577350;0.577350;0.577350
-34.628494263;20.068305969;15.140919685;79;75;98;1;-0.577350;0.577350;0.577350
-35.585353851;20.513425827;13.750940323;155;160;182;1;-0.577350;0.577350;0.577350
-34.384090424;20.533998489;14.364128113;82;83;113;1;-0.577350;0.577350;0.577350
-27.492166519;18.927614212;9.470064163;181;190;219;1;-0.577350;0.577350;0.577350
-30.540927887;20.903123856;7.133712769;245;250;255;1;-0.577350;0.577350;0.577350
-26.242767334;21.767194748;16.635894775;123;118;141;1;-0.577350;0.577350;0.577350
-32.677898407;16.649896622;6.372604370;103;86;102;1;-0.577350;0.577350;0.577350
-33.072113037;20.105386734;12.855172157;146;165;207;1;-0.577350;0.577350;0.577350
-27.980785370;18.730104446;8.758139610;251;251;249;1;-0.577350;0.577350;0.577350
-26.279010773;16.316291809;11.168061256;27;27;51;1;-0.577350;0.577350;0.577350
-35.382408142;19.732715607;14.408544540;190;195;251;1;-0.577350;0.577350;0.577350
-29.935211182;13.908579826;10.457250595;95;91;116;1;-0.577350;0.577350;0.577350
-31.959386826;24.681650162;14.625810623;236;240;243;1;-0.577350;0.577350;0.577350
-26.650257111;20.761096954;15.647627831;105;112;130;1;-0.577350;0.577350;0.577350
-32.965717316;19.992582321;16.905496597;161;161;185;1;-0.577350;0.577350;0.577350
-31.844152451;23.052051544;12.330475807;184;190;212;1;-0.577350;0.577350;0.577350
-29.263284683;24.357925415;11.000303268;111;107;134;1;-0.577350;0.577350;0.577350
-32.565902710;22.401224136;12.060057640;54;50;49;1;-0.577350;0.577350;0.577350
-32.577045441;20.123165131;9.652287483;61;56;86;1;-0.577350;0.577350;0.577350
-33.144111633;20.434167862;16.760002136;165;172;190;1;-0.577350;0.577350;0.577350
-30.650568008;19.134414673;17.175039291;89;83;97;1;-0.577350;0.577350;0.577350
-29.287078857;19.575481415;15.850538254;189;191;229;1;-0.577350;0.577350;0.577350
-30.937923431;20.561342239;16.946939468;39;35;68;1;-0.577350;0.577350;0.577350
-35.033542633;18.390331268;11.554197311;60;58;59;1;-0.577350;0.577350;0.577350
-35.418704987;16.587751389;9.488338470;182;193;215;1;-0.577350;0.577350;0.577350
-28.454845428;15.958925247;10.411639214;100;100;126;1;-0.577350;0.577350;0.577350
-28.197397232;18.657056808;17.797780991;102;105;122;1;-0.577350;0.577350;0.577350
-26.863143921;19.196949005;12.334051132;112;117;136;1;-0.577350;0.577350;0.577350
-30.381700516;15.361829758;9.717090607;191;205;231;1;-0.577350;0.577350;0.577350
-33.423908234;19.073154449;8.985046387;134;140;154;1;-0.577350;0.577350;0.577350
-35.395183563;18.437185287;8.123929977;96;93;124;1;-0.577350;0.577350;0.577350
-30.154464722;14.701054573;12.689608574;236;244;247;1;-0.577350;0.577350;0.577350
-27.928396225;18.769227982;13.414590836;87;84;95;1;-0.577350;0.577350;0.577350
-34.833766937;17.553153992;9.296793938;97;94;111;1;-0.577350;0.577350;0.577350
-31.348903656;20.870300293;11.860845566;72;82;144;1;-0.577350;0.577350;0.577350
-27.402547836;19.838521957;18.214874268;190;200;227;1;-0.577350;0.577350;0.577350
-26.408349991;15.696397781;9.524152756;93;93;121;1;-0.577350;0.577350;0.577350
-28.243789673;18.648464203;17.555995941;83;73;98;1;-0.577350;0.577350;0.577350
-28.655433655;19.694995880;16.771205902;82;84;97;1;-0.577350;0.577350;0.577350
-33.313098907;19.155540466;16.306999207;204;177;230;1;-0.577350;0.577350;0.577350
-28.311042786;15.659229279;10.677881241;163;169;193;1;-0.577350;0.577350;0.577350
-27.677143097;20.110864639;17.595716476;75;62;92;1;-0.577350;0.577350;0.577350
-35.241134644;20.666694641;14.627317429;99;108;163;1;-0.577350;0.577350;0.577350
-30.166078568;15.926681519;16.849039078;189;204;227;1;-0.577350;0.577350;0.577350
-28.042968750;18.733036041;17.371391296;124;126;151;1;-0.577350;0.577350;0.577350
-35.760578156;16.537248611;10.589714050;58;54;55;1;-0.577350;0.577350;0.577350
-29.967580795;22.130939484;16.504310608;202;207;227;1;-0.577350;0.577350;0.577350
-26.228618622;20.773685455;15.860009193;86;82;119;1;-0.577350;0.577350;0.577350
-37.030635834;18.667356491;14.251070023;86;87;117;1;-0.577350;0.577350;0.577350
-31.313434601;14.609496117;10.637727737;151;153;178;1;-0.577350;0.577350;0.577350
-37.013061523;20.004728317;14.475014687;190;203;245;1;-0.577350;0.577350;0.577350
-26.570514679;19.328027725;11.387941360;136;135;166;1;-0.577350;0.577350;0.577350
-27.463699341;17.881748199;14.512131691;119;117;141;1;-0.577350;0.577350;0.577350
-33.199581146;21.664941788;16.221822739;143;144;172;1;-0.577350;0.577350;0.577350
-34.558437347;15.939943314;11.198586464;238;242;245;1;-0.577350;0.577350;0.577350
-28.559469223;18.530057907;12.806759834;241;252;255;1;-0.577350;0.577350;0.577350
-33.709281921;21.263612747;15.693180084;89;93;167;1;-0.577350;0.577350;0.577350
-30.346549988;23.362634659;15.886487007;118;124;158;1;-0.577350;0.577350;0.577350
-29.250522614;18.256263733;12.464284897;161;156;196;1;-0.577350;0.577350;0.577350
-31.241996765;24.695583344;12.744894028;200;200;212;1;-0.577350;0.577350;0.577350
-27.331335068;19.028348923;13.292052269;54;54;66;1;-0.577350;0.577350;0.577350
-32.601997375;22.595386505;10.677915573;75;83;120;1;-0.577350;0.577350;0.577350
-27.732488632;18.866094589;10.266762733;108;124;139;1;-0.577350;0.577350;0.577350
-32.889663696;19.406467438;9.943515778;87;83;100;1;-0.577350;0.577350;0.577350
-30.641006470;13.744532585;10.969402313;169;175;197;1;-0.577350;0.577350;0.577350
-38.853591919;18.190469742;11.487079620;154;160;186;1;-0.577350;0.577350;0.577350
-30.759609222;19.646606445;17.081771851;238;242;243;1;-0.577350;0.577350;0.577350
-22.905473709;17.078554153;15.007718086;127;141;154;1;-0.577350;0.577350;0.577350
-35.443943024;18.427841187;12.263438225;250;252;251;1;-0.577350;0.577350;0.577350
-26.459897995;18.725475311;14.287587166;93;101;140;1;-0.577350;0.577350;0.577350
-31.675306320;23.473766327;13.429624557;128;117;149;1;-0.577350;0.577350;0.577350
-28.419094086;18.531024933;16.601768494;130;134;159;1;-0.577350;0.577350;0.577350
-38.358673096;18.583143234;10.565110207;234;236;235;1;-0.577350;0.577350;0.577350
-32.297073364;19.640924454;13.097419739;81;75;87;1;-0.577350;0.577350;0.577350
-32.767967224;22.992572784;16.471946716;153;167;193;1;-0.577350;0.577350;0.577350
-27.143501282;17.430467606;15.046312332;88;85;104;1;-0.577350;0.577350;0.577350
-39.458992004;17.892707825;10.139798164;202;201;233;1;-0.577350;0.577350;0.577350
-27.132131577;19.117347717;13.181677818;141;154;171;1;-0.577350;0.577350;0.577350
-30.747030258;20.430292130;16.347934723;135;136;157;1;-0.577350;0.577350;0.577350
-27.901248932;22.240533829;9.712182999;230;233;250;1;-0.577350;0.577350;0.577350
-33.137786865;18.815439224;16.420343399;101;97;120;1;-0.577350;0.577350;0.577350
-33.306247711;16.817417145;7.733182907;84;82;103;1;-0.577350;0.577350;0.577350
-29.936229706;16.103315353;12.016256332;55;43;45;1;-0.577350;0.577350;0.577350
-35.650882721;17.493053436;9.725446701;112;109;136;1;-0.577350;0.577350;0.577350
-26.982700348;19.179367065;13.254637718;123;130;156;1;-0.577350;0.577350;0.577350
-29.700134277;22.802053452;16.790132523;241;251;250;1;-0.577350;0.577350;0.577350
-29.282081604;18.267576218;15.255133629;247;251;252;1;-0.577350;0.577350;0.577350
-28.053314209;18.753993988;10.941297531;110;116;142;1;-0.577350;0.577350;0.577350
-30.085506439;14.136096001;9.925167084;236;250;253;1;-0.577350;0.577350;0.577350
-27.552600861;19.429147720;13.564598083;108;109;137;1;-0.577350;0.577350;0.577350
-32.353096008;16.874027252;5.851788521;126;97;89;1;-0.577350;0.577350;0.577350
-34.805053711;19.796249390;16.052221298;153;173;226;1;-0.577350;0.577350;0.577350
-26.297386169;19.453937531;11.230798721;40;42;63;1;-0.577350;0.577350;0.577350
-32.772895813;22.049194336;16.864315033;143;146;163;1;-0.577350;0.577350;0.577350
-29.707414627;20.736324310;5.645192623;195;214;246;1;-0.577350;0.577350;0.577350
-31.817718506;19.685749054;9.557668686;91;86;108;1;-0.577350;0.577350;0.577350
-27.619014740;19.144824982;10.814974785;71;49;51;1;-0.577350;0.577350;0.577350
-25.881923676;22.212305069;16.266996384;104;112;123;1;-0.577350;0.577350;0.577350
-26.162996292;20.936090469;15.359389305;32;36;71;1;-0.577350;0.577350;0.577350
-29.121034622;18.338001251;12.478622437;208;218;243;1;-0.577350;0.577350;0.577350
-31.313102722;21.364450455;17.871824265;47;47;75;1;-0.577350;0.577350;0.577350
-28.356555939;18.642013550;11.494774818;159;160;188;1;-0.577350;0.577350;0.577350
-34.525810242;19.360824585;9.279634476;50;30;32;1;-0.577350;0.577350;0.577350
-23.666265488;18.109119415;15.341396332;160;178;224;1;-0.577350;0.577350;0.577350
-32.130989075;20.676361084;16.709257126;240;250;251;1;-0.577350;0.577350;0.577350
-32.054946899;20.794361115;12.355277061;115;119;157;1;-0.577350;0.577350;0.577350
-35.064918518;14.508533478;12.208477974;238;240;239;1;-0.577350;0.577350;0.577350
-27.808231354;18.862804413;10.344756126;135;137;160;1;-0.577350;0.577350;0.577350
-30.590227127;21.338668823;8.689975739;188;195;223;1;-0.577350;0.577350;0.577350
-30.957977295;20.271436691;7.831227303;41;37;36;1;-0.577350;0.577350;0.577350
-33.431804657;19.657176971;17.126155853;150;157;173;1;-0.577350;0.577350;0.577350
-27.507556915;18.985580444;9.900424957;129;126;171;1;-0.577350;0.577350;0.577350
-29.212341309;18.315549850;12.382238388;248;247;255;1;-0.577350;0.577350;0.577350
-33.318645477;21.410839081;16.212745667;75;52;70;1;-0.577350;0.577350;0.577350
-30.577680588;16.135461807;16.588205338;147;152;174;1;-0.577350;0.577350;0.577350
-32.222030640;19.448951721;16.456878662;59;62;79;1;-0.577350;0.577350;0.577350
-30.084270477;21.081474304;15.110916138;87;79;102;1;-0.577350;0.577350;0.577350
-29.537302017;14.481300354;11.622864723;99;100;121;1;-0.577350;0.577350;0.577350
-36.113628387;21.058456421;11.685173988;58;53;47;1;-0.577350;0.577350;0.577350
-29.520690918;22.899768829;8.888606071;47;46;44;1;-0.577350;0.577350;0.577350
-26.832267761;17.467451096;11.537263870;26;31;34;1;-0.577350;0.577350;0.577350
-35.517944336;18.203580856;11.231248856;50;47;38;1;-0.577350;0.577350;0.577350
-33.632633209;19.750980377;16.352087021;164;180;203;1;-0.577350;0.577350;0.577350
-28.094280243;18.762199402;15.248958588;104;112;133;1;-0.577350;0.577350;0.577350
-30.053117752;19.846986771;16.950748444;88;59;89;1;-0.577350;0.577350;0.577350
-38.251987457;18.765455246;10.125969887;235;235;233;1;-0.577350;0.577350;0.577350
-39.149528503;17.521219254;10.770683289;127;124;141;1;-0.577350;0.577350;0.577350
-29.661428452;20.053892136;14.385236740;91;91;101;1;-0.577350;0.577350;0.577350
-33.482894897;21.908470154;17.461376190;84;70;147;1;-0.577350;0.577350;0.577350
-36.402282715;13.915681839;7.229179382;192;199;218;1;-0.577350;0.577350;0.577350
-26.416578293;21.878559113;14.624347687;219;232;251;1;-0.577350;0.577350;0.577350
-29.068880081;22.185531616;8.377997398;96;92;127;1;-0.577350;0.577350;0.577350
-29.583011627;21.318374634;6.570547104;164;184;234;1;-0.577350;0.577350;0.577350
-35.535778046;19.879140854;13.309124947;234;244;255;1;-0.577350;0.577350;0.577350
-34.190208435;19.536857605;9.259837151;151;159;180;1;-0.577350;0.577350;0.577350
-37.018218994;17.291713715;9.340678215;40;37;66;1;-0.577350;0.577350;0.577350
-30.929676056;20.428272247;7.501853943;96;90;116;1;-0.577350;0.577350;0.577350
-28.600013733;18.575874329;10.806919098;225;233;252;1;-0.577350;0.577350;0.577350
-28.774394989;18.513624191;18.624795914;89;87;108;1;-0.577350;0.577350;0.577350
-28.135276794;18.760744095;11.023540497;104;107;140;1;-0.577350;0.577350;0.577350
-31.257509232;23.507911682;9.593805313;102;102;104;1;-0.577350;0.577350;0.577350
-30.530158997;22.554239273;15.202363968;94;77;83;1;-0.577350;0.577350;0.577350
-32.975681305;19.580247879;17.199190140;112;121;178;1;-0.577350;0.577350;0.577350
-26.685636520;22.181335449;15.920012474;60;69;108;1;-0.577350;0.577350;0.577350
-29.279663086;18.327651978;18.422012329;169;169;207;1;-0.577350;0.577350;0.577350
-35.946743011;20.864379883;14.759821892;129;135;185;1;-0.577350;0.577350;0.577350
-37.707443237;16.947811127;9.357686996;238;238;238;1;-0.577350;0.577350;0.577350
-28.544933319;20.144176483;9.802064896;205;203;240;1;-0.577350;0.577350;0.577350
-32.386322021;20.167379379;13.376631737;169;176;192;1;-0.577350;0.577350;0.577350
-30.250610352;21.530191422;15.558541298;123;116;134;1;-0.577350;0.577350;0.577350
-30.665767670;21.032106400;8.926318169;229;231;246;1;-0.577350;0.577350;0.577350
-27.129287720;19.160661697;11.764031410;112;104;128;1;-0.577350;0.577350;0.577350
-25.977859497;22.203205109;14.244643211;56;52;41;1;-0.577350;0.577350;0.577350
-35.418655396;15.714984894;12.200771332;157;165;186;1;-0.577350;0.577350;0.577350
-31.578649521;21.153747559;9.440136909;228;228;236;1;-0.577350;0.577350;0.577350
-32.736225128;14.187224388;13.059592247;165;156;173;1;-0.577350;0.577350;0.577350
-25.877790451;16.859115601;12.101058006;112;119;147;1;-0.577350;0.577350;0.577350
-27.279346466;20.560056686;9.273584366;47;39;36;1;-0.577350;0.577350;0.577350
-29.750894547;18.140007019;7.539616585;64;48;51;1;-0.577350;0.577350;0.577350
-27.075683594;19.185939789;13.325266838;87;84;103;1;-0.577350;0.577350;0.577350
-27.754013062;18.842908859;14.322734833;183;188;218;1;-0.577350;0.577350;0.577350
-33.891044617;19.223518372;10.135153770;125;126;147;1;-0.577350;0.577350;0.577350
-28.551858902;19.555183411;15.569505692;143;139;174;1;-0.577350;0.577350;0.577350
-38.307460785;16.403179169;9.477897644;227;227;227;1;-0.577350;0.577350;0.577350
-26.426391602;22.022396088;16.592050552;110;112;151;1;-0.577350;0.577350;0.577350
-29.253253937;19.196983337;16.038642883;205;207;246;1;-0.577350;0.577350;0.577350
-31.293336868;21.180198669;17.448688507;152;158;172;1;-0.577350;0.577350;0.577350
-30.620536804;14.404880524;9.684118271;159;165;177;1;-0.577350;0.577350;0.577350
-33.515399933;20.663501740;14.353377342;83;87;132;1;-0.577350;0.577350;0.577350
-31.131973267;23.216154099;9.912974358;96;83;100;1;-0.577350;0.577350;0.577350
-35.617080688;18.695938110;7.525580406;59;45;42;1;-0.577350;0.577350;0.577350
-33.518810272;20.860363007;16.377214432;147;155;178;1;-0.577350;0.577350;0.577350
-32.099750519;21.828456879;8.677990913;63;47;76;1;-0.577350;0.577350;0.577350
-29.479848862;14.351543427;10.100819588;162;171;202;1;-0.577350;0.577350;0.577350
-31.133403778;23.512449265;13.791445732;209;223;250;1;-0.577350;0.577350;0.577350
-28.444927216;18.672161102;14.511849403;83;69;84;1;-0.577350;0.577350;0.577350
-31.816524506;14.442031860;10.953287125;106;99;115;1;-0.577350;0.577350;0.577350
-34.111583710;17.983453751;9.285408020;81;74;90;1;-0.577350;0.577350;0.577350
-30.222932816;19.857679367;17.264074326;145;156;176;1;-0.577350;0.577350;0.577350
-28.364933014;18.705949783;17.746191025;63;62;76;1;-0.577350;0.577350;0.577350
-34.495918274;19.323038101;9.147299767;85;57;53;1;-0.577350;0.577350;0.577350
-30.673015594;22.822408676;8.385839462;233;238;241;1;-0.577350;0.577350;0.577350
-27.678256989;18.968099594;9.982792854;86;89;108;1;-0.577350;0.577350;0.577350
-33.358268738;17.006250381;7.536912918;81;73;70;1;-0.577350;0.577350;0.577350
-33.742416382;22.103069305;15.655974388;85;89;116;1;-0.577350;0.577350;0.577350
-30.848464966;23.377544403;10.084953308;73;67;95;1;-0.577350;0.577350;0.577350
-31.031713486;14.238626480;10.732962608;89;88;93;1;-0.577350;0.577350;0.577350
-39.357089996;17.415983200;11.595333099;156;152;167;1;-0.577350;0.577350;0.577350
-27.346448898;19.101894379;12.843455315;61;55;103;1;-0.577350;0.577350;0.577350
-28.057376862;21.328830719;9.615748405;192;204;230;1;-0.577350;0.577350;0.577350
-30.652053833;22.981143951;16.486715317;134;152;188;1;-0.577350;0.577350;0.577350
-38.295997620;18.485454559;10.886649132;124;125;143;1;-0.577350;0.577350;0.577350
-28.093725204;19.505905151;14.555172920;111;111;135;1;-0.577350;0.577350;0.577350
-31.879308701;20.932846069;11.356870651;210;216;242;1;-0.577350;0.577350;0.577350
-29.501949310;18.288492203;12.156857491;219;231;255;1;-0.577350;0.577350;0.577350
-32.056545258;21.225664139;8.512610435;171;181;208;1;-0.577350;0.577350;0.577350
-27.123634338;18.832588196;13.098162651;73;85;125;1;-0.577350;0.577350;0.577350
-28.942968369;18.505884171;14.687450409;163;166;197;1;-0.577350;0.577350;0.577350
-30.816364288;20.525381088;8.607786179;61;59;64;1;-0.577350;0.577350;0.577350
-30.126205444;23.043333054;17.081373215;164;169;201;1;-0.577350;0.577350;0.577350
-33.882080078;18.243322372;9.129762650;167;177;204;1;-0.577350;0.577350;0.577350
-29.935405731;23.432579041;10.555397034;98;98;108;1;-0.577350;0.577350;0.577350
-28.212253571;19.935985565;16.894590378;66;49;55;1;-0.577350;0.577350;0.577350
-30.415275574;21.984861374;16.123220444;150;154;181;1;-0.577350;0.577350;0.577350
-35.466823578;18.760295868;9.964544296;123;122;162;1;-0.577350;0.577350;0.577350
-28.243173599;18.775869370;17.874794006;156;173;189;1;-0.577350;0.577350;0.577350
-28.581689835;18.873352051;17.116359711;67;59;83;1;-0.577350;0.577350;0.577350
-26.237346649;21.882112503;16.827247620;167;181;230;1;-0.577350;0.577350;0.577350
