//X;Y;Z;Scalar field;C2C absolute distances;Illuminance (PCV)
-29.690200806;20.187000275;6.612699986;208.000000;0.805314;0.906780
-28.093799591;19.824800491;6.763000011;208.000000;0.473538;0.919492
-29.158500671;20.298000336;7.181900024;208.000000;1.369534;0.940678
-29.140600204;19.728200912;5.970200062;208.000000;0.538789;0.864407
-29.463600159;19.717300415;6.062600136;208.000000;0.260166;0.877119
-29.247499466;19.638099670;6.067500114;208.000000;0.402178;0.881356
-29.408700943;19.653099060;6.920199871;208.000000;0.688195;0.868644
-29.064100266;19.938100815;5.910799980;208.000000;0.716759;0.885593
-29.822099686;19.512500763;6.867000103;208.000000;0.477615;0.855932
-28.001199722;20.147899628;6.350100040;208.000000;0.733008;0.889831
-27.892200470;20.423799515;5.897200108;208.000000;1.126439;0.877119
-29.685199738;19.824800491;7.567699909;208.000000;1.210402;0.974576
-29.215000153;20.202699661;7.069699764;208.000000;1.218090;0.915254
-30.120899200;18.667100906;8.056300163;208.000000;0.953777;0.944915
-28.965000153;19.882799149;7.197000027;208.000000;1.146624;0.940678
-27.920099258;20.344499588;7.302800179;208.000000;0.589499;0.949153
-29.517299652;19.544399261;6.941699982;208.000000;0.646890;0.881356
-29.541400909;20.183700562;6.526199818;208.000000;0.769581;0.923729
-28.242300034;20.215099335;6.285500050;208.000000;0.936664;0.885593
-29.563199997;20.132999420;7.029600143;208.000000;1.114148;0.889831
-28.957899094;19.631200790;5.561500072;208.000000;0.541130;0.864407
-29.236600876;19.532600403;6.151700020;208.000000;0.389989;0.864407
-29.979299545;19.727600098;7.511099815;208.000000;1.052595;0.940678
-29.237400055;19.663200378;5.783400059;208.000000;0.490716;0.860169
-28.960699081;19.675300598;6.127399921;208.000000;0.640333;0.877119
-28.199800491;20.252799988;5.974899769;208.000000;0.982148;0.927966
-29.591400146;19.704999924;6.848000050;208.000000;0.683348;0.919492
-28.955299377;19.625400543;5.981500149;208.000000;0.556714;0.877119
-28.385299683;20.126399994;6.895199776;208.000000;0.748412;0.889831
-29.321500778;19.441499710;7.590899944;208.000000;1.233178;0.911017
-28.743499756;20.113399506;7.191100121;208.000000;1.109661;0.923729
-28.749399185;19.684700012;6.060200214;208.000000;0.488970;0.834746
-29.336599350;19.831399918;6.053999901;208.000000;0.429252;0.860169
-29.472299576;19.542800903;6.554200172;208.000000;0.362305;0.902542
-29.686199188;19.694099426;7.314099789;208.000000;0.945528;0.919492
-28.400499344;19.739200592;5.596399784;208.000000;0.409244;0.868644
-29.433799744;19.910600662;6.886799812;208.000000;0.851388;0.889831
-29.650699615;20.057800293;6.510700226;208.000000;0.645252;0.927966
-29.355199814;20.162300110;6.085299969;208.000000;0.680962;0.885593
-28.890699387;19.911699295;5.864099979;208.000000;0.705494;0.855932
-29.263500214;19.537700653;7.397099972;208.000000;1.076964;0.927966
-29.300399780;19.694499969;6.262000084;208.000000;0.431738;0.902542
-29.269800186;20.374099731;7.149899960;208.000000;1.393693;0.936441
-29.807500839;19.726499557;7.181200027;208.000000;0.823913;0.919492
-28.979799271;20.018499374;6.408699989;208.000000;0.897349;0.898305
-29.563199997;19.639299393;7.182899952;208.000000;0.884990;0.927966
-28.772600174;20.116899490;7.078299999;208.000000;1.124873;0.923729
-28.994100571;19.813199997;6.014400005;208.000000;0.702744;0.877119
-28.508800507;20.243000031;6.685200214;208.000000;0.942943;0.915254
-29.344699860;19.947299957;6.159699917;208.000000;0.528425;0.872881
-29.474100113;20.298299789;7.153200150;208.000000;1.318059;0.953390
-29.430299759;20.204599380;7.050000191;208.000000;1.185765;0.923729
-28.877599716;19.809099197;5.866199970;208.000000;0.613427;0.860169
-29.046600342;20.187900543;7.414999962;208.000000;1.465082;0.923729
-28.938899994;19.621799469;5.812300205;208.000000;0.524474;0.877119
-28.964199066;20.042499542;6.013500214;208.000000;0.848394;0.915254
-29.633399963;19.864900589;6.014999866;208.000000;0.292322;0.877119
-29.197399139;19.792800903;6.072599888;208.000000;0.514065;0.834746
-29.569299698;20.105499268;6.848700047;208.000000;0.946326;0.898305
-28.970600128;19.895599365;6.268000126;208.000000;0.792047;0.915254
-28.833999634;19.788900375;6.543799877;208.000000;0.813759;0.911017
-28.559600830;19.798400879;6.517899990;208.000000;0.757044;0.855932
-27.914499283;20.424999237;6.299499989;208.000000;0.867516;0.919492
-28.859300613;19.595699310;6.116600037;208.000000;0.522283;0.868644
-29.331499100;19.921600342;6.801700115;208.000000;0.821888;0.877119
-29.266099930;19.611900330;7.521900177;208.000000;1.216326;0.944915
-28.739700317;20.231599808;7.116700172;208.000000;1.124267;0.906780
-29.382099152;19.958499908;7.141200066;208.000000;1.057300;0.915254
-27.952600479;20.338600159;5.949100018;208.000000;1.086247;0.898305
-28.205499649;19.850599289;6.062099934;208.000000;0.585651;0.877119
-28.673500061;19.727500916;6.137300014;208.000000;0.531167;0.834746
-29.664899826;19.686700821;7.464900017;208.000000;1.067539;0.949153
-29.665000916;20.046899796;6.030799866;208.000000;0.458643;0.957627
-29.010099411;19.810199738;6.468599796;208.000000;0.708428;0.894068
-29.382799149;20.118700027;6.955699921;208.000000;1.064097;0.936441
-28.964300156;20.498899460;6.923299789;208.000000;1.420921;0.898305
-29.312900543;19.953500748;5.981400013;208.000000;0.540614;0.864407
-29.397399902;19.358299255;7.464000225;208.000000;1.089707;0.915254
-29.487100601;19.928600311;6.032299995;208.000000;0.415113;0.864407
-29.051900864;20.097200394;6.073299885;208.000000;0.818906;0.881356
-28.996099472;20.584999084;7.197400093;208.000000;1.503631;0.932203
-29.489200592;19.648199081;6.591100216;208.000000;0.473910;0.906780
-27.869899750;20.316900253;6.103300095;208.000000;0.962480;0.881356
-29.196599960;19.551300049;5.871200085;208.000000;0.466723;0.847458
-28.873399734;19.599599838;6.679800034;208.000000;0.712992;0.898305
-28.928800583;19.822500229;6.164700031;208.000000;0.729959;0.843220
-28.747800827;19.709400177;6.321100235;208.000000;0.660116;0.851695
-29.412500381;19.470800400;7.414800167;208.000000;1.060737;0.940678
-28.864000320;20.098800659;6.499300003;208.000000;1.031954;0.906780
-28.701999664;19.977500916;6.129899979;208.000000;0.745833;0.885593
-28.324800491;20.529600143;7.275599957;208.000000;0.947381;0.949153
-29.287300110;20.049299240;7.302899837;208.000000;1.245972;0.932203
-25.484600067;17.884899139;4.117000103;208.000000;0.407432;0.877119
-28.026399612;20.260299683;7.082099915;208.000000;0.510864;0.919492
-28.630899429;19.784799576;6.442699909;208.000000;0.722492;0.868644
-29.366600037;19.637100220;6.114799976;208.000000;0.297607;0.936441
-28.860399246;19.609600067;5.614500046;208.000000;0.445749;0.868644
-29.617000580;19.724700928;6.706200123;208.000000;0.618628;0.936441
-28.834199905;20.170299530;6.129799843;208.000000;0.956969;0.889831
-29.545000076;19.647600174;6.430699825;208.000000;0.407148;0.894068
-28.675699234;20.799499512;6.426499844;208.000000;1.444435;0.919492
-24.725400925;17.314500809;4.485300064;208.000000;0.340491;0.894068
-29.639200211;19.584899902;7.009799957;208.000000;0.705273;0.898305
-27.737699509;20.025299072;7.200799942;208.000000;0.240238;0.911017
-29.767400742;19.589700699;7.553199768;208.000000;1.068290;0.919492
-29.549299240;19.796100616;6.032299995;208.000000;0.273690;0.855932
-29.131000519;19.621799469;7.492499828;208.000000;1.210695;0.919492
-29.250400543;20.009599686;6.042600155;208.000000;0.620221;0.877119
-27.869300842;19.931499481;6.416299820;208.000000;0.552567;0.860169
-28.322399139;19.806100845;5.777400017;208.000000;0.525962;0.915254
-28.698499680;20.311500549;6.612999916;208.000000;1.156904;0.885593
-28.716899872;19.911699295;6.026299953;208.000000;0.656079;0.847458
-23.822999954;16.807100296;4.489600182;208.000000;0.244459;0.902542
-29.213399887;19.602300644;6.263299942;208.000000;0.426944;0.915254
-29.087600708;19.574899673;6.200099945;208.000000;0.479100;0.898305
-29.103799820;20.140300751;7.061699867;208.000000;1.190625;0.911017
-29.645200729;19.671400070;6.486599922;208.000000;0.433455;0.877119
-29.372999191;19.576599121;5.988999844;208.000000;0.270749;0.898305
-28.341100693;20.584499359;7.096600056;208.000000;0.958035;0.957627
-28.051200867;20.234500885;6.987500191;208.000000;0.498937;0.923729
-29.757400513;19.275100708;7.274899960;208.000000;0.736400;0.919492
-28.815200806;19.789899826;6.921700001;208.000000;0.982171;0.932203
-29.696500778;20.072399139;7.418200016;208.000000;1.250460;0.966102
-28.220399857;19.822399139;5.553299904;208.000000;0.537824;0.872881
-29.957300186;19.656200409;7.211999893;208.000000;0.768088;0.906780
-29.768499374;19.775999069;6.565700054;208.000000;0.530404;0.885593
-29.243099213;20.675500870;7.154799938;208.000000;1.608076;0.940678
-29.440799713;20.031299591;6.869599819;208.000000;0.942360;0.906780
-29.167400360;20.185499191;7.173299789;208.000000;1.275861;0.932203
-28.929599762;20.001499176;6.182199955;208.000000;0.862608;0.847458
-27.874099731;19.976699829;6.288300037;208.000000;0.679149;0.868644
-29.111099243;19.959299088;6.170300007;208.000000;0.693136;0.902542
-28.742500305;20.171300888;6.945899963;208.000000;1.101733;0.911017
-29.555299759;19.731500626;5.914500237;208.000000;0.255370;0.855932
-29.693000793;20.291500092;7.201499939;208.000000;1.301152;0.932203
-28.492399216;19.873500824;6.282999992;208.000000;0.676926;0.885593
-29.629100800;19.948099136;6.102700233;208.000000;0.369432;0.906780
-28.346900940;20.126499176;6.726799965;208.000000;0.747396;0.906780
-28.997699738;20.128799438;6.418600082;208.000000;0.955145;0.877119
-27.804800034;20.152200699;7.135099888;208.000000;0.313262;0.915254
-28.935699463;20.714799881;7.140399933;208.000000;1.508556;0.961864
-27.998300552;20.101299286;6.260200024;208.000000;0.794959;0.894068
-29.468200684;19.514400482;6.687200069;208.000000;0.420445;0.877119
-28.446300507;19.774099350;6.387800217;208.000000;0.635353;0.911017
-29.180500031;19.565599442;5.771999836;208.000000;0.523741;0.906780
-28.718000412;19.898300171;6.353300095;208.000000;0.799471;0.830508
-29.105400085;19.475799561;7.596600056;208.000000;1.146045;0.936441
-29.821399689;19.286800385;6.772500038;208.000000;0.310532;0.894068
-29.050100327;20.175100327;7.268099785;208.000000;1.358904;0.949153
-27.980100632;20.374300003;7.158400059;208.000000;0.586276;0.953390
-29.124399185;20.645700455;7.054599762;208.000000;1.563538;0.940678
-27.969800949;20.246200562;6.298500061;208.000000;0.797626;0.864407
-29.080900192;19.529199600;7.508200169;208.000000;1.130093;0.940678
-29.245700836;20.057800293;6.282400131;208.000000;0.704003;0.902542
-28.794900894;19.843799591;5.913199902;208.000000;0.602459;0.822034
-28.285299301;15.910799980;9.037099838;208.000000;1.022642;0.953390
-28.325700760;20.777799606;7.117899895;208.000000;1.095326;0.932203
-29.128999710;18.762100220;3.257299900;208.000000;0.303065;0.872881
-29.635400772;19.607299805;7.108799934;208.000000;0.779897;0.902542
-28.793500900;19.994699478;6.183800220;208.000000;0.809911;0.889831
-29.290500641;20.611700058;7.343500137;208.000000;1.689248;0.961864
-29.649700165;19.739099503;6.154500008;208.000000;0.186641;0.911017
-29.835300446;19.550199509;6.968999863;208.000000;0.557282;0.911017
-28.574699402;19.963199615;6.238599777;208.000000;0.761753;0.881356
-28.731100082;20.255599976;7.317500114;208.000000;1.161848;0.923729
-28.919500351;19.837900162;5.696599960;208.000000;0.654695;0.851695
-29.708700180;19.746099472;6.779099941;208.000000;0.678762;0.889831
-29.222900391;19.645099640;5.652200222;208.000000;0.572996;0.915254
-29.145700455;19.920200348;6.387700081;208.000000;0.716381;0.889831
-28.351900101;19.784099579;6.595799923;208.000000;0.774284;0.860169
-27.976600647;19.903799057;6.571499825;208.000000;0.486950;0.902542
-29.829000473;19.627300262;7.420700073;208.000000;0.951606;0.936441
-29.029800415;20.448099136;6.855100155;208.000000;1.355886;0.911017
-28.384099960;19.899999619;6.640799999;208.000000;0.781303;0.915254
-28.509199142;20.438100815;6.775700092;208.000000;1.007873;0.898305
-28.970600128;19.829399109;6.624199867;208.000000;0.783305;0.927966
-27.893299103;20.024900436;6.389299870;208.000000;0.621123;0.902542
-29.550699234;20.289499283;6.772999763;208.000000;1.005681;0.919492
-28.962099075;20.136499405;6.152200222;208.000000;0.917312;0.902542
-29.365400314;19.748100281;5.956500053;208.000000;0.360173;0.860169
-28.051200867;20.160699844;6.546599865;208.000000;0.616626;0.911017
-29.289400101;19.739599228;6.399700165;208.000000;0.530612;0.898305
-27.901399612;20.495300293;7.500199795;208.000000;0.806641;0.953390
-28.794200897;20.194900513;6.405300140;208.000000;1.081075;0.860169
-29.381700516;19.899299622;7.003300190;208.000000;0.919025;0.923729
-28.631000519;20.868400574;6.538799763;208.000000;1.420122;0.932203
-28.381200790;19.851100922;5.658899784;208.000000;0.526162;0.881356
-29.461200714;19.656400681;6.233699799;208.000000;0.287560;0.881356
-28.026500702;20.030500412;6.516699791;208.000000;0.582713;0.915254
-29.011100769;20.202999115;7.090600014;208.000000;1.280310;0.919492
-29.629499435;19.643899918;6.628600121;208.000000;0.518283;0.826271
-24.741800308;17.105699539;4.117899895;208.000000;0.392954;0.864407
-29.725599289;19.849899292;7.325099945;208.000000;1.029718;0.936441
-28.488399506;20.065099716;7.115499973;208.000000;0.841367;0.949153
-28.781499863;19.742200851;6.152400017;208.000000;0.591317;0.834746
-28.886800766;19.756500244;6.389500141;208.000000;0.729762;0.902542
-29.580999374;19.517599106;6.847400188;208.000000;0.564214;0.902542
-24.015100479;20.237499237;3.104300022;208.000000;0.242310;0.932203
-27.922700882;20.009899139;5.670599937;208.000000;0.697900;0.834746
-28.886600494;19.586799622;6.331900120;208.000000;0.611134;0.919492
-28.177600861;20.388299942;5.731299877;208.000000;1.098634;0.881356
-28.639799118;19.706100464;6.651999950;208.000000;0.819899;0.915254
-29.818199158;19.231500626;7.006700039;208.000000;0.467462;0.902542
-29.353399277;20.094299316;6.818500042;208.000000;0.976937;0.932203
-29.606000900;19.757699966;7.302100182;208.000000;1.006079;0.923729
-29.014799118;20.205400467;6.559599876;208.000000;1.055947;0.894068
-29.570299149;19.862899780;7.106400013;208.000000;0.970322;0.868644
-29.668699265;20.205999374;6.857500076;208.000000;0.999942;0.932203
-28.392700195;20.280799866;6.968900204;208.000000;0.810812;0.911017
-27.841699600;20.164499283;6.148399830;208.000000;0.861055;0.898305
-28.084499359;19.923700333;6.666600227;208.000000;0.508214;0.911017
-28.895999908;19.573699951;6.585100174;208.000000;0.644551;0.872881
-29.477199554;19.850099564;6.310400009;208.000000;0.433662;0.906780
-29.265300751;19.922500610;7.136000156;208.000000;1.043031;0.940678
-28.948600769;19.535699844;5.720699787;208.000000;0.480238;0.877119
-29.546499252;19.810199738;6.712299824;208.000000;0.679000;0.902542
-29.686399460;19.544300079;7.371500015;208.000000;0.922995;0.936441
-28.257600784;19.825199127;6.468699932;208.000000;0.728060;0.855932
-29.006000519;19.706800461;6.300799847;208.000000;0.615122;0.885593
-27.942300797;19.978500366;6.695000172;208.000000;0.387497;0.923729
-29.119499207;19.864999771;6.220600128;208.000000;0.641966;0.889831
-29.725900650;19.529300690;6.234899998;208.000000;0.162253;0.868644
-28.156099319;20.168199539;6.337699890;208.000000;0.831492;0.898305
-28.695999146;19.892200470;6.509099960;208.000000;0.863137;0.902542
-24.656900406;16.852399826;4.187300205;208.000000;0.501906;0.843220
-30.018699646;19.543800354;3.571399927;208.000000;0.302556;0.881356
-28.523899078;19.884199142;6.641300201;208.000000;0.893422;0.927966
-29.194200516;18.509300232;8.771100044;208.000000;1.574788;0.953390
-28.139400482;20.376699448;6.484000206;208.000000;0.815682;0.932203
-29.096200943;19.990900040;6.324999809;208.000000;0.766128;0.877119
-29.628200531;19.853399277;6.671999931;208.000000;0.664451;0.885593
-28.650600433;20.414100647;5.914199829;208.000000;1.109450;0.911017
-28.303100586;19.867799759;6.130000114;208.000000;0.616041;0.864407
-29.490800858;19.578100204;7.057300091;208.000000;0.762016;0.911017
-29.398599625;20.215799332;7.198599815;208.000000;1.284690;0.940678
-27.990499496;20.254600525;6.421700001;208.000000;0.714096;0.898305
-29.483499527;19.783300400;6.190599918;208.000000;0.334177;0.906780
-27.865200043;20.222099304;7.090600014;208.000000;0.385270;0.932203
-29.715599060;19.504699707;6.930900097;208.000000;0.569603;0.906780
-29.019399643;20.049499512;6.884099960;208.000000;1.047047;0.894068
-28.922000885;20.010000229;6.740200043;208.000000;0.991768;0.868644
-29.448999405;19.990299225;6.731699944;208.000000;0.821958;0.894068
-29.598199844;19.341899872;6.658100128;208.000000;0.333356;0.902542
-29.554000854;20.175899506;6.663300037;208.000000;0.850148;0.911017
-29.294900894;20.249599457;7.018499851;208.000000;1.216143;0.898305
-29.892099380;19.400199890;6.251999855;208.000000;0.282796;0.898305
-28.725200653;20.080900192;6.850900173;208.000000;1.072432;0.923729
-29.468599319;20.205999374;6.905399799;208.000000;1.068961;0.915254
-28.020900726;20.132999420;6.853400230;208.000000;0.428839;0.906780
-29.179100037;19.915000916;6.093100071;208.000000;0.603474;0.872881
-28.961700439;20.423700333;6.672500134;208.000000;1.282049;0.877119
-29.098400116;19.620000839;6.109000206;208.000000;0.536706;0.860169
-28.238899231;21.075000763;6.227099895;208.000000;1.482782;0.915254
-29.558099747;20.014299393;6.575799942;208.000000;0.680557;0.915254
-28.611499786;20.869199753;7.212399960;208.000000;1.364120;0.974576
-28.079900742;20.571500778;6.885799885;208.000000;0.778824;0.944915
-28.411800385;19.746500015;5.946499825;208.000000;0.455182;0.855932
-28.836700439;19.659000397;5.979199886;208.000000;0.490631;0.860169
-29.335699081;19.441799164;7.472099781;208.000000;1.115681;0.923729
-27.821599960;20.023000717;6.194600105;208.000000;0.762389;0.885593
-29.447399139;19.737300873;6.616399765;208.000000;0.563689;0.885593
-28.313699722;20.356700897;6.950900078;208.000000;0.781875;0.902542
-29.569400787;19.396099091;6.216599941;208.000000;0.135525;0.877119
-29.655300140;19.986299515;6.392899990;208.000000;0.514052;0.889831
-29.457599640;19.690900803;5.955599785;208.000000;0.257482;0.915254
-28.908599854;20.160600662;6.380599976;208.000000;1.022832;0.902542
-29.803600311;20.181999207;7.308000088;208.000000;1.237976;0.932203
-29.573499680;19.780799866;7.434700012;208.000000;1.127754;0.940678
-29.640600204;19.954900742;6.889900208;208.000000;0.901299;0.885593
-27.804500580;20.072299957;6.530300140;208.000000;0.474011;0.927966
-29.316600800;19.480699539;7.289800167;208.000000;0.951010;0.911017
-29.585800171;19.808700562;6.942699909;208.000000;0.820265;0.898305
-28.871099472;19.869699478;7.012000084;208.000000;1.053883;0.949153
-25.762500763;14.453700066;6.298799992;208.000000;0.434219;0.860169
-29.467500687;19.409400940;6.822500229;208.000000;0.476579;0.855932
-28.999599457;20.127599716;6.952700138;208.000000;1.150367;0.898305
-28.959699631;19.558900833;6.123700142;208.000000;0.557122;0.868644
-28.475799561;20.222799301;6.803899765;208.000000;0.877339;0.885593
-29.176200867;19.481300354;5.663199902;208.000000;0.550463;0.872881
-24.751100540;15.700499535;7.716100216;208.000000;0.769460;0.961864
-24.541200638;15.688300133;7.594999790;208.000000;0.690040;0.932203
-24.775100708;15.517000198;7.612899780;208.000000;0.715927;0.949153
-24.206399918;15.826399803;7.664100170;208.000000;0.886717;0.961864
-27.303899765;19.055099487;5.580699921;208.000000;0.216957;0.894068
-25.893600464;18.772600174;7.440800190;208.000000;0.251523;0.872881
-29.024599075;15.999600410;8.969400406;208.000000;1.135180;0.936441
-25.574199677;19.116500854;7.457499981;208.000000;0.134892;0.927966
-26.165800095;20.340799332;5.585299969;208.000000;0.227124;0.889831
-26.121500015;20.504299164;7.494500160;208.000000;0.610977;0.932203
-26.038400650;20.181699753;7.230500221;208.000000;0.395712;0.932203
-27.313699722;20.002300262;5.878300190;208.000000;0.549037;0.906780
-26.494699478;20.014699936;5.667699814;208.000000;0.254567;0.877119
-27.051599503;19.517999649;6.027900219;208.000000;0.256079;0.894068
-27.379199982;19.255599976;5.513999939;208.000000;0.175224;0.872881
-27.083999634;19.267499924;6.174900055;208.000000;0.210539;0.906780
-26.103599548;20.027799606;7.420599937;208.000000;0.612468;0.911017
-26.203599930;19.813400269;6.859200001;208.000000;0.297337;0.915254
-26.428899765;19.383499146;6.450699806;208.000000;0.318216;0.927966
-26.928100586;19.823900223;7.218800068;208.000000;0.698985;0.936441
-25.997800827;19.497200012;5.740900040;208.000000;0.387944;0.826271
-26.177799225;19.474100113;6.169799805;208.000000;0.363111;0.868644
-25.910299301;20.576900482;6.775100231;208.000000;0.203191;0.885593
-27.004800797;19.888999939;7.180399895;208.000000;0.614209;0.902542
-27.373100281;19.623500824;5.885900021;208.000000;0.262522;0.906780
-26.150400162;19.636600494;6.290100098;208.000000;0.352034;0.877119
-26.966199875;19.867900848;7.023099899;208.000000;0.527575;0.902542
-27.040500641;20.083499908;6.949299812;208.000000;0.461616;0.936441
-27.565999985;19.972700119;6.285999775;208.000000;0.637813;0.902542
-26.854400635;19.712099075;7.217299938;208.000000;0.629681;0.940678
-27.242000580;19.849899292;5.454899788;208.000000;0.255544;0.881356
-25.672599792;19.209899902;7.420300007;208.000000;0.198025;0.894068
-25.632900238;18.676300049;7.472400188;208.000000;0.154727;0.881356
-26.097000122;20.153099060;5.488100052;208.000000;0.399342;0.877119
-27.447299957;19.398899078;5.680300236;208.000000;0.254425;0.911017
-26.090799332;19.964199066;6.653600216;208.000000;0.129521;0.889831
-27.356800079;19.258600235;6.174799919;208.000000;0.318489;0.919492
-26.186599731;19.616199493;6.385600090;208.000000;0.333061;0.894068
-25.840599060;18.709800720;7.343400002;208.000000;0.153297;0.902542
-27.238100052;19.280799866;6.008500099;208.000000;0.285401;0.860169
-29.746099472;15.903499603;8.339200020;208.000000;1.374239;0.923729
-26.803499222;19.811700821;5.487400055;208.000000;0.333400;0.864407
-27.492000580;19.517799377;5.654500008;208.000000;0.265679;0.902542
-25.783899307;19.924400330;5.894499779;208.000000;0.626125;0.885593
-25.717300415;18.839500427;7.492800236;208.000000;0.201085;0.885593
-25.862600327;18.934400558;7.388100147;208.000000;0.170385;0.927966
-27.182899475;19.208900452;6.285099983;208.000000;0.229674;0.944915
-25.651199341;19.317699432;6.978799820;208.000000;0.269509;0.936441
-27.494800568;19.990200043;5.623199940;208.000000;0.490143;0.868644
-26.135099411;19.491399765;6.267300129;208.000000;0.281397;0.877119
-26.033800125;20.139400482;5.574500084;208.000000;0.435612;0.902542
-25.591699600;19.272499084;7.529300213;208.000000;0.242549;0.902542
-25.463699341;18.614799500;7.179699898;208.000000;0.152810;0.927966
-26.010999680;19.930700302;6.929900169;208.000000;0.205947;0.911017
-26.401100159;20.000900269;7.018799782;208.000000;0.508474;0.919492
-27.510599136;19.728000641;5.370100021;208.000000;0.241712;0.855932
-25.841800690;18.739999771;7.526400089;208.000000;0.293745;0.927966
-27.074100494;19.732700348;7.212600231;208.000000;0.573301;0.915254
-27.293500900;19.156000137;6.103400230;208.000000;0.282371;0.872881
-27.544000626;19.611900330;6.549799919;208.000000;0.359086;0.906780
-26.396400452;19.646799088;6.253699780;208.000000;0.523728;0.889831
-27.073699951;19.420099258;5.881299973;208.000000;0.128157;0.872881
-26.019899368;20.106300354;7.524600029;208.000000;0.661218;0.919492
-26.494199753;19.722400665;6.275499821;208.000000;0.469068;0.855932
-26.012199402;19.833700180;6.867199898;208.000000;0.173747;0.898305
-26.273799896;19.690799713;6.930300236;208.000000;0.432659;0.919492
-27.069299698;19.880100250;6.922100067;208.000000;0.463732;0.889831
-26.086900711;19.824699402;6.369999886;208.000000;0.230925;0.902542
-27.585800171;19.984899521;6.135200024;208.000000;0.746527;0.872881
-26.864500046;19.640600204;6.245600224;208.000000;0.218469;0.881356
-25.563400269;20.308000565;6.379199982;208.000000;0.258241;0.872881
-25.755199432;20.570499420;6.871500015;208.000000;0.184031;0.877119
-26.244600296;19.647800446;6.197100163;208.000000;0.469041;0.868644
-27.532400131;19.898300171;5.605899811;208.000000;0.426901;0.889831
-26.125900269;19.702499390;5.370600224;208.000000;0.195933;0.889831
-27.369199753;19.243999481;5.752900124;208.000000;0.251734;0.881356
-25.418800354;18.573299408;7.305399895;208.000000;0.152914;0.944915
-27.247699738;19.248600006;6.125599861;208.000000;0.341030;0.919492
-26.191499710;19.934299469;7.037799835;208.000000;0.382613;0.902542
-26.924100876;19.620599747;7.100299835;208.000000;0.524920;0.932203
-26.433000565;19.842300415;6.813600063;208.000000;0.489357;0.915254
-27.553899765;20.004999161;5.838799953;208.000000;0.628814;0.902542
-26.412399292;19.589599609;6.789000034;208.000000;0.351186;0.898305
-27.156700134;19.647699356;5.609600067;208.000000;0.180820;0.894068
-27.017999649;19.252899170;6.012199879;208.000000;0.249654;0.894068
-26.373300552;19.768299103;7.510200024;208.000000;0.883600;0.919492
-25.136899948;16.884300232;4.877799988;208.000000;0.213567;0.843220
-26.999200821;19.330699921;6.087800026;208.000000;0.208970;0.877119
-25.767000198;20.024599075;6.122000217;208.000000;0.468772;0.889831
-27.438899994;19.760700226;5.607200146;208.000000;0.276973;0.877119
-26.426300049;19.965599060;5.851099968;208.000000;0.265248;0.868644
-26.464899063;19.411500931;5.941999912;208.000000;0.339863;0.889831
-26.469200134;19.444099426;5.832900047;208.000000;0.238421;0.851695
-25.525199890;18.640300751;7.511300087;208.000000;0.199765;0.894068
-26.110300064;20.445800781;7.304599762;208.000000;0.440062;0.911017
-26.623199463;19.817499161;6.397600174;208.000000;0.274721;0.851695
-27.039600372;19.562099457;5.481599808;208.000000;0.167622;0.919492
-25.554100037;18.543199539;7.346899986;208.000000;0.199578;0.911017
-27.139699936;19.365600586;6.120200157;208.000000;0.285682;0.889831
-26.022800446;20.119300842;7.308499813;208.000000;0.471751;0.944915
-26.320100784;20.070999146;7.187799931;208.000000;0.523006;0.902542
-27.071500778;19.310899734;7.497700214;208.000000;0.653298;0.889831
-26.137699127;19.507099152;5.506299973;208.000000;0.226567;0.851695
-27.282600403;19.103399277;6.254399776;208.000000;0.198798;0.923729
-27.085699081;19.767499924;5.516499996;208.000000;0.289698;0.889831
-26.096599579;19.739200592;6.668300152;208.000000;0.184864;0.843220
-26.011600494;20.094400406;5.467400074;208.000000;0.360985;0.847458
-26.324100494;20.212900162;7.167399883;208.000000;0.471814;0.898305
-26.384899139;19.541900635;5.942800045;208.000000;0.287120;0.877119
-25.659200668;18.481500626;7.196100235;208.000000;0.192674;0.915254
-26.336500168;19.799100876;6.853700161;208.000000;0.415388;0.851695
-26.888000488;19.734300613;7.101600170;208.000000;0.581781;0.881356
-26.266199112;19.564699173;6.272500038;208.000000;0.417709;0.860169
-27.012399673;19.551900864;6.241399765;208.000000;0.172505;0.906780
-28.290399551;21.002599716;6.817599773;208.000000;1.261541;0.919492
-26.123600006;20.081100464;7.514699936;208.000000;0.698622;0.915254
-27.311300278;19.875999451;5.683599949;208.000000;0.377199;0.872881
-26.209899902;20.125499725;5.709400177;208.000000;0.330648;0.911017
-26.265100479;19.466100693;6.453800201;208.000000;0.353989;0.919492
-26.334199905;20.154300690;6.962699890;208.000000;0.384044;0.915254
-25.965499878;20.345500946;7.379300117;208.000000;0.438478;0.919492
-25.650499344;18.571399689;7.406799793;208.000000;0.193446;0.872881
-26.435899734;19.989400864;6.218200207;208.000000;0.492248;0.872881
-25.587799072;18.405000687;7.251599789;208.000000;0.299636;0.885593
-25.516500473;18.650199890;7.092199802;208.000000;0.174593;0.902542
-26.121999741;19.583099365;6.179999828;208.000000;0.365570;0.936441
-26.365900040;19.969499588;6.425499916;208.000000;0.457210;0.906780
-25.699499130;20.528799057;6.729000092;208.000000;0.243109;0.885593
-26.293699265;19.420499802;5.878200054;208.000000;0.277679;0.860169
-26.315399170;19.745800018;7.138599873;208.000000;0.575578;0.927966
-25.982299805;19.812599182;5.758900166;208.000000;0.376721;0.872881
