branch_ID;branch_order;segment_ID;parent_segment_ID;growth_volume;growth_length;detection;improvement;startX;startY;startZ;endX;endY;endZ;radius;length;species;ID;length_to_leave; inverse_branch_order; length_of_segment;branch_order_cum
-1;0;9;8;0.195584;72.5298;spherefollowing;RANSAC;8.56244;3.3;10.0758;8.58766;3.31402;10.2728;0.101979;0.19918;unknown;16-02 s1 tr-km2 trunk.asc;8.45706;4;1.52091;124
-1;0;10;9;0.110536;41.5219;spherefollowing;NO;8.58766;3.31402;10.2728;8.76007;3.39658;10.3553;0.084686;0.208175;unknown;16-02 s1 tr-km2 trunk.asc;8.25224;3;0.208175;67
-1;0;11;10;0.0780641;25.5625;spherefollowing;RANSAC;8.76007;3.39658;10.3553;8.76567;3.37879;10.4978;0.084686;0.143768;unknown;16-02 s1 tr-km2 trunk.asc;8.07592;3;1.50967;35
-1;0;11;10;0.0748249;25.4187;spherefollowing;RANSAC;8.76275;3.37716;10.4988;8.79779;3.38823;10.6241;0.084686;0.130614;unknown;16-02 s1 tr-km2 trunk.asc;7.93957;3;1.50967;35
-1;0;11;10;0.0718821;25.2881;spherefollowing;RANSAC;8.79881;3.38941;10.6234;8.82926;3.39983;10.7483;0.0787424;0.128964;unknown;16-02 s1 tr-km2 trunk.asc;7.81131;3;1.50967;35
-1;0;11;10;0.06937;25.1591;spherefollowing;RANSAC;8.82901;3.39891;10.7474;8.84887;3.40705;10.8929;0.0808675;0.147066;unknown;16-02 s1 tr-km2 trunk.asc;7.67381;3;1.50967;35
-1;0;11;10;0.0663486;25.012;spherefollowing;RANSAC;8.84964;3.407;10.8929;8.86351;3.41781;11.0162;0.0784833;0.124566;unknown;16-02 s1 tr-km2 trunk.asc;7.53757;3;1.50967;35
-1;0;11;10;0.0639381;24.8875;spherefollowing;RANSAC;8.86389;3.41793;11.0164;8.88338;3.42744;11.1396;0.0777007;0.125101;unknown;16-02 s1 tr-km2 trunk.asc;7.41229;3;1.50967;35
-1;0;11;10;0.0615654;24.7624;spherefollowing;RANSAC;8.88385;3.42892;11.1397;8.90617;3.43793;11.2745;0.0756114;0.136901;unknown;16-02 s1 tr-km2 trunk.asc;7.28072;3;1.50967;35
-1;0;11;10;0.0591065;24.6255;spherefollowing;RANSAC;8.90568;3.43751;11.2746;8.91594;3.44914;11.4001;0.0775163;0.126401;unknown;16-02 s1 tr-km2 trunk.asc;7.14978;3;1.50967;35
-1;0;11;10;0.0567204;24.4991;spherefollowing;RANSAC;8.91213;3.44952;11.4027;8.9433;3.45895;11.5087;0.0775029;0.110837;unknown;16-02 s1 tr-km2 trunk.asc;7.03102;3;1.50967;35
-1;0;11;10;0.0546289;24.3882;spherefollowing;RANSAC;8.94606;3.45887;11.5083;8.97951;3.45325;11.608;0.0773297;0.1053;unknown;16-02 s1 tr-km2 trunk.asc;6.92284;3;1.50967;35
-1;0;11;10;0.0526507;24.2829;taper;RANSAC;8.97924;3.4528;11.6086;9.01105;3.4516;11.6994;0.0775029;0.0961765;unknown;16-02 s1 tr-km2 trunk.asc;6.82152;3;1.50967;35
-1;0;11;10;0.0508357;24.1868;taper;RANSAC;9.01192;3.45057;11.6992;9.0591;3.44948;11.8246;0.0732664;0.133975;unknown;16-02 s1 tr-km2 trunk.asc;6.70584;3;1.50967;35
-1;0;12;11;0.0312549;19.6101;spherefollowing;NO;9.01192;3.45057;11.6992;8.98407;3.56607;11.8286;0.047308;0.17565;unknown;16-02 s1 tr-km2 trunk.asc;6.54108;2;1.10609;27
